@relation WDF

@attribute ProfileID numeric
@attribute floor_area numeric
@attribute monthly_income numeric
@attribute total_residents numeric
@attribute roof_material_ENC numeric
@attribute water_access_ENC numeric
@attribute wall_material_ENC numeric
@attribute years_electrified numeric
@attribute AMC_winter numeric
@attribute AMC_yearly numeric
@attribute sigma1 numeric
@attribute sigma2 numeric
@attribute mu1 numeric
@attribute A1 numeric
@attribute sigma3 numeric
@attribute sigma4 numeric
@attribute mu2 numeric
@attribute A2 numeric

@data
12003842,39,3719.68,2,4,3,1,1,134.87132,116.646814,0.869565,1.333333,5,1.418046,1.176471,2.033898,18,2.365134
12003864,41,3396.23,4,4,2,6,14,217.638736,192.877866,2.333333,1.702128,7,2.057955,4.102564,2.727273,18,2.059091
12003881,103,1347.71,3,4,2,1,15,316.962807,306.009974,0.621118,0.769231,5,3.103864,2.758621,2.413793,17,2.745644
12003885,39,2021.56,5,4,3,1,17,1313.165516,1334.24057,2.8,6,9,5.765504,4,1.851852,19,7.633333
12003894,169,5390.84,2,4,3,2,12,215.166603,201.152752,1.960784,2.105263,9,1.577647,1.025641,1.73913,17,2.634118
12003916,91,2668.46,5,4,3,6,14,490.545927,468.994056,1.066667,1.428571,5,3.194659,1.666667,1.041667,19,4.106439
12003920,63,2964.96,2,4,2,6,14,226.956733,243.10137,6.666667,5,10,0.90098,1.538462,1.772152,17,2.68098
12003929,22,5498.65,3,4,2,6,14,204.962304,182.203344,0.517241,0.818713,6,1.467045,1.6,0.8,18,2.010038
12003959,40,3377.36,6,4,3,1,15,345.216583,314.722974,1.428571,4.347826,6,2.761174,2.142857,2.222222,17,4.46572
12003972,39,4312.67,1,4,2,1,14,103.760126,92.455079,1.37931,0.519481,6,1.291379,1.333333,0.875912,18,2.425479
12004011,40,3328.84,5,4,3,1,14,319.250715,250.184799,1.568627,1.071429,5,1.087197,3.333333,1.463415,21,2.399432
12004020,39,539.08,1,4,2,6,15,769.440921,744.715817,0.588235,1.935484,6,4.161932,7,1.785714,19,4.641288
12004024,80,6738.54,5,4,2,6,14,316.725263,296.230109,1.489362,3.076923,7,2.204924,3.5,1.886792,19,3.881818
12004050,42,2048.52,9,4,2,1,13,492.819187,451.317541,1.038961,2.5,6,3.051705,1.666667,2.222222,17,5.479545
12004067,42,4043.13,5,4,2,6,14,345.784683,338.228688,0.43956,2.745098,5,2.637273,2.142857,2.028986,17,5.426705
12004085,93,8423.18,5,4,3,1,12,505.18683,483.920881,1.509434,0.571429,6,1.060417,1.73913,3.72093,16,3.528788
12004089,43,2021.56,4,4,2,1,15,281.084498,261.188494,2.325581,2.564103,7,1.968371,2.5,1.866667,17,4.324242
12004093,41,3059.3,4,4,3,1,12,287.35407,248.687429,0.45977,1.458333,4,4.606629,1.714286,1.136364,19,1.72197
12004124,55,1482.48,1,4,2,6,14,152.070162,130.05796,0.689655,0.465116,6,1.77197,2.5,2.5,18,1.69072
12004141,38,336.93,4,4,3,1,1,148.597528,139.883009,1.6,0.5,6,1.429167,2.564103,1.15942,20,1.826326
12004154,138,4043.13,4,4,2,1,19,231.524551,259.112026,0.495868,0.909091,5,3.177429,1,2.857143,16,2.095476
12004167,62,4043.13,5,4,2,1,18,178.678125,75.402136,1.188119,2.564103,9,1.183304,1.777778,2.258065,17,2.174768
12004180,15,6927.22,6,4,0,4,18,131.09807,90.594567,1.315789,0.941176,7,1.233539,1.538462,2.564103,16,0.821399
12004202,70,2695.42,7,4,2,6,12,265.671045,190.929897,0.006025,0.754717,6,1.305,1.935484,1.153846,18,2.618542
12004206,33,3935.31,8,4,2,4,7,262.25113,244.368904,2.222222,2.051282,8,1.634886,1.481481,1.728395,17,5.385928
12004210,100,2695.42,10,4,2,1,7,197.562447,247.456573,2.051282,0.666667,6,0.790417,1.111111,2.790698,18,1.922708
12004241,166,2183.29,3,0,2,6,12,436.701066,385.536753,1.025641,2.051282,6,3.74177,2.051282,2.592593,17,5.427366
12004245,30,1374.66,4,0,2,6,12,157.987031,92.440671,0.983607,0.146138,5,0.849383,1,2.068966,18,2.439506
12004271,115,1482.48,2,4,0,4,18,448.974951,394.679182,0.704225,1.891892,6,3.381756,2.028986,1.149425,19,7.23834
12004284,19,2964.96,1,4,2,4,18,321.087666,320.836422,0.612245,0.952381,6,1.493293,2.5,1.866667,17,4.121138
12004306,28,2695.42,5,4,0,1,1,436.941103,495.407231,0.010041,1.612903,5,2.069913,2.285714,2.333333,17,4.366234
12004310,76,2991.91,12,4,2,1,18,462.528079,630.38527,1.428571,1.95122,5,2.837195,1.73913,1.578947,18,7.408333
12004319,128,7493.26,12,0,3,1,18,679.9316,711.664032,0.808081,1.666667,6,5.118762,2,1.935484,18,7.262589
12004345,108,3315.36,8,4,2,6,12,378.965461,671.804412,0.657895,2.051282,6,2.898148,1.666667,1.318681,18,4.164403
12004371,45,1482.48,9,4,2,4,17,1462.473518,1598.686409,1.666667,0.754717,6,5.953958,2.222222,1.6,18,10.363125
12004401,133,350.4,5,0,3,1,18,660.168667,656.188585,0.779221,1.290323,7,4.015089,1.463415,1.971831,17,7.077846
12004410,9,2695.42,2,4,2,6,2,119.991339,94.048164,0.491803,1.960784,6,1.458642,1.290323,2.641509,17,1.85535
12004423,55,673.85,3,4,2,6,12,639.724313,573.080737,1.098901,2.564103,6,2.593827,2.162162,1.714286,18,6.014815
12004427,26,4043.13,5,4,2,6,12,410.321509,411.723325,1.923077,0.615385,6,2.207407,2.068966,2.033898,18,2.636214
12004449,16,1752.02,2,4,2,4,12,311.639981,271.190283,1.290323,2.580645,8,2.301423,2.352941,2.318841,16,2.360366
12004453,40,4312.67,2,4,2,6,11,210.583922,191.791725,1.449275,1.6,6,1.702337,2.564103,1.666667,17,2.637297
12004462,95,5525.61,7,4,3,6,12,548.145469,566.616518,1.333333,1.37931,6,2.784911,1.395349,1.666667,16,4.774005
12004475,76,0,1,4,2,1,18,246.900582,242.846472,2.12766,3.111111,6,2.252469,2.439024,2.333333,17,2.883333
12004488,95,2695.42,5,4,2,1,18,363.10519,349.269762,0.618557,2.857143,6,2.296748,2.727273,1.612903,19,4.276423
12004492,144,2587.6,11,4,2,1,18,988.865654,844.361541,0.638298,1.142857,6,4.256533,1.904762,2.068966,18,10.410192
12004501,52,2237.2,4,4,2,1,18,215.11571,227.463211,0.645161,0.12513,6,1.260163,0.884956,2.162162,16,1.881301
12004527,29,5390.84,5,4,2,4,18,357.728627,470.43229,1.481481,2.44898,6,1.691983,1.142857,2.12766,19,2.500633
12004535,50,4285.71,11,0,2,1,18,364.502301,419.178146,1.090909,2.272727,6,0.947315,2.318841,2.264151,18,1.721577
12004544,80,4016.17,5,0,2,6,12,174.406034,175.26027,0.006025,0.08342,5,0.263786,2.666667,1.818182,19,0.752263
12004566,104,1590.3,5,4,2,1,18,780.946732,306.74767,0.747664,4,7,8.500766,2.439024,2.173913,19,10.183769
12004570,89,18867.92,2,4,2,1,18,232.62574,244.229929,2.285714,1.428571,10,1.272797,1.875,2.264151,18,1.621264
12004574,66,7789.76,10,4,2,1,18,317.397132,317.429806,1.538462,0.666667,5,1.338889,0.97561,2.857143,18,1.372605
12004592,43,8760.11,2,4,3,6,23,314.36333,265.844554,0.465116,0.512821,3,1.284483,1.960784,2.12766,19,3.047057
12004600,45,1886.79,1,4,3,6,23,253.770359,205.768051,0.004016,1.538462,6,0.663602,1.538462,2.564103,18,0.837165
12004605,139,1064.69,6,4,2,1,18,248.496579,175.531723,2.545455,3.125,9,2.10815,2.564103,1.904762,18,3.830651
12004609,85,1536.39,1,4,2,4,18,258.312058,144.598173,2.45614,2.564103,10,1.279885,1.568627,2.264151,18,3.565517
12004613,69,1347.71,1,4,2,1,18,112.087856,59.456812,0.006025,1.538462,7,0.545594,0.727273,2.307692,17,1.052682
12004622,67,1886.79,2,4,2,6,18,386.005726,320.494365,0.925926,2.222222,6,3.771839,1.25,1.639344,18,3.804598
12004631,124,1536.39,1,4,2,6,18,198.964862,210.713306,1.538462,1.052632,9,1.020899,2.5,1.22449,18,2.214559
12004639,70,9433.96,5,4,3,6,18,323.571672,326.779572,0.731707,0.672269,6,2.200104,0.930233,2.181818,18,2.070219
12004644,153,2237.2,7,4,2,1,18,255.282405,228.109691,0.615385,0.8,6,2.254598,1.290323,2.181818,18,1.729885
12004665,108,7115.9,6,4,2,6,23,278.026808,275.503958,1.6,2.857143,8,1.137209,2.105263,2.068966,18,2.858333
12004670,108,6064.69,3,4,2,6,23,211.005053,280.103377,1.25,1.025641,7,0.82931,1.142857,1.290323,18,2.660153
12004674,200,2237.2,3,4,2,6,23,335.907483,328.678515,2.539683,3.888889,8,1.485824,1.764706,1.414141,17,3.139464
12004683,48,6442.05,7,4,3,1,18,126.496188,123.159064,0.566038,0.816327,6,1.127647,1.538462,2.592593,17,2.010784
12004687,274,4716.98,5,4,3,1,18,266.730015,256.135552,3.157895,2.051282,9,1.190839,1.702128,2.857143,18,2.630843
12004713,108,336.93,1,4,2,4,15,122.329765,149.143793,0.004017,0.041797,7,0.117625,0.008033,3.076923,18,0.20249
12004722,94,3234.5,5,4,2,6,17,348.381597,296.589362,2.222222,3.333333,8,2.490996,1.481481,1.923077,19,1.851237
12004748,176,26954.18,1,7,2,2,18,1216.384161,986.672145,0.78125,1.578947,7,10.755556,1.363636,1.764706,18,13.223372
12004761,36,1482.48,3,4,2,4,18,291.321864,251.131028,2.5,2.222222,9,1.743103,2.051282,3.111111,17,3.028736
12004765,100,673.85,6,4,2,1,18,245.645395,252.518426,1.428571,1.025641,7,1.144828,1.052632,2.44898,18,2.649042
12004778,163,7115.9,8,4,2,6,18,1177.376185,491.217118,0.84507,1.052632,7,4.149234,3.076923,1.19403,20,9.575862
12004813,168,6630.73,5,4,3,6,18,140.084364,151.125999,1.538462,1.538462,7,0.584674,1.904762,1.818182,19,1.411703
12004817,150,673.85,2,4,2,4,18,209.981095,301.484232,0.645161,0.146138,6,1.594061,0.833333,1.960784,18,0.977203
12004821,102,1401.62,7,4,2,6,18,295.638851,312.337025,0.57971,1.09589,6,1.796935,1.395349,2.181818,18,3.184866
12004826,56,9784.37,6,4,2,6,23,308.324483,527.023674,0.941176,1.538462,7,1.839431,1.509434,3,18,4.675
12004856,199,8194.07,17,4,2,1,18,366.529034,318.537392,0.97561,1.538462,6,2.66954,1.538462,2.978723,17,3.114943
12004865,87,8086.25,3,4,3,1,23,205.083914,159.782278,2.307692,1.333333,10,1.005426,1.538462,2.264151,18,2.050388
12004869,39,1347.71,4,4,2,6,3,88.250128,95.343839,0.930233,1.463415,6,1.259109,0.97561,3.076923,18,0.926744
12004878,134,2264.15,5,4,2,1,18,214.487261,206.28933,0.408163,1.538462,6,0.950192,2.564103,2.564103,19,1.894793
12004882,74,2156.33,1,4,2,1,18,130.910238,127.23551,0.006025,0.08342,3,0.457088,1.363636,2.222222,18,1.764943
12004886,60,4582.21,5,4,2,4,18,112.961371,110.417394,0.373832,1.538462,6,0.737931,1.025641,2.068966,18,1.219349
12004891,173,2587.6,3,4,2,6,1,314.29415,284.058514,0.006025,2.380952,6,2.450383,1.463415,1.333333,19,5.55007
12004912,173,2264.15,6,4,2,1,7,273.769272,225.88847,0.925926,0.923077,6,3.377586,1.2,2,18,3.662644
12004964,74,3072.78,6,4,3,2,50,1635.605387,1036.808497,2.264151,2.089552,7,5.778112,1.5625,2.553191,18,11.008835
12004995,39,2183.29,8,0,3,6,30,316.938881,396.654207,0.869565,2.857143,6,2.073016,1.714286,2.790698,18,3.079167
12004999,77,24258.76,4,0,3,6,25,347.939272,342.531866,1.020408,0.671141,6,3.59127,2.8,1.355932,20,4.659127
12005008,51,10781.67,5,4,3,2,20,673.128095,654.69274,0.952381,1.090909,7,3.292063,1.538462,1.612903,19,8.070833
12005012,54,1563.34,5,4,3,1,28,1014.349545,689.073948,0.574713,1.875,6,9.961111,3.076923,2.12766,19,11.870238
12005016,57,539.08,1,4,3,2,25,944.390669,728.730902,0.769231,2.857143,5,6.555357,2.45614,1.449275,19,14.074008
12005021,58,4716.98,4,4,3,2,18,618.258687,530.479059,0.816327,2.264151,6,7.099608,1.666667,1.481481,20,7.306471
12005025,91,4743.94,3,7,3,2,30,360.295159,262.73542,2.352941,1.73913,9,3.993451,1.621622,2.5,18,4.764902
12005029,61,1805.93,3,0,3,1,59,371.871858,332.481703,1.176471,1,6,3.561373,2.264151,1.639344,19,5.666471
12005034,54,539.08,5,4,3,6,30,494.473549,410.136437,2.173913,2.051282,8,2.285317,2.439024,2.307692,18,3.852976
12005047,54,4932.61,2,0,3,6,20,186.940836,247.201399,1.875,1.875,10,0.738235,1.621622,2.068966,18,1.468431
12005051,59,1563.34,2,0,3,6,35,614.287929,429.816832,1.363636,1,6,3.199804,2.941176,3.333333,18,5.06451
12005060,85,3126.68,1,7,3,6,29,549.913133,429.278056,1.265823,2.857143,7,5.271627,2.380952,2.12766,19,6.936905
12005064,96,1347.71,1,4,3,6,20,577.031508,526.630506,0.638298,1.612903,5,6.160714,2.857143,1.265823,19,5.89246
12005090,48,1078.17,5,4,3,6,20,846.595339,589.607082,1.690141,1.081081,6,7.178968,3.157895,2.608696,18,7.913294
12005094,51,1563.34,1,0,3,6,30,846.249732,415.461674,2.978723,3.076923,10,3.008452,0.952381,2.8,17,3.606548
12005099,90,1563.34,1,0,3,6,30,1456.002445,1246.978632,1.666667,1.025641,5,10.245238,2.173913,1.538462,19,13.325794
12005103,104,1563.34,7,7,3,6,40,1074.563449,843.881264,1.754386,1.6,7,7.783922,2.068966,2.264151,18,9.610784
12005107,63,6738.54,4,0,3,6,25,935.708233,922.725738,0.56338,3.72093,4,6.661569,2.978723,2,18,9.247059
12005112,54,1293.8,3,4,3,2,20,714.065092,723.691974,1.612903,0.869565,6,3.053175,1.538462,2.4,18,7.690278
12005120,56,5390.84,7,4,3,2,40,838.08125,902.281333,2.105263,4.102564,7,4.841071,2.12766,2.325581,19,8.222817
12005142,58,18221.02,3,4,3,2,14,879.652729,688.42752,0.718563,1.259843,6,10.150198,2.051282,1.785714,19,7.319643
12005146,56,4690.03,7,4,3,2,60,679.425781,537.518967,0.833333,2.352941,4,6.35873,1.538462,2.105263,18,8.821627
12005151,60,404.31,1,4,3,2,53,364.168676,395.543171,0.004016,0.714286,5,0.889484,2.5,3.076923,18,2.851786
12005155,60,1051.21,5,4,3,2,12,852.361599,765.596592,0.004017,0.588235,6,3.361905,2.5,1.923077,19,11.90377
12005159,58,5283.02,9,4,3,2,50,581.099044,549.126064,1.111111,1.538462,7,4.763889,2.631579,3.076923,18,6.255159
12005164,59,18867.92,6,0,3,1,40,1176.887574,1005.970872,1.6,1.666667,9,3.506941,2.45614,2.790698,18,9.090392
12005168,60,4097.04,14,0,3,2,20,677.126996,775.512183,0.761905,0.930233,4,10.246177,1.276596,1.846154,18,11.703235
12005177,94,4043.13,1,4,3,2,20,1768.424701,821.505257,2.539683,2.857143,9,12.444167,2.702703,2.44898,18,16.589683
12005181,96,1886.79,4,4,3,2,36,197.084316,192.692702,1.967213,1.538462,6,2.381765,3.478261,2.033898,18,1.573333
12005194,59,2681.94,13,4,3,2,60,504.643703,542.702178,0.625,2.564103,6,3.634722,4.102564,1.428571,20,4.772619
12005237,54,5390.84,1,4,3,6,10,488.717611,609.754302,0.740741,1.449275,6,5.19246,3.076923,1.587302,19,4.125992
12005255,57,3126.68,9,0,3,1,45,648.782936,699.540055,0.727273,1.904762,6,5.912353,3.846154,2.857143,18,6.62
12005259,69,1078.17,1,0,3,2,20,950.182227,896.192676,0.714286,1.5,6,8.338039,3,1.935484,18,12.133137
12005272,254,11873.32,10,4,3,2,60,1915.355441,1083.718754,1.851852,5.185185,8,16.423198,5.6,2.068966,21,18.019257
12005281,63,1563.34,1,4,3,6,25,349.579921,259.385058,0.917431,1.538462,8,2.428235,1.702128,2.033898,18,2.009608
12005298,56,4043.13,4,4,3,2,12,977.933966,627.431284,1.37931,1.052632,6,9.479365,2.758621,1.935484,18,12.206944
12005307,120,13477.09,5,7,3,6,25,1388.996609,933.767612,1.290323,1.95122,6,12.900813,2.033898,2.325581,19,10.094106
12005311,63,3827.49,13,4,3,6,25,497.783688,294.892194,0.980392,1.311475,6,4.429116,2.916667,1.428571,20,4.342771
12005320,77,10000,7,4,3,6,16,656.288012,408.676377,0.842105,2.105263,5,4.221765,2.564103,3.076923,18,4.04549
12005324,29,2806.12,4,4,3,1,6,117.683827,65.074328,1.428571,1.764706,8,1.24902,1.73913,3.265306,16,1.207059
12005376,18,6377.55,1,4,2,5,10,457.868927,269.234421,2,1.142857,7,2.502811,1.818182,1.6,18,5.245582
12005389,16,8928.57,2,4,2,5,1,1522.889241,783.683171,3.2,3.529412,9,5.692353,2,1.298701,19,17.883725
12005398,339,12755.1,1,7,3,2,15,199.487362,115.069804,1.538462,1.538462,5,0.753333,0.961538,3.076923,18,1.824314
12005428,133,6377.55,1,4,2,6,14,540.056901,350.82236,0.594059,2.051282,3,1.66,2.5,3.076923,18,5.013333
12005437,93,7653.06,1,4,3,6,19,301.577151,135.47942,0.895522,1.481481,8,1.27902,1.846154,2.272727,19,2.167059
12005441,17,12755.1,1,4,2,6,20,868.486516,413.4907,0.719424,2.564103,5,6.290196,2.564103,1.666667,18,10.996274
12005450,152,3826.53,2,7,3,2,19,935.165973,510.954493,0.681818,2.325581,7,3.520588,2.962963,1.785714,19,8.627843
12005493,98,1530.61,1,4,2,6,19,824.74306,481.743454,1.071429,1.369863,6,4.397843,3.214286,1.754386,19,5.873725
12005502,198,2244.9,3,7,3,6,18,501.601685,500.519342,0.460829,0.689655,6,3.300784,2.051282,1.578947,17,5.386078
12005506,191,1530.61,2,7,3,6,20,92.331495,94.470142,2.051282,3.333333,8,1.023529,1.509434,1.15942,19,1.171373
12005515,11,4540.82,4,4,2,1,4,1188.67415,524.882983,1.754386,1.290323,5,7.526761,3.214286,1.204819,19,15.046948
12005532,129,5102.04,1,4,3,6,30,114.978429,101.122226,1.355932,1.538462,7,1.133636,1.73913,1.666667,15,1.058
12005541,210,1530.61,0,7,3,6,19,646.24433,353.770578,1.851852,4.375,7,3.191373,1.621622,2.352941,18,4.973529
12005567,168,19132.65,3,4,2,6,24,371.683594,193.807985,0.571429,0.895522,3,2.202719,2.051282,1.449275,19,3.45
12005580,44,1913.27,5,4,2,6,14,88.758044,52.051674,0.008033,2.051282,4,0.274902,1.538462,0.010041,16,0.192941
12005597,28,2142.86,4,4,2,5,10,390.231938,190.968166,0.434783,1.5,5,2.391373,2.222222,2.372881,17,2.747647
12005601,62,8290.82,2,4,2,6,1,544.442843,206.943397,1.355932,1.090909,5,3.989286,1.643836,1.886792,19,6.382738
12005606,142,17857.14,3,7,3,2,15,547.69203,275.86999,0.826446,0.769231,5,2.316667,1.509434,1.785714,19,6.66
12005610,72,8928.57,3,4,3,7,12,549.583519,309.637371,0.004016,0.634921,3,3.161569,1.538462,1.666667,18,6.10098
12005632,261,7908.16,4,4,3,6,20,649.92231,257.806344,0.722892,0.952381,6,4.621811,2.5,2.051282,20,6.681482
12005640,249,15306.12,1,7,3,6,20,554.27241,248.801314,0.851064,0.588235,6,5.445417,0.930233,2.608696,18,5.736994
12005658,174,7653.06,6,4,3,6,15,901.95772,472.980528,1.754386,3.809524,8,2.98451,1.25,2.666667,18,5.978235
12005666,24,3061.22,1,4,2,1,19,1109.707222,450.609815,0.43956,1.428571,2,3.553333,2.608696,1.408451,19,6.678431
12005671,117,1530.61,0,7,3,6,14,404.778481,308.618514,0.004016,1.818182,3,0.959216,2.272727,1.481481,18,5.111961
12005679,109,6632.65,2,4,2,6,19,249.602881,133.978458,0.458015,0.677966,5,0.87549,1.886792,1.944444,17,3.632353
12005688,117,4081.63,3,4,2,6,20,207.918414,153.831687,2.307692,1.538462,9,1.241566,2.4,2,17,3.477309
12005714,88,1530.61,1,4,2,6,19,222.015835,182.370813,0.84507,2.051282,7,2.099014,2.564103,1.621622,15,2.30514
12005723,59,15306.12,2,4,2,1,19,120.128049,100.74067,2,2.564103,9,0.398394,1.666667,2.564103,19,1.262651
12005727,70,17857.14,2,4,2,6,19,187.292439,124.381565,0.004017,0.816327,3,1.527081,1.081081,2.307692,18,2.293956
12005736,18,10204.08,2,4,2,6,2,693.665247,416.975916,2.105263,2.4,5,4.265294,2.285714,1.428571,19,6.598235
12005740,474,6377.55,3,7,3,6,19,1298.367482,591.920355,3.636364,1.538462,9,5.845556,1.5625,1.149425,19,14.007647
12005753,12,5102.04,2,4,2,6,2,820.149955,419.19338,0.705882,3.2,4,3.284156,1.904762,1.904762,18,7.846708
12005762,53,637.76,2,0,3,3,21,772.820497,261.575777,1.217391,0.925926,7,3.905294,1.449275,1.470588,19,6.607647
12005766,56,1530.61,0,0,3,6,30,1237.915879,432.452563,1.967213,1.367521,6,6.904118,2.307692,2.12766,19,10.710588
12005779,51,255.1,1,0,3,6,21,229.960278,204.727605,0.714286,1.311475,6,2.50098,1.6,0.987654,20,3.73281
12005788,65,867.35,2,4,3,1,2,80.489289,51.915401,1.666667,1.363636,9,1.135913,1.818182,1.121495,18,1.070238
12005796,50,5459.18,2,4,3,7,4,119.563066,59.694969,0.512821,0.062565,6,0.318072,2.790698,1.481481,18,1.991566
12005831,105,12755.1,4,7,3,6,17,594.067528,500.643451,0.952381,1.15942,6,5.175686,2.285714,2.702703,19,4.753137
12005840,246,12755.1,0,7,3,6,11,350.510543,203.203799,1.489362,0.952381,8,2.208235,1.960784,1.388889,19,2.901961
12005853,56,25510.2,5,0,3,6,3,494.110265,315.528132,0.707965,1.454545,5,4.72098,2.040816,2.264151,18,3.666863
12005866,82,12755.1,2,7,3,6,10,743.534257,399.342107,0.629921,1.818182,5,4.899608,0.888889,2.105263,18,5.988627
12005896,56,2551.02,3,0,2,6,2,1044.624998,411.756966,3.157895,1.875,8,3.121429,1.818182,2.352941,19,3.930952
12005909,56,25510.2,5,0,3,6,9,215.09619,231.542675,1.012658,2.051282,5,1.291071,2.564103,3.076923,16,2.035119
12005918,48,5102.04,6,0,3,1,3,844.013302,376.136227,1.509434,2.051282,5,5.949145,2.962963,2,19,5.801923
12005931,48,2602.04,12,4,3,1,12,281.680523,291.714812,0.980392,2.564103,6,4.232308,2.352941,1.5625,19,4.487949
12005935,51,11479.59,1,0,3,6,30,194.501428,168.321006,1.012658,0.882353,6,2.500256,3.125,1.25,21,3.014308
12005948,42,12755.1,3,0,3,1,13,866.06796,349.648574,0.860215,3.589744,6,4.226587,2.5,1.428571,19,6.125397
12005970,42,637.76,2,0,3,1,1,177.667454,128.701175,1.935484,3.076923,8,0.826078,2,1.428571,18,2.64
12005983,152,1012.76,0,7,3,6,20,248.986668,171.353275,1.818182,2.564103,9,1.152157,2.352941,1.694915,19,1.698039
12006000,51,5102.04,4,0,3,6,1,233.879931,220.830424,1.25,1.818182,6,1.10377,2.413793,1.818182,20,1.21455
12006009,56,3265.31,7,0,3,1,20,494.173207,253.001734,0.747664,1.538462,6,6.737843,3,2.926829,18,5.101961
12006013,56,1632.65,4,5,3,1,2,467.035253,202.81267,1.176471,2.051282,6,2.020196,4,1.621622,21,3.024902
12006022,51,30612.24,2,0,3,6,1,186.537857,110.79149,1.043478,0.631579,6,2.272157,0.722892,1.263158,18,4.098824
12006052,20,12755.1,1,4,2,6,1,3043.14137,1538.537428,1.06383,2.142857,6,16.260588,2.941176,2.083333,19,23.054902
12006126,101,12755.1,5,7,3,6,19,386.691303,255.972536,0.508475,1.038961,5,5.768824,1.568627,3.076923,18,3.816078
12006143,56,22959.18,4,0,3,6,11,300.15008,154.508973,0.004017,1.075269,4,3.605754,1.666667,0.882353,20,1.953108
12006178,64,1352.04,6,4,2,1,13,217.197015,129.806534,0.609756,2.564103,6,2.327778,1.621622,1.724138,19,3.116071
12006199,36,2372.45,5,4,2,1,1,188.334106,95.304742,0.854701,1.403509,5,2.706874,1.578947,1.764706,18,2.581504
12006208,92,7372.45,4,4,2,6,20,279.361194,198.633198,0.373832,1.19403,5,3.379664,3.076923,1.791045,18,2.474224
12006230,42,714.29,3,4,2,6,15,190.685507,119.695179,1.538462,1.025641,7,1.431944,3.2,1.818182,19,1.653373
12006247,108,5102.04,6,4,3,1,13,313.452137,232.528461,0.550459,2.857143,5,3.046609,3.5,2.592593,17,3.726786
12006256,178,6071.43,4,4,2,1,3,228.200859,142.561823,1.818182,2.564103,7,1.63631,3.809524,1.754386,19,2.279563
12006260,186,1530.61,1,4,2,1,13,284.380364,235.656385,1.098901,0.97561,7,1.830159,1.538462,2,19,2.9
12006282,64,2602.04,7,4,3,1,6,569.687581,348.245274,0.530973,1.818182,4,3.524735,1.090909,2.592593,17,5.221888
12006286,5,3061.22,4,4,2,1,4,269.721115,169.337411,0.833333,1.276596,5,2.468949,1.538462,2.121212,17,4.429518
12006299,49,5459.18,2,4,2,1,13,163.958288,96.28896,1.311475,2.051282,4,2.112284,2.758621,0.909091,18,1.541468
12006303,65,1530.61,2,4,2,1,10,470.602319,303.893163,1.025641,2.068966,7,2.131656,1.481481,2.181818,18,6.188402
12006316,192,1887.76,2,4,3,6,15,171.555286,143.077002,0.008033,1.538462,6,1.099197,2.916667,1.621622,18,2.299531
12006338,38,4591.84,1,4,2,1,13,117.134294,76.787871,1.311475,2.790698,6,1.185141,2.45614,0.649351,18,2.155622
12006364,44,4897.96,6,4,3,6,1,199.984041,107.575998,1.25,1.282051,6,1.91746,1.15942,1.518987,18,3.360714
12006386,33,2551.02,0,4,2,6,13,412.614652,317.545808,1.034483,2.051282,6,0.564556,2.857143,2.325581,19,1.108406
12006399,39,1989.8,3,4,2,6,15,233.877329,145.526085,0.952381,1.481481,5,2.524279,3.589744,2.745098,17,2.271545
12006403,200,2551.02,4,4,2,6,13,148.124763,68.804761,0.5,3.076923,6,2.026397,2,1.777778,20,3.287879
12006412,55,1887.76,2,4,2,5,5,188.834617,122.61422,0.909091,1.538462,6,2.042659,1.538462,1.473684,17,4.47004
12006416,40,2602.04,5,4,2,6,15,445.050871,292.486834,3.333333,2.4,8,2.12877,1.333333,2.545455,17,4.300198
12006433,37,2908.16,4,4,3,6,15,379.577799,225.551084,0.373832,1.860465,5,2.643849,2.666667,2.295082,17,5.134001
12006451,64,1530.61,4,4,3,1,13,475.456159,316.205408,1.25,0.784314,6,1.219986,1.73913,2.222222,17,3.544589
12006477,38,3418.37,3,4,2,1,13,184.247598,147.258973,0.46875,3.076923,5,1.294751,2.926829,2.711864,16,2.479762
12006490,51,1530.61,3,4,2,6,10,184.865897,115.261357,0.006025,1.818182,6,0.472421,2.051282,1.666667,19,1.254365
12006546,18,2346.94,6,4,2,4,17,76.689091,86.244493,1,1.276596,6,1.056639,1.935484,2.307692,18,0.510965
12006568,62,1275.51,5,4,2,1,13,350.889898,231.888189,0.8,4.285714,6,1.89522,2.105263,1.276596,18,3.572222
12006572,30,2117.35,6,4,2,4,10,273.262111,148.174483,0.8,1.73913,6,1.015747,1.090909,3.589744,17,1.841071
12006576,58,3035.71,8,4,2,1,10,202.200753,115.323692,0.583942,1.538462,5,1.201905,1.666667,1.967213,18,1.707143
12006581,136,9642.86,4,4,2,1,17,196.964484,134.414686,0.571429,2.790698,6,1.151059,2.333333,2.105263,18,3.083534
12006594,63,2270.41,3,4,2,1,1,249.115273,143.107455,2.333333,1.538462,7,2.463655,3.589744,1.081081,18,3.596988
12006607,176,714.29,8,0,3,6,17,333.30816,224.956969,1.363636,2.051282,6,3.197358,2.424242,1.917808,17,3.86565
12006611,45,0,2,0,2,6,17,95.349553,57.691011,1.304348,2.191781,6,0.54644,1.333333,1.666667,18,2.166466
12006624,75,318.88,1,0,2,2,1,113.793271,102.323609,1.311475,1.818182,6,1.111111,1.666667,2.307692,18,1.377572
