@relation 'WDF-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,13,14,12'

@attribute ProfileID numeric
@attribute floor_area numeric
@attribute monthly_income numeric
@attribute total_residents numeric
@attribute roof_material_ENC numeric
@attribute water_access_ENC numeric
@attribute wall_material_ENC numeric
@attribute years_electrified numeric
@attribute AMC_winter numeric
@attribute AMC_yearly numeric
@attribute mu1 numeric
@attribute mu2 numeric
@attribute A1 numeric

@data
12007426,121,5459.18,8,4,2,6,15,391.976134,376.631041,4,18,3.980159
12007491,183,13265.31,2,4,2,6,15,436.113686,265.767269,6,18,2.229299
12008180,49,11096.94,2,7,3,2,15,208.819038,132.752318,6,18,1.717068
12008678,23,1887.76,2,4,2,5,20,348.091321,165.640827,8,18,4.035865
12026055,15,920.45,2,4,2,4,1,1185.312937,1058.240092,5,18,8.094355
12028104,62,36363.64,3,7,3,2,3,206.628165,223.597385,7,18,2.382258
12028308,159,1534.09,1,4,3,6,13,163.005529,194.309754,10,18,0.584392
625,84,2380.95,10,4,2,5,3,500.288691,413.324823,6,19,3.459209
3057,120,9283.82,9,7,3,1,4,708.705973,572.11422,9,19,5.472608
4958,54,928.38,1,0,3,6,16,248.545862,136.995156,7,19,1.193613
2308,80,1005.03,10,4,0,1,4,203.391573,169.360004,6,19,0.936335
3189,115,30150.75,2,7,3,2,1,565.145433,325.716735,7,19,12.034637
3199,114,37688.44,3,5,3,6,0.417,571.53534,244.099158,10,19,1.620292
3704,375,10050.25,5,4,2,6,6,200.30568,238.272549,6,19,0.772458
7140,74,10714.29,5,7,3,6,2,430.017827,447.155086,6,19,9.567
10618,70,16339.87,5,7,3,6,3,471.185444,388.519397,7,19,6.983167
10651,62,23965.14,3,7,3,6,7,599.356743,467.705328,6,19,4.803183
1000679,60,1649.48,6,4,2,4,5,235.564478,128.40829,4,19,1.280658
1001297,20,824.74,6,4,3,4,6,139.637751,136.945436,6,18,0.480068
1001776,99,11382.11,4,7,3,6,11,628.670792,234.422419,6,19,4.065944
1002580,47,4302.55,4,7,3,2,3,240.078164,159.042867,6,19,0.746896
1002629,94,4636.54,10,4,2,1,8,275.255892,255.438933,6,19,1.685563
1002793,120,43222,5,7,3,2,29,971.598823,568.754534,6,19,7.641626
1002983,42,6876.23,5,7,3,6,19,348.425628,175.310132,6,19,1.671331
1004063,12,2255.64,4,4,0,4,10,114.48497,118.416591,5,19,0.583213
1004189,36,0,1,4,2,1,10,133.615748,125.346936,6,19,0.755823
1006088,177,1996.86,6,4,3,6,12,182.138768,177.737243,7,19,0.627295
12008024,55,11479.59,4,7,3,2,17,430.236211,188.780949,6,19,4.090562
12008362,96,1530.61,6,7,3,6,30,852.961968,306.814061,8,19,7.858049
12028044,53,11363.64,4,7,3,2,19,1022.064473,793.99097,7,19,9.431452
12028087,71,20454.55,4,7,3,2,8,595.014412,483.735101,7,19,1.634946
12028551,171,5295.45,5,4,3,6,15,167.815163,224.396701,6,19,0.495551
12028980,57,11772.73,5,0,3,6,26,865.223966,845.719008,6,19,7.095536
497,15,1132.69,6,4,2,5,2,135.966924,117.776399,7,20,1.611811
599,40,2083.33,3,4,2,1,3,117.390966,100.634594,8,20,0.166718
612,99,2678.57,5,4,2,5,3,103.359769,96.620175,6,20,1.115821
12,80,5571.03,1,0,3,2,13,249.52274,200.98027,4,20,1.802885
94,64,1253.48,3,4,2,2,4,95.609816,85.670241,6,20,0.05922
1211,187,22284.12,4,4,3,2,16,1138.722957,662.112797,7,20,4.477898
3119,89,7957.56,1,7,3,2,1,312.658421,346.391275,8,18,0.614617
3174,74,18567.64,1,7,3,6,1,181.838896,146.144095,8,20,2.065545
3236,195,34482.76,2,7,3,2,2,854.978518,875.429505,8,20,7.197586
3330,190,15915.12,3,7,3,2,2,207.303653,208.939007,7,20,0.731121
4550,220,27851.46,3,4,3,2,15,586.189037,556.568072,10,20,5.447447
4746,192,21220.16,4,7,3,2,6,1401.194789,1254.875323,10,20,14.115509
3084,104,32663.32,1,7,3,2,1,569.507233,338.154147,8,20,9.733864
3134,128,40201.01,4,7,3,2,1.6,736.031842,479.951701,6,20,5.327958
3331,100,22613.07,4,7,3,2,3,390.990604,243.909352,10,20,2.71373
3641,66,1733.67,10,4,2,0,4,183.120524,118.213608,5,20,0.474429
8442,49,871.46,5,4,1,1,10,194.453736,333.299172,5,20,0.757573
10672,350,50108.93,1,7,3,2,8,1042.884289,866.843882,8,20,6.105325
11252,14,2614.38,1,4,0,4,4,145.739169,127.079253,8,14,1.446005
1000268,51,3505.15,8,4,0,1,7,128.845263,82.579824,7,20,0.291615
1000357,25,1443.3,4,4,0,1,6,1481.854266,700.09945,6,15,3.576566
1001204,300,48453.61,3,7,3,2,1,1472.707086,1282.176612,6,20,12.239093
1001718,72,6097.56,5,7,3,6,12,545.686581,192.11441,7,20,3.632135
1002744,90,10805.5,3,7,3,2,2,474.778407,319.128111,7,20,2.637493
1002862,82,1532.42,2,4,0,6,13,190.05688,177.57409,7,15,2.577087
1003057,72,2239.69,7,4,3,6,11,144.156905,92.724821,7,20,1.767413
1003062,214,8840.86,5,4,2,6,11,185.634168,168.023277,4,20,1.474921
1003098,38,5893.91,1,4,2,1,2,282.141728,244.980604,6,20,1.623588
1003137,40,9823.18,2,7,3,6,14,184.327335,167.413334,8,20,1.181125
1003153,34,1964.64,1,4,0,6,1,290.605467,192.935357,9,20,1.614718
1003826,65,15977.44,3,7,3,6,11,365.688495,207.715191,7,20,2.315133
1003832,56,5169.17,0,7,3,6,7,320.975752,156.060976,4,19,0.964756
1003913,64,7518.8,3,0,3,6,17,350.885603,311.308054,7,20,1.738946
1004120,48,3289.47,10,4,0,6,6,1075.237871,756.125718,6,20,4.109406
1004249,145,1879.7,2,4,2,1,14,140.823876,95.555511,10,14,0.890463
12001606,159,1527.58,0,4,2,4,5,257.198257,156.631475,5,20,1.998106
12001706,63,15898.16,7,7,3,2,7,503.669028,494.726208,6,20,2.450758
12003500,143,673.85,7,4,2,1,8,186.662761,216.271396,6,20,0.818954
12005632,261,7908.16,4,4,3,6,20,649.92231,257.806344,6,20,4.621811
12007876,64,10204.08,4,7,3,2,15,411.58666,219.277205,6,20,3.059839
12007950,81,637.76,4,7,3,2,24,527.703373,256.48346,9,20,4.617606
12007976,55,12755.1,1,7,3,2,9,155.017124,112.117539,6,20,2.701807
12008080,78,12755.1,1,7,3,2,17,311.155754,406.440618,6,14,3.204418
12008089,51,12755.1,3,7,3,2,10,1179.928622,496.578838,6,20,7.974498
12025977,92,454.55,0,4,3,6,10,102.259958,148.434102,9,20,0.564568
12026371,57,2465.91,12,4,2,2,15,651.951957,431.91204,3,16,2.98366
12027173,65,25000,4,4,3,6,50,444.654645,396.463271,5,20,7.01859
12027762,36,1886.36,4,4,3,6,22,228.640321,283.712978,6,20,0.118384
12028061,46,7954.55,2,7,3,6,7,510.800495,429.681164,6,19,7.406989
1002448,85,4833.01,11,4,2,6,2,194.356559,204.288956,7,16,1.196844
1002411,53,943.03,5,4,2,4,6,261.11677,225.298758,6,17,2.560954
1002430,54,2514.73,1,4,2,4,2,287.733537,290.560904,4,17,1.39503
12026757,179,1886.36,3,0,3,6,9,343.690033,309.76413,7,17,3.477677
3118,128,52763.82,4,7,3,2,0.06,1034.27838,517.780752,7,21,4.912744
1005963,24,0,0,4,0,5,9,408.210223,312.635393,6,21,4.306928
12002724,78,0,5,4,2,4,15,274.111951,220.783996,10,18,0.943137
12005272,254,11873.32,10,4,3,2,60,1915.355441,1083.718754,8,21,16.423198
740,72,3571.43,5,4,0,4,27,282.04501,99.171265,6,18,3.278318
3226,185,37135.28,4,7,3,2,1,1001.467706,966.152678,7,18,12.185123
4101,56,4774.54,6,1,3,1,18,937.386896,745.271431,6,18,5.804339
4944,108,5437.67,3,0,3,6,1,248.693863,177.991703,6,18,1.650301
2342,216,1381.91,4,4,0,1,4,275.519264,175.278461,10,18,1.154485
7961,60,1357.14,8,4,0,4,5,87.058544,54.285008,8,18,0.879417
8446,63,3572.98,6,4,1,1,8,199.335388,232.005565,7,18,1.489598
11107,300,41394.34,4,7,3,6,10,1272.146839,978.844378,7,18,12.336691
1000379,37,329.9,5,4,0,4,8,191.860151,158.361732,7,18,2.302087
1000807,59,1443.3,1,7,0,1,6,440.139264,269.473416,8,18,1.646328
1002715,48,8840.86,1,7,3,6,6,364.642635,320.616126,8,18,2.146872
1002905,91,5893.91,4,7,2,2,2,253.685792,208.702284,6,18,0.627178
1006298,39,2197.64,5,4,3,2,15,167.548879,144.944235,7,18,1.292369
12000921,63,1527.58,5,4,2,6,50,275.925249,280.586484,6,18,1.710588
12001775,44,1060.82,6,4,2,1,7,348.743604,178.334778,6,18,3.080114
12002845,86,1527.58,5,4,2,1,15,295.417017,269.109194,7,18,2.551163
12003114,65,6778.98,2,4,2,6,15,871.293414,616.083436,5,18,4.37803
12003227,141,5390.84,4,4,2,1,15,466.644363,388.415126,3,18,2.07008
12004245,30,1374.66,4,0,2,6,12,157.987031,92.440671,5,18,0.849383
12004492,144,2587.6,11,4,2,1,18,988.865654,844.361541,6,18,4.256533
12004665,108,7115.9,6,4,2,6,23,278.026808,275.503958,8,18,1.137209
12004886,60,4582.21,5,4,2,4,18,112.961371,110.417394,6,18,0.737931
12005047,54,4932.61,2,0,3,6,20,186.940836,247.201399,10,18,0.738235
12006737,43,357.14,8,4,2,4,17,1230.206017,745.626115,6,18,7.402353
12007846,30,5102.04,3,4,2,1,20,262.321829,160.427416,6,18,3.271545
12028018,63,2306.82,5,7,3,2,18,293.600807,323.765127,6,18,2.832787
12028347,77,3375,4,4,2,6,15,294.709678,194.919537,6,16,1.363077
408,42,0,10,0,2,1,3,76.755175,395.981648,7,18,2.609121
415,42,10937.5,6,0,2,2,5,121.504218,258.777391,7,19,3.103308
347,100,3236.25,7,4,1,4,1,100.546247,100.546247,6,18,0.938911
505,36,0,6,4,2,5,2,165.079789,165.079789,8,19,2.651942
1163,48,2785.52,1,4,2,1,4,99.918071,89.647801,7,19,1.853633
3204,160,39787.8,2,7,3,2,3,580.612716,557.865949,7,19,8.549096
3242,140,79575.6,4,3,3,2,1,560.272592,463.379011,6,19,4.399124
3723,96,2110.55,7,4,2,6,4,87.915002,80.688495,7,18,0.277871
3743,168,6482.41,7,4,2,6,4,96.441455,92.941124,7,19,0.404351
4574,130,74120.6,4,7,3,6,0.833,1530.227528,1180.16084,8,19,21.102747
8470,63,1742.92,3,4,0,1,6,106.1918,97.780667,7,19,0.448015
8505,36,435.73,2,4,0,4,10,92.037249,57.601569,7,19,0.376914
10189,22,1742.92,6,4,0,4,5,146.607455,74.732544,6,19,0.332864
10223,91,1089.32,6,4,0,1,5,116.955919,67.58798,6,19,0.367433
10253,64,2222.22,2,4,0,1,5,154.743274,139.108178,6,19,0.41992
10743,340,77342.05,2,7,3,2,1,1401.702553,824.576359,8,19,14.683547
1000359,45,1773.2,7,4,0,2,7,97.056604,80.621945,6,19,0.214126
1001306,88,2371.13,8,4,1,4,6,109.052238,79.186986,6,19,0.760664
1001781,99,18292.68,4,7,3,6,1,573.272141,214.324352,7,19,2.879721
1002435,81,3929.27,4,4,2,6,2,914.333026,965.468881,7,19,8.822403
1003949,38,7518.8,3,0,3,6,15,279.271465,304.852102,8,19,0.983224
1005663,28,4716.98,0,4,2,6,5,1089.911149,952.516405,6,19,5.576278
1005679,117,3286.16,6,4,2,6,5,280.258009,208.242163,7,19,1.37515
12002581,98,4115.98,8,4,2,6,15,152.049724,148.634113,6,19,0.395842
12003075,136,20215.63,6,7,3,2,15,577.737753,481.733651,7,19,4.276515
12006052,20,12755.1,1,4,2,6,1,3043.14137,1538.537428,6,19,16.260588
12007842,108,3826.53,2,4,2,1,12,335.462062,212.164101,5,19,4.351423
12027996,78,7954.55,1,7,3,2,19,227.9602,205.436347,6,19,0.734426
791,29,2232.14,5,4,2,4,3,185.769274,157.698949,7,17,1.264869
3040,120,13262.6,3,7,3,1,21,619.695668,506.307938,5,17,9.690165
3053,120,7957.56,4,7,3,1,19,419.90063,362.957447,6,17,2.089593
8372,154,1633.99,3,0,2,2,12,382.26147,309.671397,7,17,2.40245
1002426,112,1571.71,4,4,2,6,2,282.498632,281.747191,5,17,1.021598
12001723,59,282.89,4,4,2,1,6,259.648163,185.538076,7,17,0.986983
12028356,125,1534.09,1,4,3,6,20,118.202776,144.646836,9,17,0.768166
231,60,17799.35,6,4,3,2,40,1372.884027,1209.419345,6,20,10.685833
10650,112,10893.25,3,7,3,6,7,605.744646,503.227622,7,20,3.231449
1004391,450,103383.46,5,7,3,6,4,2378.610757,1236.307311,8,20,11.934864
12027983,91,2272.73,2,7,3,2,20,346.92259,346.92259,9,20,3.50619
12028148,111,6818.18,4,7,3,2,20,759.285524,603.844612,6,20,9.479781
4545,350,74120.6,2,0,3,2,26,758.038435,729.059927,8,18,7.276567
10644,85,20697.17,2,7,3,2,1,148.712119,172.56797,7,19,4.52068
10707,400,57734.2,1,7,3,2,13,517.042556,548.987039,7,19,1.850842
12001571,50,1527.58,3,4,2,2,4,235.429149,122.742514,6,17,1.191288
12002637,93,5233.38,9,4,2,6,15,1207.834559,720.59378,9,18,4.916473
12026601,157,11704.55,3,7,3,2,15,1067.95656,748.305355,5,17,5.304918
378,54,1132.69,4,4,2,4,1,133.760732,146.982825,7,18,1.505528
590,88,1339.29,6,4,2,8,4,355.141613,306.89463,6,18,3.141682
4984,108,10610.08,6,0,3,6,6,466.306915,229.226954,7,18,1.951843
4162,42,4208.54,1,0,3,1,12,419.851577,397.445851,7,18,4.019559
7659,56,9523.81,5,4,1,1,5,170.068596,133.219135,5,18,1.20945
8382,56,2440.09,6,4,1,4,8,321.531222,247.540041,6,18,3.146528
11059,150,15250.54,1,7,3,6,11,969.855945,733.107983,6,18,14.03184
1000277,56,4123.71,4,4,0,1,5,255.63243,165.370891,6,18,1.362104
1000671,49,5154.64,9,4,2,4,4,116.507887,87.738166,6,18,1.703702
1000675,65,2061.86,7,4,2,4,4,1046.725772,270.535752,6,18,2.666402
1000715,58,0,8,4,2,1,10,642.548972,592.12505,5,18,1.665072
1001869,110,406.5,7,4,2,1,8,356.372517,197.532722,7,18,2.213271
1002999,135,4597.25,6,4,2,1,9,714.537736,257.547084,7,18,3.36414
1004085,52,751.88,8,4,0,4,10,461.096209,422.623671,4,18,9.634915
1004373,600,131580.83,4,7,3,6,5,1085.365112,622.041373,8,18,6.959629
1005823,170,3474.84,7,7,2,6,11,406.884395,350.278309,5,18,3.34964
1005832,125,314.47,5,4,2,6,1,114.02574,108.768111,6,18,1.325128
1005840,25,157.23,5,4,2,4,11,711.35061,481.80618,5,18,7.162282
12001025,61,1485.15,2,0,2,2,21,697.395475,481.522697,10,18,2.830784
12002620,98,5205.09,15,4,2,1,14,207.415167,179.923676,7,18,1.259496
12005146,56,4690.03,7,4,3,2,60,679.425781,537.518967,4,18,6.35873
12005866,82,12755.1,2,7,3,6,10,743.534257,399.342107,5,18,4.899608
12006581,136,9642.86,4,4,2,1,17,196.964484,134.414686,6,18,1.151059
12008401,72,1913.27,5,0,3,6,30,1513.441608,1323.764006,7,18,6.745635
12025270,48,1534.09,5,4,2,2,8,211.867065,192.372266,5,18,1.061905
12025444,107,1534.09,2,4,2,6,18,192.362524,233.199536,6,18,0.571774
12001567,37,2234.79,6,4,2,6,9,156.091648,105.284945,10,17,0.167803
12006286,5,3061.22,4,4,2,1,4,269.721115,169.337411,5,17,2.468949
12026744,68,1590.91,1,4,2,6,20,275.707662,246.177307,6,17,1.614798
12027017,20,1261.36,3,4,2,6,16,235.9215,228.880391,5,17,0.536667
428,42,3645.83,3,1,2,0,2,94.163739,244.82021,6,19,2.372677
667,255,11904.76,5,4,3,6,7,1452.853307,890.279643,6,19,20.476457
2280,187,31830.24,5,7,2,1,2,762.578207,726.210553,5,19,6.760004
3170,74,21220.16,2,7,3,6,1,712.666437,640.769406,6,19,9.893859
4720,190,22546.42,4,7,3,6,5,711.161019,617.085017,10,19,6.02198
5028,54,7957.56,4,0,3,1,18,610.364793,381.45962,10,19,1.414576
3177,115,12562.81,0,7,3,2,0.25,324.962428,183.004936,6,19,1.119437
5368,70,15075.38,6,7,3,6,3,939.004341,652.736792,10,19,7.274417
8432,27,2701.53,1,0,1,2,10,174.327126,145.584799,7,19,0.037381
10794,72,7625.27,4,7,3,6,13,963.97714,730.803591,7,19,5.953038
1000461,39,0,7,4,0,1,7,248.377889,211.784725,7,19,1.591746
1000947,104,2391.75,7,4,0,1,7,181.052618,129.648672,7,19,0.823849
1002541,40,11787.82,7,0,3,2,12,499.215155,152.154007,6,19,2.423665
1002665,95,8860.51,8,4,2,4,12,351.119723,237.143722,6,19,0.74545
12001710,355,15558.7,4,4,3,1,7,664.417323,605.800607,6,19,3.752178
12004527,29,5390.84,5,4,2,4,18,357.728627,470.43229,6,19,1.691983
12004592,43,8760.11,2,4,3,6,23,314.36333,265.844554,3,19,1.284483
12005012,54,1563.34,5,4,3,1,28,1014.349545,689.073948,6,19,9.961111
12005060,85,3126.68,1,7,3,6,29,549.913133,429.278056,7,19,5.271627
12005766,56,1530.61,0,0,3,6,30,1237.915879,432.452563,6,19,6.904118
12007902,59,12755.1,2,7,3,6,12,629.669401,281.663203,6,19,9.337751
12027242,47,1136.36,4,4,3,6,34,368.614113,350.083613,4,18,3.009605
12027953,130,2272.73,4,7,3,2,18,929.110554,901.918689,7,19,5.124462
302,50,7812.5,4,0,3,2,5,89.15215,169.245528,7,18,1.93247
368,63,4692.56,6,4,2,4,1,156.363447,139.755896,9,18,1.456829
376,90,4207.12,8,4,0,4,1,97.358558,152.70531,6,18,0.858673
682,135,9226.19,4,4,3,2,3,791.642273,596.954559,6,18,6.730764
19,80,2618.38,6,0,3,2,4,177.198525,157.806094,6,18,0.622651
932,44,1114.21,4,4,0,8,3,162.136971,145.660454,8,18,1.945131
3252,185,10610.08,2,7,3,2,2,176.11222,163.403899,7,18,1.978534
5011,84,13869.35,4,0,3,6,10,1145.624792,1011.065479,6,18,10.635093
7181,70,20238.1,4,7,3,6,1,628.064648,611.474041,7,18,6.726004
7829,18,5357.14,3,4,0,8,6,116.726458,105.535588,7,18,1.052571
10538,52,2614.38,5,7,3,6,3,637.478176,522.899302,6,18,5.131317
10540,64,4901.96,6,7,3,6,2,219.333533,209.21357,7,18,0.34512
10831,99,25054.47,4,7,3,6,26,847.644595,695.244239,7,18,5.144269
11187,320,37037.04,3,7,3,6,1,1167.77943,890.033194,10,18,2.703
11214,35,3485.84,1,4,0,1,6,204.942499,177.80534,5,18,3.326761
1000528,38,1443.3,4,4,2,1,3,348.312844,299.432125,4,18,0.937451
1000711,32,2061.86,2,4,2,4,1,508.395482,391.692516,6,18,3.079669
1000771,28,1443.3,6,4,2,2,1,169.812813,104.898918,6,18,2.367927
1000958,32,412.37,3,4,0,4,2,67.82391,68.984912,10,18,0.38982
1002583,34,3929.27,4,0,2,8,3,225.312639,230.660904,6,18,1.001443
1003987,236,24436.09,2,0,2,6,15,663.063742,633.116599,5,18,0.982722
1004061,23,1090.23,5,4,0,4,10,266.544387,204.075558,9,17,1.385789
1006742,20,1179.94,3,4,2,4,16,474.36113,529.357109,5,18,4.243419
1006782,65,8082.6,5,4,2,1,7,137.556311,143.408753,6,18,2.519218
12002412,66,3295.62,8,4,2,6,15,693.652296,639.063439,10,18,2.457765
12002802,63,0,4,4,2,1,15,278.78303,226.783846,9,18,1.366085
12007244,157,20408.16,4,7,3,2,11,556.35498,358.42399,6,18,3.362249
12007430,150,4464.29,3,3,2,6,5,313.182607,274.274334,6,18,1.573677
12024889,144,704.55,2,4,3,2,10,191.493129,175.12905,5,18,0.616667
12026198,162,13636.36,6,4,2,6,20,846.440771,811.110045,10,18,5.313783
12027779,93,1886.36,2,4,2,2,22,123.810822,119.23751,7,18,0.813172
12028113,46,11136.36,6,7,3,2,20,292.553262,266.507577,5,18,2.334409
12028143,79,17045.45,6,7,3,2,12,945.128778,764.110382,6,18,12.337302
12028330,144,2056.82,3,4,2,6,13,319.101403,251.706693,6,18,2.160656
12028481,45,2409.09,5,4,2,6,6,356.314659,327.569304,4,18,1.081026
4067,48,7914.57,3,0,3,1,19,450.574313,309.549651,5,17,2.741863
1002594,113,1964.64,6,4,2,6,11,631.887497,688.59396,6,17,3.047628
1005865,59,1477.99,2,0,2,6,11,156.490143,97.839642,7,17,0.28767
12003647,36,2237.2,5,4,2,6,8,135.558383,141.535835,6,17,0.934941
12007222,45,1530.61,7,4,2,1,6,144.170763,96.546818,6,17,0.880522
12007751,104,714.29,4,4,2,1,18,437.758768,283.694326,5,17,2.077183
149,50,7358.49,4,0,3,2,10,80.021607,212.72745,10,20,1.634884
4,180,11142.06,2,7,3,2,5,619.423681,404.916203,10,18,6.521461
3147,74,37135.28,4,7,3,2,1,798.188062,747.066845,7,20,10.297913
4071,42,1356.78,0,0,3,1,16,609.973674,397.523513,9,17,3.860635
4697,175,32663.32,4,7,3,2,9,780.056265,590.100745,7,20,6.247577
1003259,98,29469.55,1,7,3,6,2,391.881731,454.994423,10,18,1.904777
12001827,198,1881.19,3,4,2,6,7,275.835162,232.511003,6,13,0.248106
7608,24,1285.71,1,4,0,4,4,156.295116,161.267218,7,16,1.461368
12004501,52,2237.2,4,4,2,1,18,215.11571,227.463211,6,16,1.260163
233,50,19245.28,8,0,3,2,10,171.082778,464.54216,7,19,3.624588
362,80,2589,5,4,2,6,1,103.208541,103.208541,6,18,1.477887
365,42,4530.74,6,4,2,6,1,128.63766,87.784016,6,19,1.614108
827,35,2380.95,3,4,2,2,4,387.331045,106.362275,8,19,3.332523
834,195,0,3,4,3,2,28,1023.328004,932.864354,8,18,11.877517
3278,140,39787.8,3,7,3,2,3,859.082662,823.91936,7,19,12.78696
2356,59,6281.41,5,4,0,1,4,86.578338,89.702331,6,19,0.045344
3011,42,3025.13,1,0,3,0,14,429.707927,420.483235,10,19,2.056421
3132,115,12562.81,2,7,3,6,0.833,309.791413,185.771145,7,19,1.730385
5109,98,3768.84,5,4,0,1,4,86.069467,77.024959,5,19,0.311175
5373,120,32663.32,4,7,3,6,5,1044.017478,898.686493,6,19,11.368738
7098,80,952.38,7,4,0,1,4,124.943206,50.024097,7,19,0.419932
7984,40,1904.76,7,4,0,4,5,122.503669,70.168112,7,19,0.909158
8390,21,871.46,4,4,1,4,3,80.767972,69.314279,6,19,1.931247
8449,34,1307.19,12,0,0,1,10,106.887337,96.977031,6,19,0.768517
10193,114,283.22,7,4,0,1,5,118.06865,78.881091,4,19,0.088131
11170,253,87145.97,4,7,3,6,9,2047.73315,1603.120029,8,19,7.325422
11207,400,51198.26,4,6,3,2,3,1916.318897,1599.872221,8,19,11.132638
1000206,130,6185.57,5,4,2,4,5,187.722568,206.568317,6,19,1.144867
1000302,14,1649.48,7,4,0,4,7,188.336248,129.230212,7,19,0.916283
1000306,22,1154.64,7,4,0,2,7,134.162146,89.661096,3,19,0.029358
1001782,63,0,5,7,3,6,1,531.518642,355.675235,6,19,3.886947
1001884,57,2032.52,4,7,2,1,7,398.29565,244.571475,5,19,1.51418
1002522,44,2554.03,4,0,3,6,16,308.977664,163.637998,6,19,0.922419
1002565,38,2318.27,3,7,3,2,16,237.453684,104.571204,7,19,0.964232
1003801,80,19736.84,4,7,3,6,7,637.818354,385.551393,7,19,5.408442
1004246,109,6578.95,3,4,2,1,11,187.996819,124.181166,6,19,1.241266
1004288,78,3759.4,5,4,2,6,4,1085.095961,1163.61295,9,19,8.27357
1004313,110,2819.55,3,4,2,6,8,86.269709,105.204825,9,18,0.932561
1006017,62,660.38,5,4,2,6,14,167.031723,183.435731,7,19,1.075767
12004566,104,1590.3,5,4,2,1,18,780.946732,306.74767,7,19,8.500766
833,210,7440.48,3,4,3,6,2,658.947959,628.845958,7,18,7.480955
3016,120,2572.94,2,7,3,2,14,591.775024,464.670766,5,18,5.849883
4982,54,4774.54,3,0,3,6,11,290.678263,172.73496,7,18,1.339443
2334,153,2512.56,6,4,0,1,4,107.813998,118.113618,6,18,0.948424
3766,192,7537.69,6,7,2,6,6,362.494688,347.820737,10,18,1.802998
4158,48,16206.03,10,0,3,1,18,1012.99756,622.387196,6,18,11.613955
5045,55,1306.53,1,0,3,1,15,486.326635,420.175366,8,18,3.407616
7710,20,1285.71,1,4,0,4,5,102.76601,69.96647,6,18,0.982848
8479,90,1350.76,2,4,0,4,7,136.147831,117.576028,6,18,1.516351
10160,130,871.46,5,4,0,1,5,78.250271,93.454195,7,18,0.368408
1000262,97,2474.23,4,4,2,1,6,117.655158,80.277174,6,18,0.661504
1002598,44,4282.91,4,4,2,6,1,252.143556,183.975727,5,18,0.483182
1003139,29,7229.86,4,0,3,6,19,360.733969,317.214464,6,18,2.847369
1003882,55,1879.7,4,0,3,6,16,209.932256,338.604648,4,18,0.618547
1004099,63,357.14,2,4,0,4,14,114.45731,96.187532,6,18,0.760648
1004420,800,131580.83,1,7,3,6,2,510.159188,277.801809,8,18,2.229058
12001593,19,707.21,4,4,2,6,9,121.725362,107.370923,9,18,0.403448
12002919,86,3055.16,2,4,2,1,10,231.901781,194.735058,10,18,1.529554
12003534,46,1886.79,3,4,2,2,7,174.889995,192.257161,6,18,0.942706
12003556,44,1401.62,7,4,1,4,9,91.394188,161.181578,8,18,0.671429
12004639,70,9433.96,5,4,3,6,18,323.571672,326.779572,6,18,2.200104
12004644,153,2237.2,7,4,2,1,18,255.282405,228.109691,6,18,2.254598
12004821,102,1401.62,7,4,2,6,18,295.638851,312.337025,6,18,1.796935
12006303,65,1530.61,2,4,2,1,10,470.602319,303.893163,7,18,2.131656
12006789,59,357.14,2,4,2,6,17,492.735956,311.257327,6,18,2.209675
12006854,98,2270.41,5,4,2,1,17,351.348721,247.320992,6,18,1.742517
12007283,62,0,2,4,2,6,11,223.102546,161.101813,6,18,1.160843
12007963,98,11479.59,0,7,3,2,17,289.623026,160.125612,6,18,2.384137
12025643,171,11363.64,2,4,3,2,2,437.75261,475.15067,9,18,3.093611
12027675,42,1886.36,4,0,3,2,22,228.777494,152.06984,6,18,2.933854
12027944,65,6818.18,2,7,3,2,11,331.564049,343.214214,9,18,1.518254
12028122,79,22727.27,3,7,3,2,12,271.113777,209.269682,5,18,1.724359
4052,56,2122.02,7,1,3,1,21,453.327921,443.769746,7,17,4.08059
12001684,31,2234.79,4,4,2,6,4,134.081682,132.862482,6,17,0.675189
12002733,305,2851.49,1,7,2,2,15,744.18185,614.257078,7,17,5.229651
12007495,123,1275.51,2,4,3,6,14,472.31342,282.634103,6,17,1.974868
12025383,41,2590.91,5,4,2,6,7,122.69028,134.487467,6,17,0.898056
12026865,96,0,3,4,2,6,20,522.006743,550.584076,6,17,3.58088
3178,77,39787.8,3,7,3,2,1,1075.543283,1029.91594,6,20,9.686245
5071,56,7286.43,5,0,3,6,0.667,433.210672,376.774554,6,18,1.773379
11129,400,51198.26,1,7,3,2,2,1307.057114,816.247596,8,20,10.296429
1001169,187,67010.31,4,7,3,2,15,1203.516339,789.733625,6,20,18.014864
12008145,72,5102.04,3,7,3,6,15,693.189845,349.215606,6,20,7.408233
2983,72,10552.76,5,7,3,6,19,877.314632,630.230544,7,16,8.171002
11275,79,2461.87,13,4,2,1,6,320.686293,272.063186,6,15,1.894743
12002308,74,4950.5,6,4,2,6,15,403.708005,358.485579,6,16,1.689738
12025327,52,2272.73,2,4,2,6,13,165.502548,158.076628,8,16,0.773656
125,50,7924.53,7,0,3,2,10,327.069246,803.409776,6,19,7.868056
141,50,14339.62,6,0,3,2,10,237.554003,517.497951,10,19,2.182353
204,100,24271.84,5,4,3,2,15,1118.237253,816.557275,7,18,10.795609
646,216,5952.38,5,4,2,5,3,133.196953,147.976114,7,19,0.667279
