@relation WDF

@attribute ProfileID numeric
@attribute floor_area numeric
@attribute monthly_income numeric
@attribute total_residents numeric
@attribute roof_material_ENC numeric
@attribute water_access_ENC numeric
@attribute wall_material_ENC numeric
@attribute years_electrified numeric
@attribute AMC_winter numeric
@attribute AMC_yearly numeric
@attribute mu1 numeric
@attribute mu2 numeric
@attribute A2 numeric

@data
1002771,36,12711.2,4,7,3,2,15,703.813405,657.673478,8,19,5.849659
1002773,108,20235.76,4,7,3,6,20,547.516855,361.67614,8,19,4.833271
1002778,99,18762.28,5,7,3,6,15,458.036169,289.737142,5,14,3.364562
1002782,100,10805.5,1,7,3,2,19,385.104879,338.842132,8,17,3.44334
1002786,80,1473.48,0,4,3,2,10,390.486811,356.788336,7,19,4.581288
1002789,63,9823.18,2,7,3,2,29,490.903806,405.583015,10,18,4.759484
1002790,186,14734.77,5,7,3,6,18,862.965594,673.618485,6,19,8.641249
1002793,120,43222,5,7,3,2,29,971.598823,568.754534,6,19,9.731296
1002794,63,19155.21,4,7,3,1,29,573.976329,439.097458,7,19,7.468732
1002795,63,12770.14,5,7,3,2,1,511.05495,393.345557,6,19,6.086063
1002799,100,3339.88,1,7,3,2,29,551.353697,494.91606,10,19,3.620976
1002800,48,10805.5,3,7,3,6,17,538.570059,479.046911,6,19,5.107245
1002801,100,14734.77,5,5,3,2,12,646.923629,530.65278,7,19,5.028451
1002802,48,19646.37,4,7,3,6,15,782.400901,664.821323,9,19,5.692184
1002805,34,3929.27,6,4,0,4,7,264.661969,283.749548,6,18,2.598706
1002806,121,4911.59,6,4,0,4,10,693.050334,405.931314,6,19,7.027283
1002807,71,2868.37,11,4,0,4,11,174.297665,274.314285,6,19,2.111477
1002810,143,6876.23,4,4,0,1,11,317.012637,276.161334,6,18,4.082405
1002812,23,3929.27,5,4,0,4,11,229.221027,184.059537,6,18,2.167776
1002813,92,1964.64,8,7,2,2,11,442.505112,286.614208,6,19,4.867755
1002816,50,1532.42,5,4,0,4,11,219.516684,118.232868,7,19,2.805804
1002819,56,1178.78,5,4,0,4,9,551.785746,476.083745,6,19,6.4823
1002820,58,392.93,4,4,0,4,11,142.192414,143.198261,5,19,1.025224
1002832,29,196.46,1,4,0,6,10,78.235764,99.606497,5,18,0.593585
1002834,142,7701.38,6,4,2,4,11,432.068069,416.811748,6,19,4.715564
1002842,61,5893.91,1,4,2,6,13,150.858419,171.462253,5,19,3.728274
1002843,84,785.85,3,4,0,4,13,71.342441,143.581488,4,18,2.254448
1002850,26,7072.69,4,4,0,6,9,959.117238,548.740108,6,19,3.167571
1002852,123,1532.42,3,7,0,6,11,109.744122,191.345948,6,19,1.257726
1002856,64,353.63,2,4,0,4,13,114.092897,113.894655,6,18,0.844321
1002862,82,1532.42,2,4,0,6,13,190.05688,177.57409,7,15,1.750402
1002871,44,2868.37,11,4,0,4,5,713.802656,424.307686,5,19,6.086681
1002880,83,1532.42,3,4,0,4,11,846.102243,548.027569,7,18,12.058749
1002883,86,1532.42,3,4,0,4,13,123.525344,84.947375,7,19,1.484582
1002887,91,2239.69,3,4,0,6,13,126.04314,98.103543,6,19,1.857769
1002891,132,3929.27,5,4,2,1,2,479.725712,410.591083,6,19,2.347155
1002893,114,6483.3,6,4,2,6,3,221.990152,216.647226,6,19,1.418474
1002895,45,1316.31,5,4,2,1,2,137.229623,122.063282,3,18,1.277522
1002896,53,2259.33,4,4,2,1,3,400.699441,332.274245,6,18,2.885498
1002899,21,1414.54,8,4,2,1,1,547.014472,380.460706,5,17,5.510758
1002901,80,3300.59,3,4,2,1,2,307.969995,228.108553,4,18,1.379014
1002904,58,1886.05,5,4,2,1,2,193.813363,161.394326,6,18,1.291561
1002905,91,5893.91,4,7,2,2,2,253.685792,208.702284,6,18,2.708563
1002906,95,2671.91,5,4,2,6,2,272.358178,244.197189,5,18,4.155128
1002924,29,1394.89,4,4,2,5,2,90.697629,86.344857,3,19,0.727728
1002925,19,3772.1,8,4,0,1,2,93.387125,106.357642,6,18,0.869053
1002927,24,1925.34,3,4,2,1,2,95.447126,91.243927,8,18,0.860894
1002931,65,5893.91,2,4,2,1,2,140.649202,146.830561,4,18,1.561816
1002932,40,1571.71,3,4,2,6,2,102.08313,113.477173,5,17,0.782289
1002934,36,1434.18,5,4,2,1,2,110.775403,83.992606,6,15,1.014132
1002952,31,3536.35,6,4,2,1,2,109.543856,119.00246,6,19,0.8731
1002956,88,1335.95,8,4,2,1,2,102.675125,175.590043,4,19,1.534667
1002958,129,4911.59,5,4,2,1,2,178.228393,194.824856,6,19,2.662903
1002959,16,5265.23,6,4,2,6,2,423.988927,362.411118,6,21,1.394524
1002962,17,785.85,5,4,2,1,1,73.544729,90.779505,5,19,1.209451
1002973,59,8840.86,2,4,0,1,1,264.759326,241.685765,6,19,1.525887
1002976,127,9823.18,2,4,2,2,3,655.588381,606.780928,7,18,5.119462
1002979,46,6876.23,5,7,3,6,14,515.770682,192.339174,6,20,1.400523
1002980,42,11787.82,1,7,3,6,3,194.295209,83.343535,7,19,2.370781
1002982,43,4911.59,3,0,3,6,14,182.807623,93.85284,6,19,1.759921
1002983,42,6876.23,5,7,3,6,19,348.425628,175.310132,6,19,3.083475
1002984,41,1964.64,2,0,3,2,14,186.083151,89.003615,6,19,2.086498
1002985,46,3929.27,1,0,3,2,14,745.211124,329.665717,6,19,8.43082
1002992,83,1925.34,5,4,2,6,0,177.561104,138.773339,4,20,1.193969
1002999,135,4597.25,6,4,2,1,9,714.537736,257.547084,7,18,2.919838
1003004,81,1532.42,1,4,2,6,11,78.621186,73.194571,8,19,0.594587
1003005,75,2357.56,3,4,2,1,11,133.940449,67.729528,7,19,2.223244
1003008,57,2750.49,9,4,2,1,11,770.413284,398.92377,6,19,7.770675
1003009,139,392.93,2,4,2,6,10,142.131887,119.408073,7,18,1.911942
1003012,51,3889.98,5,4,2,6,11,88.460448,118.02174,6,18,1.235379
1003014,57,3339.88,4,4,2,3,11,203.793124,197.280536,6,18,2.838085
1003016,114,2239.69,4,4,2,6,11,87.678656,95.247864,6,19,2.534593
1003018,77,1532.42,1,4,2,1,7,171.651192,111.643064,7,18,2.369599
1003019,102,1414.54,11,4,2,4,7,205.534794,118.310333,7,18,1.918929
1003022,43,589.39,2,4,2,6,9,159.660462,98.320597,6,19,1.85238
1003023,107,0,2,4,2,6,9,214.15445,138.183867,8,19,1.78259
1003030,157,3064.83,5,4,2,6,11,171.621214,178.120638,6,20,2.482784
1003036,96,2318.27,5,4,2,4,9,83.896944,95.279977,3,19,1.608828
1003042,34,353.63,2,4,2,6,10,94.5344,93.342725,8,18,0.746192
1003047,99,1886.05,3,4,2,6,11,109.128454,89.297438,7,18,1.334687
1003049,89,3418.47,6,4,2,6,11,224.686352,179.927241,3,20,2.210209
1003053,96,3064.83,10,4,2,3,10,101.957348,93.843615,7,19,1.552836
1003055,103,1493.12,5,4,2,6,11,207.170275,191.313948,7,19,1.771703
1003057,72,2239.69,7,4,3,6,11,144.156905,92.724821,7,20,1.593834
1003059,5,707.27,2,4,2,6,11,182.910668,174.872594,6,19,1.401729
1003062,214,8840.86,5,4,2,6,11,185.634168,168.023277,4,20,2.370894
1003063,107,5893.91,7,4,2,6,10,141.86186,143.368877,4,19,1.284659
1003064,167,1532.42,1,4,2,6,11,120.349395,128.598797,6,20,0.877739
1003066,139,7858.55,7,4,2,1,9,266.006695,231.629103,7,19,1.725132
1003069,46,392.93,1,4,2,1,13,207.071394,170.200538,10,20,1.138361
1003071,220,982.32,2,4,2,6,10,157.485627,84.508663,6,20,1.258913
1003075,94,6601.18,8,4,2,3,10,295.337942,156.08123,7,18,4.342935
1003077,136,216.11,3,4,2,1,9,164.53915,91.35196,9,18,3.022442
1003087,204,707.27,8,4,2,1,2,205.964702,185.547475,6,18,1.761834
1003088,181,9823.18,5,4,2,6,2,271.43833,246.468501,6,19,4.407173
1003089,42,1689.59,4,4,2,1,2,110.330133,100.947657,7,17,0.472902
1003090,145,1532.42,1,4,2,1,2,84.604016,90.863012,9,18,0.544256
1003092,60,3929.27,5,4,2,1,2,196.877471,166.709629,5,20,1.4887
1003098,38,5893.91,1,4,2,1,2,282.141728,244.980604,6,20,3.12876
1003137,40,9823.18,2,7,3,6,14,184.327335,167.413334,8,20,2.477466
1003139,29,7229.86,4,0,3,6,19,360.733969,317.214464,6,18,4.62167
1003143,56,687.62,1,4,2,4,11,203.458345,167.395119,6,18,2.388189
1003148,68,1866.4,5,4,0,6,9,156.023884,177.639516,5,19,1.858731
1003149,35,2946.95,5,4,0,4,11,291.202125,237.023747,6,18,3.293454
1003151,56,13752.46,3,4,0,1,13,135.316004,134.734019,5,19,1.494369
1003153,34,1964.64,1,4,0,6,1,290.605467,192.935357,9,20,2.032743
1003155,81,353.63,3,4,0,1,13,77.233927,110.647922,6,19,1.82483
1003162,34,1375.25,3,4,0,6,11,842.832856,327.801655,7,19,4.957895
1003163,104,2239.69,11,4,0,4,11,144.244485,90.87019,5,19,1.890072
1003170,27,3948.92,5,4,2,2,2,164.630222,129.890181,4,18,2.546231
1003174,102,5893.91,4,4,3,1,9,172.141043,129.986997,7,20,1.673755
1003176,71,707.27,7,4,2,1,9,208.47947,151.70362,6,20,0.815847
1003181,144,3929.27,5,4,2,1,9,299.083945,246.99515,4,18,5.707103
1003187,48,14734.77,6,7,3,1,6,559.126287,491.476318,7,17,4.664925
1003189,72,8840.86,4,7,3,2,6,448.424016,394.829571,7,19,5.128928
1003190,48,8840.86,2,7,3,6,5,308.037533,277.688391,7,18,3.821072
1003195,54,10805.5,3,7,3,6,5,207.381196,167.412937,5,19,4.561648
1003196,48,16699.41,5,7,3,6,6,148.509955,131.900219,6,19,0.858518
1003199,63,4420.43,3,7,3,6,6,394.622027,329.036641,6,20,4.364083
1003255,65,10805.5,3,7,3,6,10,376.575204,416.339387,7,20,5.527579
1003257,93,8840.86,1,7,3,6,10,334.482549,355.183162,9,18,4.731099
1003259,98,29469.55,1,7,3,6,2,391.881731,454.994423,10,18,1.935374
1003260,49,14734.77,1,7,3,6,6,290.109789,323.073525,7,20,3.921366
1003261,56,5402.75,0,7,3,6,6,255.694284,286.314724,7,19,1.962632
1003272,71,25540.28,6,7,3,6,10,625.62623,332.547765,7,21,5.599281
1003282,178,29469.55,4,7,3,6,10,1042.614648,837.104561,6,20,11.143505
1003292,70,16699.41,4,7,3,6,1,583.008248,507.938907,8,21,4.590091
1003783,37,657.89,5,4,2,4,6,169.057796,132.015769,7,18,2.320635
1003785,107,733.08,1,4,2,2,3,134.159568,105.498318,7,19,2.514111
1003789,41,1541.35,0,4,2,6,7,93.318039,122.243479,8,18,1.855487
1003794,14,714.29,5,4,2,4,2,414.293774,121.517259,9,18,0.963539
1003796,220,44172.93,4,7,3,6,11,849.775877,493.900214,6,19,17.277104
1003799,63,19736.84,4,7,3,6,12,342.431454,188.166659,7,19,7.213057
1003800,120,6578.95,1,7,3,2,10,247.062285,137.921354,6,18,2.938744
1003801,80,19736.84,4,7,3,6,7,637.818354,385.551393,7,19,7.621263
1003802,392,28195.49,3,7,3,6,7,451.560354,291.817048,6,19,7.381967
1003804,48,15977.44,6,7,3,6,3,460.569593,221.235396,7,17,3.983794
1003807,80,19736.84,3,7,3,6,7,448.615708,285.041436,7,19,6.951602
1003811,75,28195.49,3,7,3,6,2,417.751237,220.276494,7,21,2.394435
1003812,150,39473.68,3,7,3,6,11,663.65627,330.926499,6,20,7.625268
1003814,115,24436.09,3,7,3,2,4,474.285843,260.907472,7,20,3.30742
1003815,175,28195.49,2,7,3,6,2,487.946035,296.85492,7,20,6.863526
1003826,65,15977.44,3,7,3,6,11,365.688495,207.715191,7,20,3.548733
1003828,93,8458.65,1,7,3,6,12,408.837288,244.016717,10,18,4.502938
1003830,98,28195.49,1,7,3,6,3,469.42233,518.786513,9,19,1.703125
1003832,56,5169.17,0,7,3,6,7,320.975752,156.060976,4,19,1.69381
1003835,70,24436.09,6,7,3,6,11,548.272813,231.74735,7,21,4.297519
1003836,110,28195.49,2,7,3,2,5,407.054078,154.74925,7,21,4.046176
1003861,200,19736.84,1,7,3,6,14,648.916174,339.349925,8,19,3.527748
1003862,68,39473.68,3,7,3,6,8,576.73844,287.352797,8,21,6.53346
1003865,50,12218.05,4,7,3,6,1,449.28372,289.204966,8,22,4.584647
1003866,52,21616.54,4,7,3,6,4,109.472787,71.263508,10,19,0.79841
1003867,62,12218.05,5,7,3,6,2,689.876888,663.891793,7,19,4.845174
1003870,65,12218.05,5,7,3,6,11,331.940593,178.875945,8,19,5.221349
1003871,68,28195.49,3,7,3,6,2,447.048435,235.431474,6,18,6.201464
1003882,55,1879.7,4,0,3,6,16,209.932256,338.604648,4,18,3.151563
1003883,52,5639.1,3,0,3,6,6,189.69992,262.494605,6,18,2.283495
1003885,64,7518.8,1,0,3,6,16,234.208819,251.100656,5,20,3.000762
1003888,42,1879.7,2,0,3,6,14,176.480302,198.718665,7,18,2.73401
1003890,41,1503.76,1,0,3,6,16,143.12498,173.327266,9,16,1.372044
1003891,39,11278.2,3,0,3,6,1,426.785498,366.223455,7,21,5.977146
1003892,39,11278.2,4,0,3,6,16,82.857092,84.877434,7,19,1.248827
1003894,39,3759.4,6,0,3,6,14,201.893846,248.505071,8,19,4.378569
1003896,38,8270.68,2,7,3,2,4,244.723614,166.15471,5,18,2.35219
1003898,38,7857.14,7,0,3,6,15,131.118405,132.423884,8,19,1.068349
1003899,39,1503.76,2,0,3,6,13,170.90198,114.084364,6,20,3.270299
1003900,31,1503.76,0,0,3,6,17,430.663442,326.997574,6,20,5.836029
1003901,40,4323.31,4,0,3,6,4,124.610938,100.741461,9,18,1.36038
1003906,48,3759.4,3,0,3,6,17,480.579673,291.441058,5,18,1.187512
1003907,40,0,6,0,3,2,13,253.706987,233.860379,7,19,2.759601
1003908,42,5639.1,2,0,3,6,2,369.387233,296.156227,4,20,5.595428
1003909,36,9398.5,4,0,3,6,16,128.56157,113.112249,4,19,1.654273
1003913,64,7518.8,3,0,3,6,17,350.885603,311.308054,7,20,3.105258
1003914,40,5639.1,4,0,3,6,15,161.080561,163.894931,5,19,1.448789
1003915,32,2819.55,3,0,3,6,15,148.318686,149.517835,5,19,2.080251
1003916,36,6578.95,3,0,3,6,16,228.950351,206.396218,5,19,2.795582
1003918,56,2255.64,7,0,3,6,15,329.394641,278.139575,8,18,3.312891
1003921,39,11278.2,1,0,3,6,4,153.059681,145.289055,7,19,1.835286
1003924,41,5639.1,6,0,3,6,17,312.495628,307.876495,7,19,1.801287
1003928,38,1860.9,3,0,3,6,16,143.950358,132.159611,6,19,3.631685
1003930,43,9398.5,4,0,3,6,16,206.034493,176.125678,6,18,3.69321
1003931,41,3947.37,5,7,3,1,14,296.131062,254.226034,7,20,3.387764
1003932,44,1015.04,4,0,3,6,15,90.995734,100.334674,5,19,2.363535
1003943,39,1541.35,1,4,3,6,16,153.91364,127.90803,6,19,1.743112
1003945,70,3383.46,4,0,3,6,16,149.753238,136.347707,10,19,2.3412
1003946,82,7518.8,3,0,3,6,16,560.915398,478.323182,6,19,7.96726
1003949,38,7518.8,3,0,3,6,15,279.271465,304.852102,8,19,1.80078
1003953,85,7875.94,4,0,3,6,16,263.273292,345.42991,8,18,1.900043
1003958,53,9398.5,5,0,3,2,10,161.895101,157.8287,8,20,2.276452
1003960,40,6766.92,6,7,3,2,15,295.011892,272.282362,6,18,3.199756
1003970,43,2969.92,6,7,3,2,15,236.744601,268.679282,5,19,2.18991
1003973,45,9022.56,5,7,3,2,15,107.523301,131.950841,7,19,1.58593
1003974,43,751.88,4,7,3,2,16,70.975054,129.88992,7,19,1.375766
1003981,81,751.88,3,4,2,6,3,224.54138,197.553905,5,18,2.407077
1003982,68,22556.39,8,0,2,6,11,794.335905,900.875055,5,19,3.22432
1003984,52,13157.89,9,4,3,6,8,623.047117,598.186078,6,17,7.227072
1003985,90,1071.43,6,4,2,6,8,313.582207,269.237835,7,18,5.089682
1003987,236,24436.09,2,0,2,6,15,663.063742,633.116599,5,18,5.564435
1003988,66,3533.83,5,4,2,6,2,390.973581,319.047826,9,17,3.525444
1003990,58,2218.05,5,4,2,6,14,298.88952,264.15657,6,18,4.025944
1003993,76,9755.64,4,4,2,7,10,394.62211,334.38203,5,17,4.548491
1003994,66,10075.19,5,4,2,6,8,157.980411,102.258695,5,18,1.259665
1003997,32,4511.28,2,4,2,6,14,123.000927,121.287479,5,17,0.585069
1004002,68,5639.1,8,4,2,6,8,906.512538,776.676222,5,18,7.791619
1004003,12,1879.7,3,4,2,4,4,320.774201,254.273693,6,19,1.73792
1004004,71,1879.7,4,4,2,6,8,457.642116,356.395272,7,18,5.198396
1004006,57,12030.08,10,4,2,6,16,765.938307,670.136985,6,18,9.222147
1004009,90,3082.71,1,4,2,4,8,233.463511,204.004708,8,17,2.497622
1004013,72,714.29,5,4,2,6,8,146.363497,119.957997,6,18,2.514525
1004014,14,1503.76,1,4,2,4,8,158.068764,123.417816,7,18,0.835391
1004016,53,1503.76,2,0,2,6,20,385.868308,349.580455,6,18,2.843711
1004017,57,751.88,1,4,2,6,1,277.805809,205.485523,8,17,1.53678
1004019,50,939.85,2,4,3,6,8,214.218788,173.423788,5,19,1.795655
1004020,60,2819.55,5,4,2,8,7,473.459428,458.62937,5,19,0.785564
1004023,14,714.29,6,4,2,2,8,106.762508,118.657765,6,18,1.526016
1004026,51,1503.76,8,4,2,6,3,239.326688,169.049538,8,18,2.230935
1004027,55,1879.7,2,4,2,6,10,125.846572,102.627776,6,18,0.719106
1004030,19,657.89,10,4,2,4,8,226.976076,233.167788,6,16,3.822506
1004033,58,1860.9,11,4,2,6,7,418.973669,353.217267,6,18,6.715978
1004034,30,714.29,3,4,2,1,8,311.525817,254.187326,5,18,3.353788
1004042,8,2819.55,1,4,2,8,6,139.029582,131.824617,6,19,1.397824
1004049,19,0,6,4,2,2,10,319.870838,349.470385,8,18,5.341643
1004051,17,3007.52,7,4,2,8,3,154.149215,149.907441,6,18,1.568796
1004052,66,2932.33,7,4,2,6,8,123.924708,115.322015,6,20,1.763759
1004056,36,3421.05,2,4,2,6,9,291.788727,218.068348,5,18,3.688371
1004059,48,1541.35,0,4,0,4,10,126.844436,100.823499,8,16,1.242485
1004061,23,1090.23,5,4,0,4,10,266.544387,204.075558,9,17,1.934998
1004063,12,2255.64,4,4,0,4,10,114.48497,118.416591,5,19,1.067528
1004064,103,3759.4,3,4,2,6,7,180.061658,157.299546,6,20,2.675381
1004067,75,3759.4,5,4,0,4,10,94.310864,92.52416,6,19,1.794939
1004070,41,0,1,4,2,6,9,116.125667,106.528295,5,18,2.076406
1004071,38,1503.76,3,4,0,6,16,128.485661,99.344538,6,18,2.299436
1004075,36,3703.01,8,4,0,6,16,125.525828,121.567369,6,19,4.320481
1004077,104,1503.76,3,4,0,6,16,87.906936,88.404258,6,19,2.289609
1004080,126,7518.8,1,4,2,6,4,113.944348,114.578289,5,19,2.421068
1004081,45,7518.8,1,4,2,6,4,134.977714,121.209017,4,18,3.049625
1004085,52,751.88,8,4,0,4,10,461.096209,422.623671,4,18,6.847276
1004088,74,1541.35,0,4,0,4,4,96.083832,99.183701,6,18,1.395397
1004090,31,3421.05,9,4,0,4,10,121.146439,152.519802,6,19,2.025042
1004093,68,1541.35,3,4,0,6,10,404.692254,351.88597,6,19,6.07308
1004095,65,1541.35,3,4,0,6,10,178.612505,136.931356,6,18,2.962937
1004099,63,357.14,2,4,0,4,14,114.45731,96.187532,6,18,1.216061
1004103,66,2255.64,5,4,0,4,8,211.037107,168.653661,4,19,1.992106
1004105,31,676.69,5,4,0,1,4,196.841068,258.858239,6,19,2.284853
1004106,50,1503.76,4,4,0,6,4,241.46735,258.504304,6,18,3.580843
1004111,106,1503.76,3,4,0,6,13,183.798705,169.334813,6,15,1.641465
1004120,48,3289.47,10,4,0,6,6,1075.237871,756.125718,6,20,4.170751
1004123,88,3759.4,3,4,0,6,1,492.952689,388.368711,6,20,4.19629
1004124,74,2781.95,6,4,0,4,4,108.228479,98.992109,6,19,1.999206
1004125,80,939.85,3,4,0,1,4,195.46562,163.075783,8,20,2.443844
1004133,28,1879.7,2,4,0,4,4,90.441131,99.595199,8,17,1.186813
1004134,42,2443.61,9,4,2,6,4,531.794436,464.150233,8,18,7.399883
1004137,89,2218.05,3,4,0,4,16,101.51131,88.845503,6,19,1.622394
1004145,74,5639.1,4,4,0,4,16,235.165689,223.92248,6,19,4.029932
1004146,128,2218.05,6,4,0,6,16,119.351311,110.750538,6,19,1.364202
1004149,59,1503.76,4,4,0,4,16,657.084431,523.010676,7,19,3.320392
1004150,102,4097.74,8,4,0,6,16,123.831713,122.460238,5,19,1.780472
1004153,223,15037.59,1,7,3,6,5,340.72166,216.465029,6,20,3.045026
1004154,74,5300.75,5,4,2,4,11,167.214636,97.42026,7,19,1.565538
1004155,156,676.69,6,4,2,6,4,149.236162,101.363119,7,20,1.762382
1004156,31,11954.89,5,4,2,1,5,322.847876,202.877487,2,19,2.948697
1004158,50,5263.16,3,4,2,1,10,415.411478,287.3159,6,19,4.095354
1004164,97,2180.45,5,4,2,6,10,136.496196,99.270038,6,19,1.380958
1004167,79,3007.52,1,4,2,1,3,104.151373,95.069347,8,19,1.304139
1004173,41,1879.7,5,4,2,1,11,100.117046,96.944404,6,19,1.328895
1004177,47,0,1,4,2,1,10,168.532371,187.375714,9,18,3.906419
1004181,62,3383.46,5,4,2,1,11,266.438997,182.629044,7,19,1.497819
1004182,27,2631.58,5,4,2,4,3,331.226393,234.896103,6,18,2.437487
1004184,172,1503.76,2,4,2,6,13,139.037942,117.796579,9,18,3.259807
1004185,84,1785.71,10,4,2,6,13,106.834432,106.30798,7,20,1.606046
1004188,146,357.14,2,4,2,6,10,107.237159,99.600119,6,20,1.990206
1004189,36,0,1,4,2,1,10,133.615748,125.346936,6,19,1.60616
1004194,50,6484.96,6,4,2,6,10,85.273263,71.489723,6,19,1.346325
1004198,164,6240.6,6,4,2,1,11,166.275229,126.932144,6,20,2.372308
1004201,115,2819.55,7,4,2,1,10,91.766791,113.095284,6,19,1.344496
1004210,82,3383.46,1,4,0,6,10,140.344648,120.545223,10,19,1.414762
1004212,95,1071.43,8,4,2,6,5,334.306098,302.592642,6,20,1.422663
1004215,185,4323.31,3,4,2,1,10,228.938202,186.838442,7,18,4.661555
1004218,73,2725.56,3,4,0,1,10,530.655839,356.018815,8,18,3.557174
1004221,11,3684.21,4,4,2,6,10,102.034657,89.739921,6,18,0.540097
1004228,87,3364.66,4,4,2,6,10,165.644385,127.173744,3,19,2.04651
1004232,56,4078.95,10,4,2,6,10,98.118739,72.833368,7,19,1.281869
1004233,46,4699.25,3,4,2,6,10,139.693916,89.720276,3,19,3.466683
1004237,32,7518.8,7,4,2,4,10,160.882679,148.521575,6,19,2.053618
1004239,15,0,2,4,2,1,11,122.263632,133.362725,7,19,1.088744
1004242,67,5639.1,6,4,2,1,10,424.359651,332.027105,4,20,1.720986
1004243,168,11992.48,7,4,2,1,11,126.288951,104.22169,4,20,0.675422
1004244,163,1541.35,1,4,2,1,7,135.464148,95.139533,5,20,0.992178
1004246,109,6578.95,3,4,2,1,11,187.996819,124.181166,6,19,2.880082
1004249,145,1879.7,2,4,2,1,14,140.823876,95.555511,10,14,1.117395
1004250,202,11278.2,6,4,2,1,11,114.005216,104.664445,6,19,3.425409
1004252,44,0,2,4,2,1,11,164.995575,103.200386,7,18,2.339078
1004267,121,2424.81,10,4,2,6,8,326.159777,242.22974,8,18,6.355552
1004268,64,3082.71,2,4,2,2,8,123.358809,100.079631,5,19,1.205088
1004274,44,1315.79,7,4,2,6,6,107.837081,141.793574,7,19,1.290261
1004280,54,187.97,0,4,2,4,4,266.802521,265.840884,8,16,2.386725
1004284,165,1879.7,6,4,2,2,4,224.918466,250.371393,6,18,2.585593
1004287,62,1541.35,4,4,2,4,8,589.696781,663.45009,6,18,6.864666
1004288,78,3759.4,5,4,2,6,4,1085.095961,1163.61295,9,19,16.742776
1004294,71,2969.92,6,4,2,6,3,168.190119,150.083056,7,17,2.23279
1004312,48,3759.4,3,4,2,6,8,245.825685,309.318334,6,15,0.336293
1004313,110,2819.55,3,4,2,6,8,86.269709,105.204825,9,18,1.64169
1004321,129,3082.71,2,4,2,6,3,188.26205,174.366722,5,19,1.468618
1004326,193,3421.05,7,4,2,6,3,1181.905416,770.079907,8,18,10.572909
1004327,57,1541.35,1,4,2,6,3,155.670318,96.051157,6,19,1.70076
1004333,87,0,5,4,2,6,9,288.028729,291.594819,6,18,5.167108
1004334,99,7142.86,5,4,2,1,6,312.223029,285.820349,5,19,2.631255
1004336,121,9022.56,14,4,2,6,8,293.018165,291.372985,6,18,2.729661
1004337,17,375.94,1,0,2,6,2,114.143429,112.966678,7,18,0.527626
1004342,19,1541.35,4,4,2,4,9,127.175444,131.250779,10,18,0.373789
1004343,25,357.14,3,4,2,6,9,196.962027,185.479767,8,19,2.191207
1004346,61,3759.4,1,4,2,4,16,631.491397,493.726073,6,19,6.155235
1004347,66,2218.05,7,4,0,4,10,313.053062,294.196195,6,19,3.706452
1004350,147,9398.5,2,4,0,6,12,277.180915,283.42615,6,19,4.075624
1004352,18.2,563.91,6,6,0,4,16,181.158242,181.412694,6,18,1.883209
1004355,50,1541.35,3,4,0,4,10,615.616693,371.794604,7,19,2.962971
1004365,44,2631.58,1,4,2,1,11,198.491096,187.898499,9,18,4.299714
1004367,520,131578.95,4,7,3,6,7,2058.453415,866.312166,8,18,23.347594
1004368,970,66729.32,4,7,3,2,4,1673.043764,1032.516622,7,19,28.529372
1004369,500,72368.42,4,7,3,6,5,1485.425698,726.047861,7,19,17.060765
1004371,704,122180.45,4,7,3,6,6,2931.023645,893.883771,6,18,18.341412
1004372,500,66729.32,2,4,3,6,4,859.801958,331.735763,6,19,9.086572
1004373,600,131580.83,4,7,3,6,5,1085.365112,622.041373,8,18,12.761077
1004380,390,131578.95,2,7,3,2,3,1016.226182,362.179522,10,18,10.478717
1004381,520,84586.47,4,7,3,6,1,2304.659714,1134.054935,7,18,20.018777
1004383,300,84586.47,2,7,3,6,3,915.951698,412.612839,8,20,3.914902
1004384,456,103383.46,4,7,3,6,6,2549.718359,737.250214,9,19,11.338809
1004386,450,84586.47,5,7,3,2,6,2004.065887,853.904484,7,16,15.374128
1004389,375,131580.83,4,7,3,6,5,1812.626323,594.452274,10,19,11.252897
1004391,450,103383.46,5,7,3,6,4,2378.610757,1236.307311,8,20,12.262112
1004393,700,131580.83,2,4,3,6,2,2697.639804,776.367654,7,17,10.203486
1004398,400,84586.47,2,7,3,6,3,2224.568976,1457.696051,7,19,13.404165
1004399,455,84586.47,4,7,3,6,5,2295.70399,1466.274019,7,18,29.33358
1004400,410,122180.45,4,7,3,6,2,2171.804038,605.383349,7,19,29.982284
1004403,520,131580.83,2,7,3,6,3,2021.058153,1100.627962,8,18,14.680914
1004405,520,122180.45,4,3,3,6,5,1124.021455,240.204997,7,16,2.511649
1004406,520,122180.45,4,3,3,6,5,1593.726597,470.41827,7,20,15.101386
1004409,600,84586.47,1,7,3,6,6,1351.627717,650.484601,8,18,14.520342
1004415,427,122180.45,2,7,3,6,5,3042.688523,819.681765,8,18,12.185936
1004416,500,122180.45,4,7,3,6,3,2636.635962,1783.332861,7,20,30.68762
1004419,800,131580.83,1,7,3,6,2,3007.126273,635.24503,7,15,2.817484
1004420,800,131580.83,1,7,3,6,2,510.159188,277.801809,8,18,2.967064
1004423,650,131580.83,2,7,3,6,3,734.182709,280.090017,7,19,7.443689
1004425,650,131580.83,2,7,3,6,3,1672.820612,314.696667,7,18,2.999357
1004432,375,49812.03,1,7,3,6,3,2029.770198,706.650625,9,18,3.623809
1004433,500,131580.83,4,7,3,6,4,2418.239432,800.369212,7,20,7.971852
