all_scores,batch_fit_time,dbi,mia,n_sample,silhouette,t0,total_sample,transform,experiment_name,som_dim,n_clust,date
0.4754318240498412,0.09958553314208984,0.6811826661620439,0.25517847667036264,313,0.3656111061409807,1643194633.0990365,313,,1200_2500,0,36,2022-01-26
0.43692906833258727,0.11660099029541016,0.670094811067197,0.24243211066684983,313,0.3718051994431894,1643194633.248666,313,,1200_2500,0,37,2022-01-26
0.4189720290699545,0.11459851264953613,0.6491074023083596,0.23587985460274086,313,0.36544530196428493,1643194633.397293,313,,1200_2500,0,38,2022-01-26
0.4591487858815618,0.09958553314208984,0.6808468274004497,0.24312516209797555,313,0.3605171142025533,1643194633.5309079,313,,1200_2500,0,39,2022-01-26
6.5078886735232135,0.04253673553466797,0.7971689957334847,3.7015549031016204,313,0.4534135343714173,1643194647.474396,313,,1200_2500,0,2,2022-01-26
8.416669096370963,0.05504751205444336,0.9352608225379367,3.181307604052262,313,0.3535071098131922,1643194647.5549655,313,,1200_2500,0,3,2022-01-26
9.515497753096403,0.03452944755554199,0.9988066845488851,2.90622266586371,313,0.30505546853895055,1643194647.6110132,313,,1200_2500,0,4,2022-01-26
9.609757843107136,0.04854273796081543,1.0387895283589534,2.664515488323049,313,0.2880271108397969,1643194647.6825757,313,,1200_2500,0,5,2022-01-26
9.257461190918745,0.03502941131591797,1.03451120660548,2.4370603717991055,313,0.27233884256230756,1643194647.7381225,313,,1200_2500,0,6,2022-01-26
9.504294679594764,0.030025959014892578,1.066112526240294,2.326876553611271,313,0.26100960928176853,1643194647.7861643,313,,1200_2500,0,7,2022-01-26
8.218556109629858,0.031527042388916016,1.0244897595719535,2.1435111483417533,313,0.26720085520026304,1643194647.8327038,313,,1200_2500,0,8,2022-01-26
8.383003926654839,0.034529924392700195,1.0687013526768578,2.0655761420977226,313,0.26332851999483176,1643194647.8867502,313,,1200_2500,0,9,2022-01-26
7.356892953709236,0.03953409194946289,1.0276859721347618,1.924357281338492,313,0.2688138859502993,1643194647.943299,313,,1200_2500,0,10,2022-01-26
8.07974915369641,0.04053497314453125,1.0608015045362957,1.9274329756211968,313,0.2530553562416525,1643194648.00235,313,,1200_2500,0,11,2022-01-26
7.709112022457798,0.04403853416442871,1.0685095740248827,1.8251009197615182,313,0.2529652962164459,1643194648.0649037,313,,1200_2500,0,12,2022-01-26
7.358071858192441,0.0465397834777832,1.0450719665559385,1.7763778219333892,313,0.25230015410182866,1643194648.1299589,313,,1200_2500,0,13,2022-01-26
7.308392817059417,0.059050798416137695,1.08523983652651,1.7803838358320925,313,0.2643732365401607,1643194648.21203,313,,1200_2500,0,14,2022-01-26
6.944565601792321,0.060552358627319336,1.0491606398362532,1.727522537972753,313,0.26098805241371287,1643194648.2971032,313,,1200_2500,0,15,2022-01-26
7.496164035329372,0.06805825233459473,1.0952087336389265,1.6589607761387237,313,0.24237841144196753,1643194648.391184,313,,1200_2500,0,16,2022-01-26
6.168747522408664,0.06555581092834473,1.0027540586381662,1.6096971203497261,313,0.26166256841366065,1643194648.4897687,313,,1200_2500,0,17,2022-01-26
6.695078453082905,0.053044795989990234,1.0440689540643335,1.6292792137693288,313,0.25407915030713357,1643194648.5623307,313,,1200_2500,0,18,2022-01-26
6.800083265360025,0.05354595184326172,1.084592161597163,1.595887402306526,313,0.2545390842712976,1643194648.6383967,313,,1200_2500,0,19,2022-01-26
6.461749320516546,0.06455516815185547,1.0545527864598276,1.5345186817637817,313,0.25043233209165994,1643194648.7294745,313,,1200_2500,0,20,2022-01-26
6.2755291495636465,0.05054306983947754,1.0472743194532745,1.520234325198883,313,0.25370009928849924,1643194648.799034,313,,1200_2500,0,21,2022-01-26
6.418396282171095,0.054046630859375,1.0378725609615596,1.5123196245361743,313,0.24454629672364983,1643194648.8715973,313,,1200_2500,0,22,2022-01-26
6.0588247957433925,0.06355404853820801,1.042207957343071,1.4688439294103872,313,0.25266299702246825,1643194648.9541678,313,,1200_2500,0,23,2022-01-26
5.868031009208135,0.06455564498901367,1.0181450483312322,1.4536947020158535,313,0.25222635332367077,1643194649.041243,313,,1200_2500,0,24,2022-01-26
5.540738985025397,0.06355500221252441,1.020055460945312,1.4038780991009272,313,0.25845532976010793,1643194649.1313205,313,,1200_2500,0,25,2022-01-26
5.819144901772995,0.06705784797668457,1.0371318285327757,1.427742752168283,313,0.2544630656609956,1643194649.2178946,313,,1200_2500,0,26,2022-01-26
5.046346761603104,0.07506465911865234,0.9824165543227902,1.3459659991370128,313,0.26203099818050407,1643194649.3119755,313,,1200_2500,0,27,2022-01-26
4.924666241743242,0.07556509971618652,0.9784985487935051,1.2878190247364985,313,0.25588110644575746,1643194649.414564,313,,1200_2500,0,28,2022-01-26
5.662798015107991,0.07556533813476562,1.0550480047465212,1.3655038645059443,313,0.25440994432028785,1643194649.5131488,313,,1200_2500,0,29,2022-01-26
5.585834255899456,0.07506442070007324,1.051601629623995,1.3555173221853305,313,0.2551927178090093,1643194649.6107326,313,,1200_2500,0,30,2022-01-26
4.749925155601049,0.08207011222839355,0.9802272103076283,1.2287461225762861,313,0.2535724973453521,1643194649.7158227,313,,1200_2500,0,31,2022-01-26
5.032836133304149,0.07806658744812012,1.010673110080251,1.249406373210187,313,0.2509005641193833,1643194649.8179104,313,,1200_2500,0,32,2022-01-26
4.943855476868546,0.07956814765930176,1.0167356464524373,1.2857723828293337,313,0.2644273524910391,1643194649.9235013,313,,1200_2500,0,33,2022-01-26
4.531626104603117,0.08157014846801758,0.9708412614646462,1.2556376676303922,313,0.26900384741507244,1643194650.0280912,313,,1200_2500,0,34,2022-01-26
4.616175697224244,0.0810699462890625,0.9795594921473101,1.2197689840171955,313,0.2588368305043918,1643194650.1311798,313,,1200_2500,0,35,2022-01-26
4.4493877360168215,0.08257126808166504,0.9885855312228018,1.168827385397582,313,0.2596954705357822,1643194650.239273,313,,1200_2500,0,36,2022-01-26
4.283582685133394,0.10208797454833984,0.9736805014048163,1.1589499172245623,313,0.2634353109192152,1643194650.3708863,313,,1200_2500,0,37,2022-01-26
3.9345469894052654,0.09157848358154297,0.9152016370499585,1.1230305086899246,313,0.26122431954114894,1643194650.4904888,313,,1200_2500,0,38,2022-01-26
4.318857580620102,0.09258031845092773,0.9679376529869764,1.1181334970608456,313,0.2505948604852584,1643194650.607089,313,,1200_2500,0,39,2022-01-26
