@relation 'combine_winter_dataframe-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,14,13'

@attribute ProfileID numeric
@attribute floor_area numeric
@attribute monthly_income numeric
@attribute total_residents numeric
@attribute roof_material_ENC numeric
@attribute water_access_ENC numeric
@attribute wall_material_ENC numeric
@attribute years_electrified numeric
@attribute Province_ENC numeric
@attribute AMC_winter numeric
@attribute AMC_yearly numeric
@attribute mu1 numeric
@attribute mu2 numeric
@attribute A1 numeric

@data
1002665,95,8860.51,8,4,2,4,12,3,351.119723,237.143722,6,19,0.74545
1002668,33,2396.86,2,4,2,6,3,3,374.142191,252.487264,6,18,0.710078
1002669,37,1532.42,2,0,2,6,7,3,283.085227,171.837171,5,18,1.953733
1002675,37,726.92,3,4,2,1,13,3,330.258208,239.982195,8,18,1.72254
1002677,48,2259.33,3,7,2,6,1,8,202.311416,223.997709,9,18,0.764005
1002682,48,9135.56,5,7,3,6,5,8,382.34178,408.94211,7,20,2.589236
1002683,63,10805.5,5,7,3,6,5,8,211.61204,241.951217,7,18,1.438035
1002685,48,10314.34,3,7,3,6,6,8,194.232602,188.907372,6,20,1.729935
1002686,48,8840.86,5,7,3,6,6,8,953.149341,743.072262,7,19,12.88086
1002687,48,6876.23,6,7,3,6,6,8,539.301572,473.097833,6,20,1.707814
1002688,72,1866.4,2,7,3,6,5,8,192.712114,186.362329,7,19,0.734068
1002689,48,13261.3,4,7,3,6,6,8,435.177153,369.337987,7,21,6.764991
1002693,48,3634.58,3,7,3,1,6,8,301.679827,286.1535,9,18,2.498098
1002696,72,6876.23,4,7,3,6,5,8,400.224853,354.193402,8,20,2.261767
1002701,80,1178.78,3,7,3,6,5,8,330.035276,345.33025,8,18,3.577558
1002703,72,3536.35,5,7,3,6,6,8,188.311784,198.837302,6,16,1.617
1002705,72,687.62,5,7,3,6,6,8,277.22612,253.47575,6,19,1.079373
1002709,48,4715.13,5,7,3,1,5,8,346.924682,313.230051,7,16,0.967851
1002710,48,5402.75,2,7,3,1,5,8,316.960215,262.523693,9,18,0.756777
1002712,64,6876.23,10,7,3,1,5,8,455.58921,405.058645,7,18,1.756778
1002713,72,5697.45,3,7,3,2,5,8,394.752799,350.91298,7,19,1.77657
1002715,48,8840.86,1,7,3,6,6,8,364.642635,320.616126,8,18,2.146872
1002719,64,5206.29,2,7,3,1,5,8,189.026917,219.165231,7,19,3.276274
1002720,72,2946.95,8,7,3,2,7,8,427.968244,394.875015,7,19,4.126949
1002722,72,10805.5,4,7,3,6,5,8,558.655342,475.378085,7,19,2.993656
1002723,64,7367.39,5,7,3,1,5,8,640.501356,563.995746,8,17,5.463752
1002736,48,12770.14,4,7,3,2,9,8,375.700624,414.095434,7,19,1.862726
1002743,100,8840.86,2,7,3,2,29,8,492.546775,333.332913,5,19,4.667482
1002744,90,10805.5,3,7,3,2,2,8,474.778407,319.128111,7,20,2.637493
1002746,100,10805.5,3,7,3,2,29,8,439.130683,310.616093,6,17,1.192141
1002747,72,2946.95,5,7,3,2,15,8,760.658553,568.755333,8,18,4.328726
1002749,90,14734.77,8,7,3,2,30,8,846.800807,691.559545,5,19,2.872362
1002754,100,18664.05,4,7,3,2,12,8,689.629866,543.785582,7,19,6.783659
1002755,100,14734.77,2,7,3,2,29,8,1265.293668,1081.487647,7,18,4.733
1002757,100,2259.33,1,7,3,2,20,8,651.470527,531.325411,7,18,5.927115
1002760,100,8840.86,3,7,3,2,12,8,229.691179,216.392277,4,20,3.040763
1002770,41,4420.43,3,7,3,2,25,8,526.204367,394.644563,7,19,2.559935
1002771,36,12711.2,4,7,3,2,15,8,703.813405,657.673478,8,19,3.700217
1002773,108,20235.76,4,7,3,6,20,8,547.516855,361.67614,8,19,1.92922
1002778,99,18762.28,5,7,3,6,15,8,458.036169,289.737142,5,14,3.46561
1002782,100,10805.5,1,7,3,2,19,8,385.104879,338.842132,8,17,6.635788
1002786,80,1473.48,0,4,3,2,10,8,390.486811,356.788336,7,19,2.460428
1002789,63,9823.18,2,7,3,2,29,8,490.903806,405.583015,10,18,4.199041
1002790,186,14734.77,5,7,3,6,18,8,862.965594,673.618485,6,19,7.113744
1002793,120,43222,5,7,3,2,29,8,971.598823,568.754534,6,19,7.641626
1002794,63,19155.21,4,7,3,1,29,8,573.976329,439.097458,7,19,5.392276
1002795,63,12770.14,5,7,3,2,1,8,511.05495,393.345557,6,19,6.890624
1002799,100,3339.88,1,7,3,2,29,8,551.353697,494.91606,10,19,4.689858
1002800,48,10805.5,3,7,3,6,17,8,538.570059,479.046911,6,19,1.123627
1002801,100,14734.77,5,5,3,2,12,8,646.923629,530.65278,7,19,3.786791
1002802,48,19646.37,4,7,3,6,15,8,782.400901,664.821323,9,19,4.864817
1002805,34,3929.27,6,4,0,4,7,3,264.661969,283.749548,6,18,2.048933
1002806,121,4911.59,6,4,0,4,10,3,693.050334,405.931314,6,19,7.840097
1002807,71,2868.37,11,4,0,4,11,3,174.297665,274.314285,6,19,1.895981
1002810,143,6876.23,4,4,0,1,11,3,317.012637,276.161334,6,18,1.717762
1002812,23,3929.27,5,4,0,4,11,3,229.221027,184.059537,6,18,2.100023
1002813,92,1964.64,8,7,2,2,11,3,442.505112,286.614208,6,19,5.043324
1002816,50,1532.42,5,4,0,4,11,3,219.516684,118.232868,7,19,2.457553
1002819,56,1178.78,5,4,0,4,9,3,551.785746,476.083745,6,19,5.469722
1002820,58,392.93,4,4,0,4,11,3,142.192414,143.198261,5,19,0.969261
1002824,83,5893.91,5,4,2,4,11,3,167.583553,162.078157,6,19,0.969078
1002827,55,1532.42,2,4,0,4,10,3,356.031941,255.662742,8,18,1.435014
1002828,32,196.46,0,4,0,4,1,3,160.551666,64.442242,5,19,1.747908
1002832,29,196.46,1,4,0,6,10,3,78.235764,99.606497,5,18,0.427312
1002834,142,7701.38,6,4,2,4,11,3,432.068069,416.811748,6,19,6.6542
1002842,61,5893.91,1,4,2,6,13,3,150.858419,171.462253,5,19,3.576873
1002843,84,785.85,3,4,0,4,13,3,71.342441,143.581488,4,18,4.335022
1002846,111,2318.27,3,4,0,4,11,3,163.655701,67.140697,4,18,1.489285
1002847,56,4911.59,7,4,0,4,11,3,203.592762,123.531085,6,19,0.72727
1002850,26,7072.69,4,4,0,6,9,3,959.117238,548.740108,6,19,1.843946
1002852,123,1532.42,3,7,0,6,11,3,109.744122,191.345948,6,19,0.596437
1002856,64,353.63,2,4,0,4,13,3,114.092897,113.894655,6,18,0.225241
1002862,82,1532.42,2,4,0,6,13,3,190.05688,177.57409,7,15,2.577087
1002871,44,2868.37,11,4,0,4,5,3,713.802656,424.307686,5,19,5.525335
1002880,83,1532.42,3,4,0,4,11,3,846.102243,548.027569,7,18,10.25006
1002883,86,1532.42,3,4,0,4,13,3,123.525344,84.947375,7,19,0.388072
1002887,91,2239.69,3,4,0,6,13,3,126.04314,98.103543,6,19,0.49218
1002891,132,3929.27,5,4,2,1,2,5,479.725712,410.591083,6,19,1.614277
1002893,114,6483.3,6,4,2,6,3,5,221.990152,216.647226,6,19,0.961354
1002895,45,1316.31,5,4,2,1,2,5,137.229623,122.063282,3,18,1.052377
1002896,53,2259.33,4,4,2,1,3,5,400.699441,332.274245,6,18,1.96574
1002899,21,1414.54,8,4,2,1,1,5,547.014472,380.460706,5,17,3.768805
1002901,80,3300.59,3,4,2,1,2,5,307.969995,228.108553,4,18,1.001322
1002904,58,1886.05,5,4,2,1,2,5,193.813363,161.394326,6,18,2.180395
1002905,91,5893.91,4,7,2,2,2,5,253.685792,208.702284,6,18,0.627178
1002906,95,2671.91,5,4,2,6,2,5,272.358178,244.197189,5,18,1.199947
1002913,65,4518.66,6,4,2,1,2,5,127.830547,102.002137,5,19,0.799252
1002914,58,7858.55,1,4,2,6,2,5,114.295115,80.639926,6,19,0.378686
1002924,29,1394.89,4,4,2,5,2,5,90.697629,86.344857,3,19,0.379401
1002925,19,3772.1,8,4,0,1,2,5,93.387125,106.357642,6,18,0.507346
1002927,24,1925.34,3,4,2,1,2,5,95.447126,91.243927,8,18,1.015334
1002931,65,5893.91,2,4,2,1,2,5,140.649202,146.830561,4,18,1.25926
1002932,40,1571.71,3,4,2,6,2,5,102.08313,113.477173,5,17,0.572596
1002934,36,1434.18,5,4,2,1,2,5,110.775403,83.992606,6,15,1.345563
1002952,31,3536.35,6,4,2,1,2,5,109.543856,119.00246,6,19,0.339604
1002956,88,1335.95,8,4,2,1,2,5,102.675125,175.590043,4,19,0.248648
1002958,129,4911.59,5,4,2,1,2,5,178.228393,194.824856,6,19,1.105663
1002959,16,5265.23,6,4,2,6,2,5,423.988927,362.411118,6,21,1.155033
1002962,17,785.85,5,4,2,1,1,5,73.544729,90.779505,5,19,0.775481
1002973,59,8840.86,2,4,0,1,1,5,264.759326,241.685765,6,19,1.85926
1002976,127,9823.18,2,4,2,2,3,5,655.588381,606.780928,7,18,1.549072
1002979,46,6876.23,5,7,3,6,14,8,515.770682,192.339174,6,20,2.810477
1002980,42,11787.82,1,7,3,6,3,8,194.295209,83.343535,7,19,1.573753
1002982,43,4911.59,3,0,3,6,14,8,182.807623,93.85284,6,19,2.413263
1002983,42,6876.23,5,7,3,6,19,8,348.425628,175.310132,6,19,1.671331
1002984,41,1964.64,2,0,3,2,14,8,186.083151,89.003615,6,19,1.693168
1002985,46,3929.27,1,0,3,2,14,8,745.211124,329.665717,6,19,7.037207
1002992,83,1925.34,5,4,2,6,0,5,177.561104,138.773339,4,20,0.315001
1002999,135,4597.25,6,4,2,1,9,5,714.537736,257.547084,7,18,3.36414
1003004,81,1532.42,1,4,2,6,11,5,78.621186,73.194571,8,19,0.040555
1003005,75,2357.56,3,4,2,1,11,5,133.940449,67.729528,7,19,1.905476
1003008,57,2750.49,9,4,2,1,11,5,770.413284,398.92377,6,19,4.822106
1003009,139,392.93,2,4,2,6,10,5,142.131887,119.408073,7,18,0.84544
1003012,51,3889.98,5,4,2,6,11,5,88.460448,118.02174,6,18,0.845249
1003014,57,3339.88,4,4,2,3,11,5,203.793124,197.280536,6,18,1.034528
1003016,114,2239.69,4,4,2,6,11,5,87.678656,95.247864,6,19,0.720718
1003018,77,1532.42,1,4,2,1,7,5,171.651192,111.643064,7,18,1.600948
1003019,102,1414.54,11,4,2,4,7,5,205.534794,118.310333,7,18,1.849715
1003022,43,589.39,2,4,2,6,9,5,159.660462,98.320597,6,19,0.804916
1003023,107,0,2,4,2,6,9,5,214.15445,138.183867,8,19,0.824056
1003025,34,1532.42,0,4,2,3,10,5,134.137508,64.973458,5,18,0.031481
1003027,49,4322.2,6,4,2,6,10,5,73.555257,73.730433,10,19,0.621043
1003030,157,3064.83,5,4,2,6,11,5,171.621214,178.120638,6,20,2.411263
1003036,96,2318.27,5,4,2,4,9,5,83.896944,95.279977,3,19,0.734062
1003042,34,353.63,2,4,2,6,10,5,94.5344,93.342725,8,18,0.274261
1003047,99,1886.05,3,4,2,6,11,5,109.128454,89.297438,7,18,1.001044
1003049,89,3418.47,6,4,2,6,11,5,224.686352,179.927241,3,20,1.064241
1003053,96,3064.83,10,4,2,3,10,5,101.957348,93.843615,7,19,1.187038
1003055,103,1493.12,5,4,2,6,11,5,207.170275,191.313948,7,19,0.833906
1003057,72,2239.69,7,4,3,6,11,5,144.156905,92.724821,7,20,1.767413
1003059,5,707.27,2,4,2,6,11,5,182.910668,174.872594,6,19,0.468874
1003062,214,8840.86,5,4,2,6,11,5,185.634168,168.023277,4,20,1.474921
1003063,107,5893.91,7,4,2,6,10,5,141.86186,143.368877,4,19,0.529715
1003064,167,1532.42,1,4,2,6,11,5,120.349395,128.598797,6,20,0.425766
1003066,139,7858.55,7,4,2,1,9,5,266.006695,231.629103,7,19,0.481689
1003069,46,392.93,1,4,2,1,13,5,207.071394,170.200538,10,20,0.468153
1003071,220,982.32,2,4,2,6,10,5,157.485627,84.508663,6,20,0.400149
1003075,94,6601.18,8,4,2,3,10,5,295.337942,156.08123,7,18,1.155476
1003077,136,216.11,3,4,2,1,9,5,164.53915,91.35196,9,18,0.792834
1003085,43,9823.18,6,4,2,1,2,5,246.738142,171.623582,6,19,2.480432
1003087,204,707.27,8,4,2,1,2,5,205.964702,185.547475,6,18,1.787965
1003088,181,9823.18,5,4,2,6,2,5,271.43833,246.468501,6,19,1.568428
1003089,42,1689.59,4,4,2,1,2,5,110.330133,100.947657,7,17,0.272568
1003090,145,1532.42,1,4,2,1,2,5,84.604016,90.863012,9,18,0.272936
1003092,60,3929.27,5,4,2,1,2,5,196.877471,166.709629,5,20,0.640708
1003098,38,5893.91,1,4,2,1,2,5,282.141728,244.980604,6,20,1.623588
1003137,40,9823.18,2,7,3,6,14,8,184.327335,167.413334,8,20,1.181125
1003139,29,7229.86,4,0,3,6,19,8,360.733969,317.214464,6,18,2.847369
1003143,56,687.62,1,4,2,4,11,3,203.458345,167.395119,6,18,2.100577
1003145,64,3064.83,6,4,0,4,11,3,434.322757,324.378685,8,18,1.915461
1003148,68,1866.4,5,4,0,6,9,3,156.023884,177.639516,5,19,1.835901
1003149,35,2946.95,5,4,0,4,11,3,291.202125,237.023747,6,18,3.507573
1003151,56,13752.46,3,4,0,1,13,3,135.316004,134.734019,5,19,0.836257
1003153,34,1964.64,1,4,0,6,1,3,290.605467,192.935357,9,20,1.614718
1003155,81,353.63,3,4,0,1,13,3,77.233927,110.647922,6,19,0.415681
1003162,34,1375.25,3,4,0,6,11,3,842.832856,327.801655,7,19,6.85978
1003163,104,2239.69,11,4,0,4,11,3,144.244485,90.87019,5,19,1.206724
1003170,27,3948.92,5,4,2,2,2,5,164.630222,129.890181,4,18,0.656196
1003174,102,5893.91,4,4,3,1,9,5,172.141043,129.986997,7,20,0.82448
1003176,71,707.27,7,4,2,1,9,5,208.47947,151.70362,6,20,0.312718
1003181,144,3929.27,5,4,2,1,9,5,299.083945,246.99515,4,18,1.192421
1003183,39,1827.11,3,4,2,6,5,5,124.06982,170.403333,7,19,3.394572
1003187,48,14734.77,6,7,3,1,6,8,559.126287,491.476318,7,17,5.06234
1003189,72,8840.86,4,7,3,2,6,8,448.424016,394.829571,7,19,4.842192
1003190,48,8840.86,2,7,3,6,5,8,308.037533,277.688391,7,18,0.879596
1003195,54,10805.5,3,7,3,6,5,8,207.381196,167.412937,5,19,0.904064
1003196,48,16699.41,5,7,3,6,6,8,148.509955,131.900219,6,19,0.537405
1003199,63,4420.43,3,7,3,6,6,8,394.622027,329.036641,6,20,2.084594
1003248,110,20628.68,5,7,3,6,1,0,581.365799,753.988199,2,19,1.800264
1003249,60,20628.68,2,7,3,6,1,0,284.560827,330.087515,8,16,1.393607
1003253,86,25540.28,2,7,3,6,11,0,495.03436,638.129233,6,15,1.939664
1003255,65,10805.5,3,7,3,6,10,0,376.575204,416.339387,7,20,3.125419
1003257,93,8840.86,1,7,3,6,10,0,334.482549,355.183162,9,18,4.346093
1003259,98,29469.55,1,7,3,6,2,0,391.881731,454.994423,10,18,1.904777
1003260,49,14734.77,1,7,3,6,6,0,290.109789,323.073525,7,20,4.611585
1003261,56,5402.75,0,7,3,6,6,0,255.694284,286.314724,7,19,2.190659
1003263,88,25540.28,3,7,3,6,1,0,249.772142,249.722689,7,20,2.539669
1003272,71,25540.28,6,7,3,6,10,0,625.62623,332.547765,7,21,6.005291
1003282,178,29469.55,4,7,3,6,10,0,1042.614648,837.104561,6,20,12.929952
1003292,70,16699.41,4,7,3,6,1,0,583.008248,507.938907,8,21,3.271573
1003395,34,2298.62,5,4,0,4,11,3,242.135538,286.060816,6,18,2.086772
1003532,63,20628.68,4,7,3,6,11,0,378.010217,293.925273,7,19,4.489575
1003535,350,33398.82,3,7,3,6,6,0,834.606882,590.165855,6,18,11.314669
1003540,67,25540.28,3,7,3,6,6,0,545.34237,376.354392,7,19,7.250742
1003541,120,18664.05,4,7,3,6,10,0,808.518155,497.50751,7,19,4.188005
1003554,62,12770.14,5,7,3,6,1,0,490.179149,314.962584,7,19,12.508606
1003555,65,10805.5,5,7,3,6,1,0,311.506626,264.878959,7,20,2.762214
1003558,68,29469.55,3,7,3,6,2,0,334.498215,236.282486,6,20,3.156386
1003783,37,657.89,5,4,2,4,6,7,169.057796,132.015769,7,18,1.475956
1003785,107,733.08,1,4,2,2,3,7,134.159568,105.498318,7,19,1.021709
1003789,41,1541.35,0,4,2,6,7,7,93.318039,122.243479,8,18,1.026372
1003794,14,714.29,5,4,2,4,2,7,414.293774,121.517259,9,18,0.608391
1003796,220,44172.93,4,7,3,6,11,0,849.775877,493.900214,6,19,17.207983
1003799,63,19736.84,4,7,3,6,12,0,342.431454,188.166659,7,19,2.775959
1003800,120,6578.95,1,7,3,2,10,0,247.062285,137.921354,6,18,4.310236
1003801,80,19736.84,4,7,3,6,7,0,637.818354,385.551393,7,19,5.408442
1003802,392,28195.49,3,7,3,6,7,0,451.560354,291.817048,6,19,5.967538
1003804,48,15977.44,6,7,3,6,3,0,460.569593,221.235396,7,17,5.484593
1003807,80,19736.84,3,7,3,6,7,0,448.615708,285.041436,7,19,1.072718
1003811,75,28195.49,3,7,3,6,2,0,417.751237,220.276494,7,21,8.241796
1003812,150,39473.68,3,7,3,6,11,0,663.65627,330.926499,6,20,8.761371
1003814,115,24436.09,3,7,3,2,4,0,474.285843,260.907472,7,20,6.631726
1003815,175,28195.49,2,7,3,6,2,0,487.946035,296.85492,7,20,3.915079
1003819,110,24436.09,5,7,3,6,2,0,217.924698,233.627879,4,22,0.937576
1003821,65,19736.84,4,7,3,6,2,0,134.024013,143.684025,10,16,1.167422
1003822,70,19736.84,4,7,3,6,1,0,146.432395,157.260283,7,15,1.117381
1003823,60,1973.68,3,7,3,6,9,0,177.606605,198.828894,10,19,0.875914
1003824,78,24436.09,2,7,3,6,11,0,184.800719,200.216393,7,15,0.909639
1003826,65,15977.44,3,7,3,6,11,0,365.688495,207.715191,7,20,2.315133
1003828,93,8458.65,1,7,3,6,12,0,408.837288,244.016717,10,18,6.007711
1003830,98,28195.49,1,7,3,6,3,0,469.42233,518.786513,9,19,1.889967
1003832,56,5169.17,0,7,3,6,7,0,320.975752,156.060976,4,19,0.964756
1003835,70,24436.09,6,7,3,6,11,0,548.272813,231.74735,7,21,5.217423
1003836,110,28195.49,2,7,3,2,5,0,407.054078,154.74925,7,21,3.549139
1003861,200,19736.84,1,7,3,6,14,0,648.916174,339.349925,8,19,4.194349
1003862,68,39473.68,3,7,3,6,8,0,576.73844,287.352797,8,21,7.566802
1003865,50,12218.05,4,7,3,6,1,0,449.28372,289.204966,8,22,3.442946
1003866,52,21616.54,4,7,3,6,4,0,109.472787,71.263508,10,19,0.798836
1003867,62,12218.05,5,7,3,6,2,0,689.876888,663.891793,7,19,8.698421
1003868,60,19736.84,2,7,3,6,1,0,184.393732,353.036914,10,20,2.125029
1003870,65,12218.05,5,7,3,6,11,0,331.940593,178.875945,8,19,2.912661
1003871,68,28195.49,3,7,3,6,2,0,447.048435,235.431474,6,18,2.144422
1003882,55,1879.7,4,0,3,6,16,8,209.932256,338.604648,4,18,0.618547
1003883,52,5639.1,3,0,3,6,6,8,189.69992,262.494605,6,18,1.494051
1003885,64,7518.8,1,0,3,6,16,8,234.208819,251.100656,5,20,2.518369
1003888,42,1879.7,2,0,3,6,14,8,176.480302,198.718665,7,18,1.548846
1003890,41,1503.76,1,0,3,6,16,8,143.12498,173.327266,9,16,1.476657
1003891,39,11278.2,3,0,3,6,1,8,426.785498,366.223455,7,21,1.817044
1003892,39,11278.2,4,0,3,6,16,8,82.857092,84.877434,7,19,1.370019
1003894,39,3759.4,6,0,3,6,14,8,201.893846,248.505071,8,19,2.014122
1003896,38,8270.68,2,7,3,2,4,8,244.723614,166.15471,5,18,0.717132
1003898,38,7857.14,7,0,3,6,15,8,131.118405,132.423884,8,19,0.692935
1003899,39,1503.76,2,0,3,6,13,8,170.90198,114.084364,6,20,2.987047
1003900,31,1503.76,0,0,3,6,17,8,430.663442,326.997574,6,20,1.102194
1003901,40,4323.31,4,0,3,6,4,8,124.610938,100.741461,9,18,0.977307
1003906,48,3759.4,3,0,3,6,17,8,480.579673,291.441058,5,18,0.991049
1003907,40,0,6,0,3,2,13,8,253.706987,233.860379,7,19,2.320527
1003908,42,5639.1,2,0,3,6,2,8,369.387233,296.156227,4,20,1.352738
1003909,36,9398.5,4,0,3,6,16,8,128.56157,113.112249,4,19,1.655216
1003913,64,7518.8,3,0,3,6,17,8,350.885603,311.308054,7,20,1.738946
1003914,40,5639.1,4,0,3,6,15,8,161.080561,163.894931,5,19,0.870507
1003915,32,2819.55,3,0,3,6,15,8,148.318686,149.517835,5,19,1.738951
1003916,36,6578.95,3,0,3,6,16,8,228.950351,206.396218,5,19,1.870954
1003918,56,2255.64,7,0,3,6,15,8,329.394641,278.139575,8,18,2.753272
1003921,39,11278.2,1,0,3,6,4,8,153.059681,145.289055,7,19,1.031783
1003924,41,5639.1,6,0,3,6,17,8,312.495628,307.876495,7,19,1.569014
1003928,38,1860.9,3,0,3,6,16,8,143.950358,132.159611,6,19,1.005419
1003930,43,9398.5,4,0,3,6,16,8,206.034493,176.125678,6,18,0.791319
1003931,41,3947.37,5,7,3,1,14,8,296.131062,254.226034,7,20,3.321754
1003932,44,1015.04,4,0,3,6,15,8,90.995734,100.334674,5,19,1.024263
1003943,39,1541.35,1,4,3,6,16,8,153.91364,127.90803,6,19,1.471174
1003945,70,3383.46,4,0,3,6,16,8,149.753238,136.347707,10,19,1.398741
1003946,82,7518.8,3,0,3,6,16,8,560.915398,478.323182,6,19,3.504847
1003949,38,7518.8,3,0,3,6,15,8,279.271465,304.852102,8,19,0.983224
1003953,85,7875.94,4,0,3,6,16,8,263.273292,345.42991,8,18,1.808226
1003958,53,9398.5,5,0,3,2,10,8,161.895101,157.8287,8,20,0.809294
1003960,40,6766.92,6,7,3,2,15,8,295.011892,272.282362,6,18,2.239451
1003964,45,3421.05,5,0,3,6,10,8,279.832176,148.92626,9,15,0.893433
1003966,43,5639.1,4,7,3,2,12,8,175.787252,77.635519,5,20,0.497499
1003967,40,3383.46,8,7,3,2,15,8,197.734456,132.500314,5,16,1.216919
1003970,43,2969.92,6,7,3,2,15,8,236.744601,268.679282,5,19,1.501239
1003973,45,9022.56,5,7,3,2,15,8,107.523301,131.950841,7,19,0.810419
1003974,43,751.88,4,7,3,2,16,8,70.975054,129.88992,7,19,0.539123
1003978,49,2236.84,4,4,2,1,8,3,972.540306,1124.393608,6,19,7.845733
1003979,48,6015.04,5,4,2,6,8,3,554.334376,678.985158,9,18,5.358807
1003981,81,751.88,3,4,2,6,3,3,224.54138,197.553905,5,18,2.556147
1003982,68,22556.39,8,0,2,6,11,3,794.335905,900.875055,5,19,2.699027
1003984,52,13157.89,9,4,3,6,8,3,623.047117,598.186078,6,17,2.872388
1003985,90,1071.43,6,4,2,6,8,3,313.582207,269.237835,7,18,1.520983
1003987,236,24436.09,2,0,2,6,15,3,663.063742,633.116599,5,18,0.982722
1003988,66,3533.83,5,4,2,6,2,3,390.973581,319.047826,9,17,0.667465
1003990,58,2218.05,5,4,2,6,14,3,298.88952,264.15657,6,18,1.661827
1003993,76,9755.64,4,4,2,7,10,3,394.62211,334.38203,5,17,2.012711
1003994,66,10075.19,5,4,2,6,8,3,157.980411,102.258695,5,18,1.409756
1003997,32,4511.28,2,4,2,6,14,3,123.000927,121.287479,5,17,0.324522
1004002,68,5639.1,8,4,2,6,8,3,906.512538,776.676222,5,18,4.658618
1004003,12,1879.7,3,4,2,4,4,3,320.774201,254.273693,6,19,1.028875
1004004,71,1879.7,4,4,2,6,8,3,457.642116,356.395272,7,18,3.508376
1004006,57,12030.08,10,4,2,6,16,3,765.938307,670.136985,6,18,3.781944
1004009,90,3082.71,1,4,2,4,8,3,233.463511,204.004708,8,17,1.071997
1004013,72,714.29,5,4,2,6,8,3,146.363497,119.957997,6,18,0.933568
1004014,14,1503.76,1,4,2,4,8,3,158.068764,123.417816,7,18,0.490669
1004016,53,1503.76,2,0,2,6,20,3,385.868308,349.580455,6,18,1.440863
1004017,57,751.88,1,4,2,6,1,3,277.805809,205.485523,8,17,1.343702
1004019,50,939.85,2,4,3,6,8,3,214.218788,173.423788,5,19,1.363383
1004020,60,2819.55,5,4,2,8,7,3,473.459428,458.62937,5,19,0.488805
1004023,14,714.29,6,4,2,2,8,3,106.762508,118.657765,6,18,1.119172
1004026,51,1503.76,8,4,2,6,3,3,239.326688,169.049538,8,18,1.065128
1004027,55,1879.7,2,4,2,6,10,3,125.846572,102.627776,6,18,0.773598
1004030,19,657.89,10,4,2,4,8,3,226.976076,233.167788,6,16,2.047253
1004033,58,1860.9,11,4,2,6,7,3,418.973669,353.217267,6,18,3.340077
1004034,30,714.29,3,4,2,1,8,3,311.525817,254.187326,5,18,2.290914
1004042,8,2819.55,1,4,2,8,6,3,139.029582,131.824617,6,19,1.490047
1004049,19,0,6,4,2,2,10,3,319.870838,349.470385,8,18,3.48043
1004051,17,3007.52,7,4,2,8,3,3,154.149215,149.907441,6,18,1.782517
1004052,66,2932.33,7,4,2,6,8,3,123.924708,115.322015,6,20,0.774534
1004056,36,3421.05,2,4,2,6,9,3,291.788727,218.068348,5,18,2.16319
1004059,48,1541.35,0,4,0,4,10,3,126.844436,100.823499,8,16,1.797633
1004061,23,1090.23,5,4,0,4,10,3,266.544387,204.075558,9,17,1.385789
1004063,12,2255.64,4,4,0,4,10,3,114.48497,118.416591,5,19,0.583213
1004064,103,3759.4,3,4,2,6,7,3,180.061658,157.299546,6,20,1.095647
1004067,75,3759.4,5,4,0,4,10,3,94.310864,92.52416,6,19,0.624976
1004070,41,0,1,4,2,6,9,3,116.125667,106.528295,5,18,1.053688
1004071,38,1503.76,3,4,0,6,16,3,128.485661,99.344538,6,18,2.052762
1004075,36,3703.01,8,4,0,6,16,3,125.525828,121.567369,6,19,2.026511
1004077,104,1503.76,3,4,0,6,16,3,87.906936,88.404258,6,19,1.250741
1004080,126,7518.8,1,4,2,6,4,3,113.944348,114.578289,5,19,2.962975
1004081,45,7518.8,1,4,2,6,4,3,134.977714,121.209017,4,18,3.813698
1004085,52,751.88,8,4,0,4,10,3,461.096209,422.623671,4,18,9.634915
1004088,74,1541.35,0,4,0,4,4,3,96.083832,99.183701,6,18,0.75991
1004090,31,3421.05,9,4,0,4,10,3,121.146439,152.519802,6,19,1.520663
1004093,68,1541.35,3,4,0,6,10,3,404.692254,351.88597,6,19,3.053938
1004095,65,1541.35,3,4,0,6,10,3,178.612505,136.931356,6,18,1.412414
1004099,63,357.14,2,4,0,4,14,3,114.45731,96.187532,6,18,0.760648
1004103,66,2255.64,5,4,0,4,8,3,211.037107,168.653661,4,19,0.540434
1004105,31,676.69,5,4,0,1,4,3,196.841068,258.858239,6,19,1.735681
1004106,50,1503.76,4,4,0,6,4,3,241.46735,258.504304,6,18,1.472449
1004111,106,1503.76,3,4,0,6,13,3,183.798705,169.334813,6,15,3.093945
1004120,48,3289.47,10,4,0,6,6,3,1075.237871,756.125718,6,20,4.109406
1004121,71,563.91,5,4,0,1,2,3,231.609315,251.780563,6,17,1.664152
1004123,88,3759.4,3,4,0,6,1,3,492.952689,388.368711,6,20,4.768079
1004124,74,2781.95,6,4,0,4,4,3,108.228479,98.992109,6,19,0.975434
1004125,80,939.85,3,4,0,1,4,3,195.46562,163.075783,8,20,0.545407
1004133,28,1879.7,2,4,0,4,4,3,90.441131,99.595199,8,17,0.569324
1004134,42,2443.61,9,4,2,6,4,3,531.794436,464.150233,8,18,6.790829
1004137,89,2218.05,3,4,0,4,16,3,101.51131,88.845503,6,19,0.506241
1004145,74,5639.1,4,4,0,4,16,3,235.165689,223.92248,6,19,2.934545
1004146,128,2218.05,6,4,0,6,16,3,119.351311,110.750538,6,19,0.544823
