@relation 'combine_winter_dataframe-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,12'

@attribute ProfileID numeric
@attribute floor_area numeric
@attribute monthly_income numeric
@attribute total_residents numeric
@attribute roof_material_ENC numeric
@attribute water_access_ENC numeric
@attribute wall_material_ENC numeric
@attribute years_electrified numeric
@attribute Province_ENC numeric
@attribute AMC_winter numeric
@attribute AMC_yearly numeric
@attribute mu1 numeric
@attribute A1 numeric
@attribute mu2 numeric
@attribute A2 numeric
@attribute sigma2 numeric

@data
1003088,181,9823.18,5,4,2,6,2,5,271.43833,246.468501,6,1.568428,19,4.407173,0.465116
1003089,42,1689.59,4,4,2,1,2,5,110.330133,100.947657,7,0.272568,17,0.472902,1.428571
1003090,145,1532.42,1,4,2,1,2,5,84.604016,90.863012,9,0.272936,18,0.544256,2.051282
1003092,60,3929.27,5,4,2,1,2,5,196.877471,166.709629,5,0.640708,20,1.4887,1.935484
1003098,38,5893.91,1,4,2,1,2,5,282.141728,244.980604,6,1.623588,20,3.12876,1.408451
1003137,40,9823.18,2,7,3,6,14,8,184.327335,167.413334,8,1.181125,20,2.477466,0.659341
1003139,29,7229.86,4,0,3,6,19,8,360.733969,317.214464,6,2.847369,18,4.62167,1.860465
1003143,56,687.62,1,4,2,4,11,3,203.458345,167.395119,6,2.100577,18,2.388189,2.439024
1003145,64,3064.83,6,4,0,4,11,3,434.322757,324.378685,8,1.915461,18,3.110641,1.875
1003148,68,1866.4,5,4,0,6,9,3,156.023884,177.639516,5,1.835901,19,1.858731,1.764706
1003149,35,2946.95,5,4,0,4,11,3,291.202125,237.023747,6,3.507573,18,3.293454,2.711864
1003151,56,13752.46,3,4,0,1,13,3,135.316004,134.734019,5,0.836257,19,1.494369,1
1003153,34,1964.64,1,4,0,6,1,3,290.605467,192.935357,9,1.614718,20,2.032743,4.102564
1003155,81,353.63,3,4,0,1,13,3,77.233927,110.647922,6,0.415681,19,1.82483,0.458015
1003162,34,1375.25,3,4,0,6,11,3,842.832856,327.801655,7,6.85978,19,4.957895,0.754717
1003163,104,2239.69,11,4,0,4,11,3,144.244485,90.87019,5,1.206724,19,1.890072,1.935484
1003170,27,3948.92,5,4,2,2,2,5,164.630222,129.890181,4,0.656196,18,2.546231,0.810811
1003174,102,5893.91,4,4,3,1,9,5,172.141043,129.986997,7,0.82448,20,1.673755,2.051282
1003176,71,707.27,7,4,2,1,9,5,208.47947,151.70362,6,0.312718,20,0.815847,0.104275
1003181,144,3929.27,5,4,2,1,9,5,299.083945,246.99515,4,1.192421,18,5.707103,0.666667
1003183,39,1827.11,3,4,2,6,5,5,124.06982,170.403333,7,3.394572,19,3.092377,0.412371
1003187,48,14734.77,6,7,3,1,6,8,559.126287,491.476318,7,5.06234,17,4.664925,1.290323
1003189,72,8840.86,4,7,3,2,6,8,448.424016,394.829571,7,4.842192,19,5.128928,0.606061
1003190,48,8840.86,2,7,3,6,5,8,308.037533,277.688391,7,0.879596,18,3.821072,1.290323
1003195,54,10805.5,3,7,3,6,5,8,207.381196,167.412937,5,0.904064,19,4.561648,1.153846
1003196,48,16699.41,5,7,3,6,6,8,148.509955,131.900219,6,0.537405,19,0.858518,3.076923
1003199,63,4420.43,3,7,3,6,6,8,394.622027,329.036641,6,2.084594,20,4.364083,3.076923
1003248,110,20628.68,5,7,3,6,1,0,581.365799,753.988199,2,1.800264,19,1.548534,1.333333
1003249,60,20628.68,2,7,3,6,1,0,284.560827,330.087515,8,1.393607,16,0.766822,1.153846
1003253,86,25540.28,2,7,3,6,11,0,495.03436,638.129233,6,1.939664,15,1.442489,1.012658
1003255,65,10805.5,3,7,3,6,10,0,376.575204,416.339387,7,3.125419,20,5.527579,2.5
1003257,93,8840.86,1,7,3,6,10,0,334.482549,355.183162,9,4.346093,18,4.731099,2.4
1003259,98,29469.55,1,7,3,6,2,0,391.881731,454.994423,10,1.904777,18,1.935374,1.904762
1003260,49,14734.77,1,7,3,6,6,0,290.109789,323.073525,7,4.611585,20,3.921366,2.5
1003261,56,5402.75,0,7,3,6,6,0,255.694284,286.314724,7,2.190659,19,1.962632,2.45614
1003263,88,25540.28,3,7,3,6,1,0,249.772142,249.722689,7,2.539669,20,1.26386,0.634921
1003272,71,25540.28,6,7,3,6,10,0,625.62623,332.547765,7,6.005291,21,5.599281,0.769231
1003282,178,29469.55,4,7,3,6,10,0,1042.614648,837.104561,6,12.929952,20,11.143505,1.043478
1003292,70,16699.41,4,7,3,6,1,0,583.008248,507.938907,8,3.271573,21,4.590091,0.491803
1003395,34,2298.62,5,4,0,4,11,3,242.135538,286.060816,6,2.086772,18,3.990961,0.727273
1003532,63,20628.68,4,7,3,6,11,0,378.010217,293.925273,7,4.489575,19,8.257058,1.212121
1003535,350,33398.82,3,7,3,6,6,0,834.606882,590.165855,6,11.314669,18,9.816181,2.153846
1003540,67,25540.28,3,7,3,6,6,0,545.34237,376.354392,7,7.250742,19,4.041344,2.222222
1003541,120,18664.05,4,7,3,6,10,0,808.518155,497.50751,7,4.188005,19,6.616565,1.702128
1003554,62,12770.14,5,7,3,6,1,0,490.179149,314.962584,7,12.508606,19,6.926856,1.282051
1003555,65,10805.5,5,7,3,6,1,0,311.506626,264.878959,7,2.762214,20,5.419087,0.588235
1003558,68,29469.55,3,7,3,6,2,0,334.498215,236.282486,6,3.156386,20,4.194217,1.875
1003783,37,657.89,5,4,2,4,6,7,169.057796,132.015769,7,1.475956,18,2.320635,0.869565
1003785,107,733.08,1,4,2,2,3,7,134.159568,105.498318,7,1.021709,19,2.514111,1.538462
1003789,41,1541.35,0,4,2,6,7,7,93.318039,122.243479,8,1.026372,18,1.855487,1.333333
1003794,14,714.29,5,4,2,4,2,7,414.293774,121.517259,9,0.608391,18,0.963539,1.025641
1003796,220,44172.93,4,7,3,6,11,0,849.775877,493.900214,6,17.207983,19,17.277104,1
1003799,63,19736.84,4,7,3,6,12,0,342.431454,188.166659,7,2.775959,19,7.213057,0.952381
1003800,120,6578.95,1,7,3,2,10,0,247.062285,137.921354,6,4.310236,18,2.938744,0.597015
1003801,80,19736.84,4,7,3,6,7,0,637.818354,385.551393,7,5.408442,19,7.621263,1.904762
1003802,392,28195.49,3,7,3,6,7,0,451.560354,291.817048,6,5.967538,19,7.381967,1.5625
1003804,48,15977.44,6,7,3,6,3,0,460.569593,221.235396,7,5.484593,17,3.983794,2.666667
1003807,80,19736.84,3,7,3,6,7,0,448.615708,285.041436,7,1.072718,19,6.951602,1.538462
1003811,75,28195.49,3,7,3,6,2,0,417.751237,220.276494,7,8.241796,21,2.394435,0.634921
1003812,150,39473.68,3,7,3,6,11,0,663.65627,330.926499,6,8.761371,20,7.625268,1.25
1003814,115,24436.09,3,7,3,2,4,0,474.285843,260.907472,7,6.631726,20,3.30742,1.219512
1003815,175,28195.49,2,7,3,6,2,0,487.946035,296.85492,7,3.915079,20,6.863526,0.754717
1003819,110,24436.09,5,7,3,6,2,0,217.924698,233.627879,4,0.937576,22,1.263404,2.105263
1003821,65,19736.84,4,7,3,6,2,0,134.024013,143.684025,10,1.167422,16,1.378793,1.538462
1003822,70,19736.84,4,7,3,6,1,0,146.432395,157.260283,7,1.117381,15,1.080575,0.967742
1003823,60,1973.68,3,7,3,6,9,0,177.606605,198.828894,10,0.875914,19,0.957876,1.025641
1003824,78,24436.09,2,7,3,6,11,0,184.800719,200.216393,7,0.909639,15,0.876694,1.538462
1003826,65,15977.44,3,7,3,6,11,0,365.688495,207.715191,7,2.315133,20,3.548733,1.538462
1003828,93,8458.65,1,7,3,6,12,0,408.837288,244.016717,10,6.007711,18,4.502938,2.857143
1003830,98,28195.49,1,7,3,6,3,0,469.42233,518.786513,9,1.889967,19,1.703125,4.102564
1003832,56,5169.17,0,7,3,6,7,0,320.975752,156.060976,4,0.964756,19,1.69381,2.564103
1003835,70,24436.09,6,7,3,6,11,0,548.272813,231.74735,7,5.217423,21,4.297519,1.034483
1003836,110,28195.49,2,7,3,2,5,0,407.054078,154.74925,7,3.549139,21,4.046176,1.73913
1003861,200,19736.84,1,7,3,6,14,0,648.916174,339.349925,8,4.194349,19,3.527748,4.666667
1003862,68,39473.68,3,7,3,6,8,0,576.73844,287.352797,8,7.566802,21,6.53346,1.2
1003865,50,12218.05,4,7,3,6,1,0,449.28372,289.204966,8,3.442946,22,4.584647,0.816327
1003866,52,21616.54,4,7,3,6,4,0,109.472787,71.263508,10,0.798836,19,0.79841,1.463415
1003867,62,12218.05,5,7,3,6,2,0,689.876888,663.891793,7,8.698421,19,4.845174,2.8
1003868,60,19736.84,2,7,3,6,1,0,184.393732,353.036914,10,2.125029,20,3.997571,2.264151
1003870,65,12218.05,5,7,3,6,11,0,331.940593,178.875945,8,2.912661,19,5.221349,2.12766
1003871,68,28195.49,3,7,3,6,2,0,447.048435,235.431474,6,2.144422,18,6.201464,1.25
1003882,55,1879.7,4,0,3,6,16,8,209.932256,338.604648,4,0.618547,18,3.151563,1.538462
1003883,52,5639.1,3,0,3,6,6,8,189.69992,262.494605,6,1.494051,18,2.283495,1.19403
1003885,64,7518.8,1,0,3,6,16,8,234.208819,251.100656,5,2.518369,20,3.000762,1.538462
1003888,42,1879.7,2,0,3,6,14,8,176.480302,198.718665,7,1.548846,18,2.73401,0.588235
1003890,41,1503.76,1,0,3,6,16,8,143.12498,173.327266,9,1.476657,16,1.372044,1.538462
1003891,39,11278.2,3,0,3,6,1,8,426.785498,366.223455,7,1.817044,21,5.977146,2
1003892,39,11278.2,4,0,3,6,16,8,82.857092,84.877434,7,1.370019,19,1.248827,1.666667
1003894,39,3759.4,6,0,3,6,14,8,201.893846,248.505071,8,2.014122,19,4.378569,3.076923
1003896,38,8270.68,2,7,3,2,4,8,244.723614,166.15471,5,0.717132,18,2.35219,0.833333
1003898,38,7857.14,7,0,3,6,15,8,131.118405,132.423884,8,0.692935,19,1.068349,2.051282
1003899,39,1503.76,2,0,3,6,13,8,170.90198,114.084364,6,2.987047,20,3.270299,2.5
1003900,31,1503.76,0,0,3,6,17,8,430.663442,326.997574,6,1.102194,20,5.836029,1.333333
1003901,40,4323.31,4,0,3,6,4,8,124.610938,100.741461,9,0.977307,18,1.36038,1.538462
1003906,48,3759.4,3,0,3,6,17,8,480.579673,291.441058,5,0.991049,18,1.187512,0.41958
1003907,40,0,6,0,3,2,13,8,253.706987,233.860379,7,2.320527,19,2.759601,2.325581
1003908,42,5639.1,2,0,3,6,2,8,369.387233,296.156227,4,1.352738,20,5.595428,0.689655
1003909,36,9398.5,4,0,3,6,16,8,128.56157,113.112249,4,1.655216,19,1.654273,1.481481
1003913,64,7518.8,3,0,3,6,17,8,350.885603,311.308054,7,1.738946,20,3.105258,1.714286
1003914,40,5639.1,4,0,3,6,15,8,161.080561,163.894931,5,0.870507,19,1.448789,1.538462
1003915,32,2819.55,3,0,3,6,15,8,148.318686,149.517835,5,1.738951,19,2.080251,2.564103
1003916,36,6578.95,3,0,3,6,16,8,228.950351,206.396218,5,1.870954,19,2.795582,1.276596
1003918,56,2255.64,7,0,3,6,15,8,329.394641,278.139575,8,2.753272,18,3.312891,1.538462
1003921,39,11278.2,1,0,3,6,4,8,153.059681,145.289055,7,1.031783,19,1.835286,0.062565
1003924,41,5639.1,6,0,3,6,17,8,312.495628,307.876495,7,1.569014,19,1.801287,1.212121
1003928,38,1860.9,3,0,3,6,16,8,143.950358,132.159611,6,1.005419,19,3.631685,1.621622
1003930,43,9398.5,4,0,3,6,16,8,206.034493,176.125678,6,0.791319,18,3.69321,1.5
1003931,41,3947.37,5,7,3,1,14,8,296.131062,254.226034,7,3.321754,20,3.387764,1.016949
1003932,44,1015.04,4,0,3,6,15,8,90.995734,100.334674,5,1.024263,19,2.363535,0.909091
1003943,39,1541.35,1,4,3,6,16,8,153.91364,127.90803,6,1.471174,19,1.743112,2.153846
1003945,70,3383.46,4,0,3,6,16,8,149.753238,136.347707,10,1.398741,19,2.3412,1.538462
1003946,82,7518.8,3,0,3,6,16,8,560.915398,478.323182,6,3.504847,19,7.96726,1.2
1003949,38,7518.8,3,0,3,6,15,8,279.271465,304.852102,8,0.983224,19,1.80078,4
1003953,85,7875.94,4,0,3,6,16,8,263.273292,345.42991,8,1.808226,18,1.900043,4
1003958,53,9398.5,5,0,3,2,10,8,161.895101,157.8287,8,0.809294,20,2.276452,1.034483
1003960,40,6766.92,6,7,3,2,15,8,295.011892,272.282362,6,2.239451,18,3.199756,1.22449
1003964,45,3421.05,5,0,3,6,10,8,279.832176,148.92626,9,0.893433,15,1.221763,1.25
1003966,43,5639.1,4,7,3,2,12,8,175.787252,77.635519,5,0.497499,20,0.718128,1.304348
1003967,40,3383.46,8,7,3,2,15,8,197.734456,132.500314,5,1.216919,16,1.208075,1.621622
1003970,43,2969.92,6,7,3,2,15,8,236.744601,268.679282,5,1.501239,19,2.18991,1.5
1003973,45,9022.56,5,7,3,2,15,8,107.523301,131.950841,7,0.810419,19,1.58593,1.025641
1003974,43,751.88,4,7,3,2,16,8,70.975054,129.88992,7,0.539123,19,1.375766,0.714286
1003978,49,2236.84,4,4,2,1,8,3,972.540306,1124.393608,6,7.845733,19,11.770595,2.5
1003979,48,6015.04,5,4,2,6,8,3,554.334376,678.985158,9,5.358807,18,6.932042,3.846154
1003981,81,751.88,3,4,2,6,3,3,224.54138,197.553905,5,2.556147,18,2.407077,1.176471
1003982,68,22556.39,8,0,2,6,11,3,794.335905,900.875055,5,2.699027,19,3.22432,1.454545
1003984,52,13157.89,9,4,3,6,8,3,623.047117,598.186078,6,2.872388,17,7.227072,1.538462
1003985,90,1071.43,6,4,2,6,8,3,313.582207,269.237835,7,1.520983,18,5.089682,2.564103
1003987,236,24436.09,2,0,2,6,15,3,663.063742,633.116599,5,0.982722,18,5.564435,1.481481
1003988,66,3533.83,5,4,2,6,2,3,390.973581,319.047826,9,0.667465,17,3.525444,1.538462
1003990,58,2218.05,5,4,2,6,14,3,298.88952,264.15657,6,1.661827,18,4.025944,0.655738
1003993,76,9755.64,4,4,2,7,10,3,394.62211,334.38203,5,2.012711,17,4.548491,1.25
1003994,66,10075.19,5,4,2,6,8,3,157.980411,102.258695,5,1.409756,18,1.259665,1.728395
1003997,32,4511.28,2,4,2,6,14,3,123.000927,121.287479,5,0.324522,17,0.585069,1.538462
1004002,68,5639.1,8,4,2,6,8,3,906.512538,776.676222,5,4.658618,18,7.791619,2.033898
1004003,12,1879.7,3,4,2,4,4,3,320.774201,254.273693,6,1.028875,19,1.73792,2.181818
1004004,71,1879.7,4,4,2,6,8,3,457.642116,356.395272,7,3.508376,18,5.198396,2.051282
1004006,57,12030.08,10,4,2,6,16,3,765.938307,670.136985,6,3.781944,18,9.222147,1.777778
1004009,90,3082.71,1,4,2,4,8,3,233.463511,204.004708,8,1.071997,17,2.497622,2.051282
1004013,72,714.29,5,4,2,6,8,3,146.363497,119.957997,6,0.933568,18,2.514525,2.105263
1004014,14,1503.76,1,4,2,4,8,3,158.068764,123.417816,7,0.490669,18,0.835391,1.818182
1004016,53,1503.76,2,0,2,6,20,3,385.868308,349.580455,6,1.440863,18,2.843711,1.632653
1004017,57,751.88,1,4,2,6,1,3,277.805809,205.485523,8,1.343702,17,1.53678,1.818182
1004019,50,939.85,2,4,3,6,8,3,214.218788,173.423788,5,1.363383,19,1.795655,0.930233
1004020,60,2819.55,5,4,2,8,7,3,473.459428,458.62937,5,0.488805,19,0.785564,2.051282
1004023,14,714.29,6,4,2,2,8,3,106.762508,118.657765,6,1.119172,18,1.526016,1.538462
1004026,51,1503.76,8,4,2,6,3,3,239.326688,169.049538,8,1.065128,18,2.230935,1.666667
1004027,55,1879.7,2,4,2,6,10,3,125.846572,102.627776,6,0.773598,18,0.719106,1.071429
1004030,19,657.89,10,4,2,4,8,3,226.976076,233.167788,6,2.047253,16,3.822506,2.564103
1004033,58,1860.9,11,4,2,6,7,3,418.973669,353.217267,6,3.340077,18,6.715978,0.882353
1004034,30,714.29,3,4,2,1,8,3,311.525817,254.187326,5,2.290914,18,3.353788,1.538462
1004042,8,2819.55,1,4,2,8,6,3,139.029582,131.824617,6,1.490047,19,1.397824,0.062565
1004049,19,0,6,4,2,2,10,3,319.870838,349.470385,8,3.48043,18,5.341643,1.5
1004051,17,3007.52,7,4,2,8,3,3,154.149215,149.907441,6,1.782517,18,1.568796,1.860465
1004052,66,2932.33,7,4,2,6,8,3,123.924708,115.322015,6,0.774534,20,1.763759,0.60241
1004056,36,3421.05,2,4,2,6,9,3,291.788727,218.068348,5,2.16319,18,3.688371,0.540541
1004059,48,1541.35,0,4,0,4,10,3,126.844436,100.823499,8,1.797633,16,1.242485,1.690141
1004061,23,1090.23,5,4,0,4,10,3,266.544387,204.075558,9,1.385789,17,1.934998,2.222222
1004063,12,2255.64,4,4,0,4,10,3,114.48497,118.416591,5,0.583213,19,1.067528,1.025641
1004064,103,3759.4,3,4,2,6,7,3,180.061658,157.299546,6,1.095647,20,2.675381,0.851064
1004067,75,3759.4,5,4,0,4,10,3,94.310864,92.52416,6,0.624976,19,1.794939,0.208551
1004070,41,0,1,4,2,6,9,3,116.125667,106.528295,5,1.053688,18,2.076406,2.222222
1004071,38,1503.76,3,4,0,6,16,3,128.485661,99.344538,6,2.052762,18,2.299436,1.395349
1004075,36,3703.01,8,4,0,6,16,3,125.525828,121.567369,6,2.026511,19,4.320481,2.142857
1004077,104,1503.76,3,4,0,6,16,3,87.906936,88.404258,6,1.250741,19,2.289609,0.731707
1004080,126,7518.8,1,4,2,6,4,3,113.944348,114.578289,5,2.962975,19,2.421068,1.25
1004081,45,7518.8,1,4,2,6,4,3,134.977714,121.209017,4,3.813698,18,3.049625,0.776699
1004085,52,751.88,8,4,0,4,10,3,461.096209,422.623671,4,9.634915,18,6.847276,1.923077
1004088,74,1541.35,0,4,0,4,4,3,96.083832,99.183701,6,0.75991,18,1.395397,2.4
1004090,31,3421.05,9,4,0,4,10,3,121.146439,152.519802,6,1.520663,19,2.025042,1.935484
1004093,68,1541.35,3,4,0,6,10,3,404.692254,351.88597,6,3.053938,19,6.07308,1.538462
1004095,65,1541.35,3,4,0,6,10,3,178.612505,136.931356,6,1.412414,18,2.962937,3.076923
1004099,63,357.14,2,4,0,4,14,3,114.45731,96.187532,6,0.760648,18,1.216061,0.606061
1004103,66,2255.64,5,4,0,4,8,3,211.037107,168.653661,4,0.540434,19,1.992106,0.869565
1004105,31,676.69,5,4,0,1,4,3,196.841068,258.858239,6,1.735681,19,2.284853,1.025641
1004106,50,1503.76,4,4,0,6,4,3,241.46735,258.504304,6,1.472449,18,3.580843,0.909091
1004111,106,1503.76,3,4,0,6,13,3,183.798705,169.334813,6,3.093945,15,1.641465,1.702128
1004120,48,3289.47,10,4,0,6,6,3,1075.237871,756.125718,6,4.109406,20,4.170751,2.95082
1004121,71,563.91,5,4,0,1,2,3,231.609315,251.780563,6,1.664152,17,1.507136,1.538462
1004123,88,3759.4,3,4,0,6,1,3,492.952689,388.368711,6,4.768079,20,4.19629,1.643836
1004124,74,2781.95,6,4,0,4,4,3,108.228479,98.992109,6,0.975434,19,1.999206,0.12513
1004125,80,939.85,3,4,0,1,4,3,195.46562,163.075783,8,0.545407,20,2.443844,1.666667
1004133,28,1879.7,2,4,0,4,4,3,90.441131,99.595199,8,0.569324,17,1.186813,2.051282
1004134,42,2443.61,9,4,2,6,4,3,531.794436,464.150233,8,6.790829,18,7.399883,1.538462
1004137,89,2218.05,3,4,0,4,16,3,101.51131,88.845503,6,0.506241,19,1.622394,2.051282
1004145,74,5639.1,4,4,0,4,16,3,235.165689,223.92248,6,2.934545,19,4.029932,1.52381
1004146,128,2218.05,6,4,0,6,16,3,119.351311,110.750538,6,0.544823,19,1.364202,1.967213
1004149,59,1503.76,4,4,0,4,16,3,657.084431,523.010676,7,2.969434,19,3.320392,1.333333
1004150,102,4097.74,8,4,0,6,16,3,123.831713,122.460238,5,0.987289,19,1.780472,1.5625
1004153,223,15037.59,1,7,3,6,5,5,340.72166,216.465029,6,0.484146,20,3.045026,1.904762
1004154,74,5300.75,5,4,2,4,11,5,167.214636,97.42026,7,0.692053,19,1.565538,1.538462
1004155,156,676.69,6,4,2,6,4,5,149.236162,101.363119,7,1.524527,20,1.762382,1.967213
1004156,31,11954.89,5,4,2,1,5,5,322.847876,202.877487,2,2.278404,19,2.948697,0.952381
1004158,50,5263.16,3,4,2,1,10,5,415.411478,287.3159,6,2.021529,19,4.095354,1.95122
1004164,97,2180.45,5,4,2,6,10,5,136.496196,99.270038,6,0.426993,19,1.380958,2.051282
1004167,79,3007.52,1,4,2,1,3,5,104.151373,95.069347,8,0.369461,19,1.304139,1.025641
1004173,41,1879.7,5,4,2,1,11,5,100.117046,96.944404,6,1.111296,19,1.328895,1.777778
1004177,47,0,1,4,2,1,10,5,168.532371,187.375714,9,0.74328,18,3.906419,2.105263
1004181,62,3383.46,5,4,2,1,11,5,266.438997,182.629044,7,0.655057,19,1.497819,1.538462
1004182,27,2631.58,5,4,2,4,3,5,331.226393,234.896103,6,0.482675,18,2.437487,0.655738
1004184,172,1503.76,2,4,2,6,13,5,139.037942,117.796579,9,1.816964,18,3.259807,1.025641
1004185,84,1785.71,10,4,2,6,13,5,106.834432,106.30798,7,0.583972,20,1.606046,1.538462
1004188,146,357.14,2,4,2,6,10,5,107.237159,99.600119,6,0.423941,20,1.990206,1.428571
1004189,36,0,1,4,2,1,10,5,133.615748,125.346936,6,0.755823,19,1.60616,1.538462
1004194,50,6484.96,6,4,2,6,10,5,85.273263,71.489723,6,1.220712,19,1.346325,1.538462
1004198,164,6240.6,6,4,2,1,11,5,166.275229,126.932144,6,1.941098,20,2.372308,0.824742
1004201,115,2819.55,7,4,2,1,10,5,91.766791,113.095284,6,1.71921,19,1.344496,3.043478
1004204,111,1860.9,5,4,2,6,10,5,88.554979,88.264013,4,0.568476,20,1.780967,0.56338
1004210,82,3383.46,1,4,0,6,10,5,140.344648,120.545223,10,0.923573,19,1.414762,2.051282
1004212,95,1071.43,8,4,2,6,5,5,334.306098,302.592642,6,0.834071,20,1.422663,0.631579
1004215,185,4323.31,3,4,2,1,10,5,228.938202,186.838442,7,0.746203,18,4.661555,1.37931
1004218,73,2725.56,3,4,0,1,10,5,530.655839,356.018815,8,1.849241,18,3.557174,1.573034
1004221,11,3684.21,4,4,2,6,10,5,102.034657,89.739921,6,0.659636,18,0.540097,1.568627
1004228,87,3364.66,4,4,2,6,10,5,165.644385,127.173744,3,1.197579,19,2.04651,1.875
1004232,56,4078.95,10,4,2,6,10,5,98.118739,72.833368,7,1.431177,19,1.281869,1.369863
1004233,46,4699.25,3,4,2,6,10,5,139.693916,89.720276,3,1.200257,19,3.466683,1.538462
1004237,32,7518.8,7,4,2,4,10,5,160.882679,148.521575,6,1.919434,19,2.053618,1.927711
1004239,15,0,2,4,2,1,11,5,122.263632,133.362725,7,0.45737,19,1.088744,0.740741
1004242,67,5639.1,6,4,2,1,10,5,424.359651,332.027105,4,0.836488,20,1.720986,1.538462
1004243,168,11992.48,7,4,2,1,11,5,126.288951,104.22169,4,0.378683,20,0.675422,0.481928
1004244,163,1541.35,1,4,2,1,7,5,135.464148,95.139533,5,0.831781,20,0.992178,1.818182
1004246,109,6578.95,3,4,2,1,11,5,187.996819,124.181166,6,1.241266,19,2.880082,1
1004249,145,1879.7,2,4,2,1,14,5,140.823876,95.555511,10,0.890463,14,1.117395,1.714286
1004250,202,11278.2,6,4,2,1,11,5,114.005216,104.664445,6,2.684424,19,3.425409,0.970874
1004252,44,0,2,4,2,1,11,5,164.995575,103.200386,7,0.765,18,2.339078,0.909091
1004267,121,2424.81,10,4,2,6,8,7,326.159777,242.22974,8,2.119577,18,6.355552,1.025641
1004268,64,3082.71,2,4,2,2,8,7,123.358809,100.079631,5,0.104974,19,1.205088,0.062565
1004274,44,1315.79,7,4,2,6,6,7,107.837081,141.793574,7,0.416378,19,1.290261,1.538462
1004280,54,187.97,0,4,2,4,4,7,266.802521,265.840884,8,0.948007,16,2.386725,2.926829
1004284,165,1879.7,6,4,2,2,4,7,224.918466,250.371393,6,1.253815,18,2.585593,0.062565
1004287,62,1541.35,4,4,2,4,8,7,589.696781,663.45009,6,7.569449,18,6.864666,1.791045
1004288,78,3759.4,5,4,2,6,4,7,1085.095961,1163.61295,9,8.27357,19,16.742776,3.225806
1004294,71,2969.92,6,4,2,6,3,7,168.190119,150.083056,7,0.716238,17,2.23279,1.333333
1004312,48,3759.4,3,4,2,6,8,7,245.825685,309.318334,6,0.205263,15,0.336293,3.636364
1004313,110,2819.55,3,4,2,6,8,7,86.269709,105.204825,9,0.932561,18,1.64169,2.272727
1004321,129,3082.71,2,4,2,6,3,7,188.26205,174.366722,5,0.568692,19,1.468618,1.481481
1004326,193,3421.05,7,4,2,6,3,7,1181.905416,770.079907,8,6.665903,18,10.572909,3.076923
1004327,57,1541.35,1,4,2,6,3,7,155.670318,96.051157,6,0.372643,19,1.70076,2.051282
1004333,87,0,5,4,2,6,9,3,288.028729,291.594819,6,3.044044,18,5.167108,1.538462
1004334,99,7142.86,5,4,2,1,6,3,312.223029,285.820349,5,0.878079,19,2.631255,2.727273
1004336,121,9022.56,14,4,2,6,8,3,293.018165,291.372985,6,2.177034,18,2.729661,1.176471
1004337,17,375.94,1,0,2,6,2,3,114.143429,112.966678,7,0.449798,18,0.527626,0.722892
1004342,19,1541.35,4,4,2,4,9,3,127.175444,131.250779,10,0.378378,18,0.373789,2.051282
1004343,25,357.14,3,4,2,6,9,3,196.962027,185.479767,8,1.017039,19,2.191207,1.621622
1004346,61,3759.4,1,4,2,4,16,3,631.491397,493.726073,6,6.460445,19,6.155235,0.851064
1004347,66,2218.05,7,4,0,4,10,3,313.053062,294.196195,6,3.206234,19,3.706452,1.212121
1004350,147,9398.5,2,4,0,6,12,3,277.180915,283.42615,6,1.995121,19,4.075624,1.463415
1004352,18.2,563.91,6,6,0,4,16,3,181.158242,181.412694,6,0.845772,18,1.883209,1.538462
1004355,50,1541.35,3,4,0,4,10,3,615.616693,371.794604,7,3.744786,19,2.962971,2.142857
1004365,44,2631.58,1,4,2,1,11,5,198.491096,187.898499,9,0.773051,18,4.299714,1.818182
1004367,520,131578.95,4,7,3,6,7,2,2058.453415,866.312166,8,19.455654,18,23.347594,2.857143
1004368,970,66729.32,4,7,3,2,4,2,1673.043764,1032.516622,7,25.823396,19,28.529372,5.333333
1004369,500,72368.42,4,7,3,6,5,2,1485.425698,726.047861,7,16.094755,19,17.060765,2.439024
1004371,704,122180.45,4,7,3,6,6,2,2931.023645,893.883771,6,22.640946,18,18.341412,2.093023
1004372,500,66729.32,2,4,3,6,4,2,859.801958,331.735763,6,6.184967,19,9.086572,1.025641
1004373,600,131580.83,4,7,3,6,5,2,1085.365112,622.041373,8,6.959629,18,12.761077,2.051282
1004377,560,84586.47,4,4,3,2,2,2,2526.400364,1585.252941,10,16.417978,19,18.527488,2.173913
1004380,390,131578.95,2,7,3,2,3,2,1016.226182,362.179522,10,4.84924,18,10.478717,1.428571
1004381,520,84586.47,4,7,3,6,1,2,2304.659714,1134.054935,7,31.333623,18,20.018777,2.4
1004383,300,84586.47,2,7,3,6,3,2,915.951698,412.612839,8,2.828749,20,3.914902,2.424242
1004384,456,103383.46,4,7,3,6,6,2,2549.718359,737.250214,9,20.665929,19,11.338809,4.375
1004386,450,84586.47,5,7,3,2,6,2,2004.065887,853.904484,7,22.453781,16,15.374128,3.333333
1004389,375,131580.83,4,7,3,6,5,2,1812.626323,594.452274,10,6.369908,19,11.252897,3.636364
1004391,450,103383.46,5,7,3,6,4,2,2378.610757,1236.307311,8,11.934864,20,12.262112,4.375
1004393,700,131580.83,2,4,3,6,2,2,2697.639804,776.367654,7,8.242628,17,10.203486,1.764706
