@relation 'WDF_large_small_R-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,14,15,13'

@attribute ProfileID numeric
@attribute floor_area numeric
@attribute monthly_income numeric
@attribute total_residents numeric
@attribute roof_material {Asbestos,Tiles,Plastic,Blocks,IBR/Corr.Iron/Zinc,Concrete,'Wood/Masonite board',Thatch/Grass}
@attribute water_access {'tap inside house','tap in yard','nearby river/dam/borehole','block/street taps'}
@attribute wall_material {Brick,Blocks,Asbestos,Plaster,Daub/Mud/Clay,IBR/Corr.Iron/Zinc,'Wood/Masonite board',Plastic,Concrete}
@attribute years_electrified numeric
@attribute Province {WC,KZN,EC,GP,FS,LIM,NC,NW,MP}
@attribute AMC_winter numeric
@attribute AMC_yearly numeric
@attribute mu1 numeric
@attribute mu2 numeric
@attribute A1 numeric

@data
3606,28,3266.33,4,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,3,LIM,137.04065,58.063099,5,19,1.531302
3607,128,2763.82,5,IBR/Corr.Iron/Zinc,'block/street taps',Asbestos,2,LIM,79.559772,66.949335,5,19,0.440738
3640,40,5653.27,19,Thatch/Grass,'block/street taps',Daub/Mud/Clay,4,LIM,302.829545,194.758382,5,20,1.279204
3641,66,1733.67,10,IBR/Corr.Iron/Zinc,'tap in yard',Asbestos,4,LIM,183.120524,118.213608,5,20,0.474429
3691,150,2713.57,4,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,4,LIM,80.50944,114.126034,6,18,0.153488
3695,66,1608.04,4,IBR/Corr.Iron/Zinc,'block/street taps',Plaster,4,LIM,97.586112,94.940908,1,19,0.024943
3700,30,1306.53,3,Thatch/Grass,'tap in yard',Brick,6,LIM,149.205528,143.567533,10,19,0.098634
3703,154,3618.09,7,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,4,LIM,92.778098,80.903949,8,20,0.428448
3704,375,10050.25,5,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,6,LIM,200.30568,238.272549,6,19,0.772458
3723,96,2110.55,7,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,4,LIM,87.915002,80.688495,7,18,0.277871
3724,170,5025.13,3,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,4,LIM,115.363819,128.370048,6,20,1.019452
3725,180,1306.53,1,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,6,LIM,111.485241,128.974288,8,18,0.641106
3730,320,0,5,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,4,LIM,161.966566,164.316874,2,19,0.222946
3739,220,11306.53,10,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,5,LIM,213.99788,205.980327,7,20,2.695882
3740,140,1507.54,2,IBR/Corr.Iron/Zinc,'tap in yard',Brick,3,LIM,191.241004,191.22947,6,19,0.983333
3743,168,6482.41,7,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,4,LIM,96.441455,92.941124,7,19,0.404351
3744,300,1507.54,5,IBR/Corr.Iron/Zinc,'tap in yard',Brick,6,LIM,119.856842,104.421373,6,19,0.364442
3750,120,753.77,6,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,4,LIM,207.638104,220.429003,5,19,0.349253
3758,192,5025.13,3,IBR/Corr.Iron/Zinc,'block/street taps',Plaster,4,LIM,103.081613,108.383678,7,18,1.374975
3763,225,5025.13,2,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,3,LIM,104.854287,107.182257,5,19,0.108459
3766,192,7537.69,6,Tiles,'tap in yard',Plaster,6,LIM,362.494688,347.820737,10,18,1.802998
3767,120,1356.78,5,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,4,LIM,99.495077,107.686069,6,19,0.935184
3771,30,7537.69,8,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,6,LIM,121.038625,126.486704,10,19,0.619424
3773,48,1256.28,1,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,7,LIM,98.183829,94.466224,7,18,0.341919
3779,96,1381.91,7,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,4,LIM,126.952601,127.116302,6,20,0.987747
3781,132,2713.57,5,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,6,LIM,77.042614,82.271828,6,19,0.561692
3845,88,1356.78,1,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,4,LIM,89.889394,63.503956,3,19,0.082579
4051,48,12663.32,6,Asbestos,'tap inside house',Blocks,19,KZN,505.694687,361.422765,6,18,5.879755
4053,42,3366.83,7,Asbestos,'tap inside house',Blocks,6,KZN,746.273771,501.081065,6,16,8.52395
4055,42,2010.05,2,Asbestos,'tap inside house',Blocks,7,KZN,83.410596,75.822624,9,16,0.095238
4057,42,1356.78,2,Asbestos,'tap inside house',Blocks,16,KZN,401.436494,344.087082,7,17,4.225071
4063,42,10552.76,3,Asbestos,'tap inside house',Plaster,15,KZN,346.941427,280.273665,6,20,2.874667
4065,42,6884.42,1,Asbestos,'tap inside house',Blocks,14,KZN,432.481015,297.246526,8,16,1.784748
4067,48,7914.57,3,Asbestos,'tap inside house',Blocks,19,KZN,450.574313,309.549651,5,17,2.741863
4069,42,1256.28,4,Asbestos,'tap inside house',Blocks,18,KZN,368.113468,333.581057,4,18,2.007904
4071,42,1356.78,0,Asbestos,'tap inside house',Blocks,16,KZN,609.973674,397.523513,9,17,3.860635
4073,42,2713.57,0,Asbestos,'tap inside house',Blocks,3,KZN,234.140566,170.682073,6,18,1.994803
4083,42,5653.27,4,Asbestos,'tap inside house',Blocks,16,KZN,498.463139,332.748474,5,18,6.753709
4087,42,753.77,1,Asbestos,'tap inside house',Blocks,18,KZN,378.545098,272.948293,9,16,2.832757
4089,42,2864.32,4,Asbestos,'tap inside house',Plaster,18,KZN,875.039131,567.384909,5,15,8.246931
4112,42,7035.18,4,Asbestos,'tap inside house',Blocks,22,KZN,410.016937,293.931362,8,18,3.613257
4114,42,3618.09,4,Asbestos,'tap inside house',Blocks,18,KZN,509.280916,359.317746,9,19,4.95966
4116,42,1356.78,4,Asbestos,'tap inside house',Blocks,19,KZN,743.955784,479.626549,6,18,5.78943
4128,42,11306.53,4,Asbestos,'tap inside house',Blocks,11,KZN,501.299153,304.770593,6,17,6.763058
4132,42,1356.78,0,Asbestos,'tap inside house',Blocks,25,KZN,318.565401,210.156959,7,15,1.890272
4136,42,10150.75,5,Asbestos,'tap inside house',Blocks,25,KZN,1022.620427,618.337307,8,18,9.688243
4138,42,5025.13,5,Asbestos,'tap inside house',Blocks,10,KZN,796.601546,500.073105,6,17,3.877222
4140,42,3366.83,5,Asbestos,'tap inside house',Blocks,18,KZN,354.551947,335.984623,7,17,2.782516
4142,48,18844.22,4,Asbestos,'tap inside house',Blocks,20,KZN,541.603212,424.37747,6,17,5.92235
4144,36,3366.83,1,Asbestos,'tap inside house',Blocks,15,KZN,368.318422,276.922935,6,18,3.742051
4152,42,3015.08,3,Asbestos,'tap inside house',Blocks,18,KZN,1039.499832,672.281517,6,17,9.625121
4156,42,11306.53,7,Asbestos,'tap inside house',Blocks,17,KZN,818.160843,518.275421,5,18,5.140906
4158,48,16206.03,10,Asbestos,'tap inside house',Blocks,18,KZN,1012.99756,622.387196,6,18,11.613955
4162,42,4208.54,1,Asbestos,'tap inside house',Blocks,12,KZN,419.851577,397.445851,7,18,4.019559
4164,42,8894.47,3,Asbestos,'tap inside house',Blocks,19,KZN,621.592556,446.767811,9,16,5.717316
4166,36,1356.78,4,Asbestos,'tap inside house',Blocks,18,KZN,343.749348,277.245049,5,16,3.644996
4168,42,1356.78,7,Asbestos,'tap inside house',Blocks,16,KZN,690.28676,463.668296,9,17,3.949455
4170,42,1356.78,1,Asbestos,'tap inside house',Blocks,17,KZN,463.252152,307.723662,7,17,3.314008
4172,42,3768.84,3,Asbestos,'tap inside house',Blocks,8,KZN,518.261073,351.107712,6,17,4.008316
4178,42,1356.78,1,Asbestos,'tap inside house',Blocks,15,KZN,562.466993,384.654898,7,15,3.614232
4180,42,4070.35,2,Asbestos,'tap inside house',Blocks,18,KZN,481.094422,341.251847,7,17,3.142765
4186,42,5025.13,2,Asbestos,'tap inside house',Blocks,18,KZN,434.660108,285.887585,6,19,2.115113
4190,42,7889.45,2,Asbestos,'tap inside house',Blocks,18,KZN,211.340676,179.554686,6,21,0.928626
4192,42,16080.4,6,Asbestos,'tap inside house',Blocks,8,KZN,530.314224,384.496926,6,18,3.540132
4194,42,5276.38,3,Asbestos,'tap inside house',Blocks,9,KZN,511.735748,346.552445,6,18,3.841971
4198,48,7537.69,5,Asbestos,'tap inside house',Blocks,8,KZN,499.630839,375.096126,5,16,7.80395
4200,42,1381.91,5,Asbestos,'tap inside house',Blocks,5,KZN,457.461494,446.74322,5,16,8.171042
4204,42,3768.84,3,Asbestos,'tap inside house',Blocks,6,KZN,483.437961,357.181243,6,16,5.619933
4208,48,7537.69,4,Asbestos,'tap inside house',Plaster,18,KZN,528.384943,335.544321,8,18,5.791039
4331,27,753.77,7,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,3,EC,147.989532,83.152067,7,19,1.578383
4358,28,2512.56,5,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,3,EC,241.81021,202.838106,7,18,3.383577
4490,280,18844.22,3,Tiles,'tap inside house',Plaster,3,WC,1898.079026,1006.639335,8,18,11.130426
4527,200,20100.5,1,Tiles,'tap inside house',Brick,14,WC,1315.393019,938.948911,8,19,5.353821
4529,230,52763.82,4,IBR/Corr.Iron/Zinc,'tap inside house',Blocks,14,WC,1440.406234,1310.116301,8,19,4.988784
4531,200,30150.75,2,Tiles,'tap inside house',Brick,18,WC,1170.177978,898.839446,7,21,5.636683
4535,210,8793.97,1,Tiles,'tap inside house',Brick,28,WC,900.503174,774.746124,10,18,7.555794
4537,500,37688.44,4,Asbestos,'tap inside house',Brick,10,WC,269.025009,104.30543,8,19,1.256877
4539,200,66582.91,1,Asbestos,'tap inside house',Brick,29,WC,1824.9086,1471.373421,9,18,17.534892
4545,350,74120.6,2,Asbestos,'tap inside house',Brick,26,WC,758.038435,729.059927,8,18,7.276567
4547,140,66582.91,3,Tiles,'tap inside house',Plaster,0.02,WC,1516.58612,1285.970003,8,21,6.055274
4551,220,26381.91,2,IBR/Corr.Iron/Zinc,'tap inside house',Brick,18,WC,532.039049,492.326459,10,21,3.476736
4564,300,100502.51,3,Asbestos,'tap inside house',Brick,25,WC,2016.858582,1380.56944,7,19,13.368677
4568,300,47738.69,1,Asbestos,'tap inside house',Brick,10,WC,732.902844,488.7904,5,19,0.605976
4574,130,74120.6,4,Tiles,'tap inside house',Plaster,0.833,WC,1530.227528,1180.16084,8,19,21.102747
4576,350,37688.44,3,Tiles,'tap inside house',Brick,8,WC,1713.756429,1362.315724,8,20,12.921239
4580,220,16331.66,2,Tiles,'tap inside house',Brick,8,WC,1895.357546,1414.840373,9,17,8.247738
4592,275,12562.81,1,Tiles,'tap inside house',Brick,12,WC,1938.344006,912.046919,9,19,4.387248
4594,170,52763.82,2,Tiles,'tap inside house',Brick,2,WC,1572.728461,832.006697,9,19,12.363978
4596,210,100502.51,6,Tiles,'tap inside house',Brick,2,WC,2263.371812,1366.189545,7,20,12.015173
4598,225,18844.22,3,Asbestos,'tap inside house',Brick,10,WC,1714.462464,1051.638445,9,19,17.424355
4602,300,50251.26,1,Tiles,'tap inside house',Plaster,10,WC,1040.854074,636.854719,7,20,6.812407
4604,400,100502.51,4,IBR/Corr.Iron/Zinc,'tap inside house',Brick,26,WC,1399.566551,796.265808,6,20,14.352238
4631,120,43969.85,3,Asbestos,'tap inside house',Plaster,4,WC,589.894281,391.309852,7,20,7.117812
4639,120,16331.66,1,Tiles,'tap inside house',Brick,4,WC,730.461927,511.161442,3,16,7.117641
4663,200,37688.44,4,Tiles,'tap inside house',Plaster,7,WC,641.867799,521.338408,6,20,10.254673
4687,336,32663.32,4,Tiles,'tap inside house',Brick,9,WC,1208.851671,839.809448,8,19,9.027051
4697,175,32663.32,4,Tiles,'tap inside house',Brick,9,WC,780.056265,590.100745,7,20,6.247577
4709,200,21356.78,2,Tiles,'tap inside house',Brick,7,WC,1605.037543,1093.828607,8,21,6.292476
4715,54,6532.66,2,Tiles,'tap inside house',Plaster,9,WC,775.590839,564.177017,7,18,4.831077
4721,140,13819.1,4,Tiles,'tap inside house',Plaster,6,WC,726.998599,509.982379,10,18,4.456672
4757,224,32663.32,4,Tiles,'tap inside house',Plaster,0.167,WC,1120.279556,684.467557,6,20,8.903607
4767,217,21356.78,4,Asbestos,'tap inside house',Plaster,9,WC,1370.182212,707.398851,7,19,6.049856
4945,42,7537.69,5,Asbestos,'tap inside house',Blocks,3,WC,330.700667,291.918059,5,18,1.276496
4947,36,9798.99,4,Asbestos,'tap inside house',Blocks,7,WC,383.085479,352.603223,7,19,3.517798
4949,56,5025.13,7,Asbestos,'tap inside house',Blocks,9,WC,324.192081,322.075783,7,18,1.241087
4955,42,6407.04,4,Asbestos,'tap inside house',Plaster,9,WC,339.256739,304.753063,8,18,1.595724
4959,80,8793.97,5,Asbestos,'tap inside house',Plaster,11,WC,463.204099,323.843929,6,18,2.440346
4961,63,11105.53,5,Asbestos,'tap inside house',Brick,12,WC,533.288899,482.755338,7,18,3.202518
4963,60,7814.07,8,Asbestos,'tap inside house',Blocks,12,WC,310.876395,298.533704,7,18,0.764497
4971,100,8793.97,3,Asbestos,'tap inside house',Blocks,10,WC,304.680461,276.055633,7,18,2.363232
4973,54,10804.02,5,Asbestos,'tap inside house',Blocks,7,WC,674.389593,534.34706,10,18,3.163305
4975,66,14120.6,10,Asbestos,'tap inside house',Blocks,13,WC,729.24438,642.133989,7,18,3.987373
4977,48,4522.61,5,Asbestos,'tap inside house',Plaster,12,WC,333.044186,301.356934,6,19,2.775229
4989,60,4522.61,7,Asbestos,'tap inside house',Plaster,12,WC,262.564995,241.199202,7,19,1.994247
4999,48,7035.18,4,Asbestos,'tap inside house',Plaster,5,WC,641.854728,522.665874,7,19,4.677303
5003,77,4321.61,6,Asbestos,'tap inside house',Plaster,8,WC,793.986225,696.102793,7,18,3.070251
5011,84,13869.35,4,Asbestos,'tap inside house',Plaster,10,WC,1145.624792,1011.065479,6,18,10.635093
5023,30,1306.53,7,Asbestos,'tap inside house',Blocks,18,WC,370.321653,298.938736,7,18,0.966168
5029,42,8040.2,4,Tiles,'tap inside house',Blocks,18,WC,531.331517,491.520357,6,18,0.994431
5033,60,2060.3,2,Asbestos,'tap inside house',Plaster,19,WC,374.445831,368.599039,7,18,0.61636
5035,50,5276.38,1,Tiles,'tap inside house',Blocks,19,WC,220.390904,265.669327,6,18,0.945663
5039,42,11306.53,9,Asbestos,'tap inside house',Blocks,17,WC,336.759365,323.041659,10,20,2.049218
5041,50,11557.79,3,Asbestos,'tap inside house',Plaster,8,WC,978.069496,795.886436,6,20,8.083618
5045,55,1306.53,1,Asbestos,'tap inside house',Blocks,15,WC,486.326635,420.175366,8,18,3.407616
5059,30,9095.48,6,Asbestos,'tap inside house',Plaster,19,WC,388.771285,385.532736,7,19,2.16631
5067,82,4271.36,5,Asbestos,'tap inside house',Plaster,1,WC,637.148271,503.86386,7,19,1.87487
5071,56,7286.43,5,Asbestos,'tap inside house',Plaster,0.667,WC,433.210672,376.774554,6,18,1.773379
5073,54,9296.48,4,Asbestos,'tap inside house',Blocks,5,WC,490.519934,441.361026,6,18,1.492194
5083,90,6030.15,6,Asbestos,'tap inside house',Plaster,15,WC,964.547784,956.751959,6,19,1.708258
5084,117,1507.54,6,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,3,EC,75.361099,69.7873,7,19,0.695251
5109,98,3768.84,5,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,EC,86.069467,77.024959,5,19,0.311175
5111,84,1005.03,5,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,2,EC,109.410944,104.415368,6,19,0.912186
5160,14,1758.79,8,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,3,EC,83.180684,75.25271,6,20,0.560323
5177,15,251.26,2,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,3,EC,75.064391,76.962581,7,16,0.108379
5351,138,37688.44,5,Tiles,'tap inside house',Plaster,7,KZN,1136.514574,653.960029,6,19,12.008907
5353,130,16331.66,5,Tiles,'tap inside house',Plaster,5,KZN,737.474892,602.435543,6,18,3.650016
5354,109,11306.53,2,Tiles,'tap inside house',Plaster,7,KZN,1058.350998,800.743898,6,18,13.075203
5355,140,42713.57,4,Tiles,'tap inside house',Plaster,8,KZN,814.056486,634.509832,7,17,9.474392
5356,80,18844.22,5,Tiles,'tap inside house',Plaster,3,KZN,1378.657966,976.460726,6,19,10.74352
5358,70,6281.41,5,Tiles,'tap inside house',Plaster,6,KZN,917.34168,833.183725,6,21,6.7956
5363,70,6281.41,4,Tiles,'tap inside house',Plaster,6,KZN,577.702424,441.31246,5,19,5.717912
5365,140,23869.35,5,Tiles,'tap inside house',Plaster,8,KZN,1260.444893,936.938461,6,18,12.307746
5366,319,38944.72,4,Tiles,'tap inside house',Plaster,7,KZN,953.150275,807.220953,7,22,7.472392
5368,70,15075.38,6,Tiles,'tap inside house',Plaster,3,KZN,939.004341,652.736792,10,19,7.274417
5369,125,42713.57,4,Tiles,'tap inside house',Plaster,10,KZN,1238.278874,895.102868,6,20,15.098313
5370,70,12562.81,6,Tiles,'tap inside house',Plaster,1,KZN,530.00371,268.959047,6,18,6.029737
5371,165,52763.82,5,Tiles,'tap inside house',Plaster,6,KZN,1143.532196,866.725464,7,17,7.741732
5373,120,32663.32,4,Tiles,'tap inside house',Plaster,5,KZN,1044.017478,898.686493,6,19,11.368738
5374,75,7537.69,4,Tiles,'tap inside house',Plaster,6,KZN,631.095798,544.406525,6,19,9.459463
5378,70,5653.27,3,Tiles,'tap inside house',Plaster,3,KZN,848.725495,717.248583,6,19,6.778493
5381,200,32663.32,4,Tiles,'tap inside house',Plaster,8,KZN,1550.177231,1281.502705,6,19,10.235614
5385,164,30904.52,4,Tiles,'tap inside house',Plaster,7,KZN,1027.258654,839.878054,6,18,8.122655
5388,400,32663.32,5,Tiles,'tap inside house',Plaster,8,KZN,1522.716555,1195.050602,6,18,15.0693
5389,109,21356.78,3,Tiles,'tap inside house',Plaster,2,KZN,788.003072,535.488703,7,18,11.035932
5393,222,96733.67,4,Tiles,'tap inside house',Plaster,8,KZN,1747.12906,1070.490399,7,17,11.072543
5395,250,18844.22,4,Tiles,'tap inside house',Plaster,7,KZN,1306.781341,1096.108402,7,19,10.448132
5398,120,42713.57,4,Tiles,'tap inside house',Brick,4,KZN,976.214499,532.561634,6,18,9.815182
5399,90,12412.06,5,Tiles,'tap inside house',Plaster,5,KZN,1557.698705,993.410486,7,17,12.425849
5401,290,85427.14,4,Tiles,'tap inside house',Plaster,3,KZN,691.629047,434.694783,5,18,7.815084
5402,450,54020.1,3,Tiles,'tap inside house',Plaster,6,KZN,1093.574158,638.851082,6,18,13.619499
5403,200,26381.91,5,Tiles,'tap inside house',Plaster,3,KZN,855.736722,535.373967,6,18,6.958641
5405,140,12562.81,3,Tiles,'tap inside house',Plaster,8,KZN,759.001622,584.743061,8,20,7.470108
5406,120,13819.1,4,Tiles,'tap inside house',Plaster,1,KZN,866.519534,688.069993,6,19,5.715185
5407,90,11306.53,5,Tiles,'tap inside house',Plaster,8,KZN,1075.593932,1035.703105,6,20,11.881204
5408,145,26381.91,4,Tiles,'tap inside house',Plaster,7,KZN,704.486058,539.393037,6,21,11.2145
5409,160,13819.1,5,Tiles,'tap inside house',Plaster,8,KZN,1542.761705,1070.029541,7,20,13.43856
5416,234,21356.78,3,Tiles,'tap inside house',Brick,5,KZN,1000.523533,777.522951,6,20,9.152816
5417,312,3015.08,5,Tiles,'tap inside house',Plaster,3,KZN,975.701817,737.790337,6,18,9.180184
5419,202,8793.97,4,Tiles,'tap inside house',Plaster,4,KZN,1196.318351,980.79308,6,18,12.062568
5421,180,59045.23,4,Tiles,'tap inside house',Plaster,5,KZN,998.641145,678.961862,7,18,7.651554
7047,84,2857.14,4,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,6,LIM,134.48966,69.017177,4,19,0.282964
7057,72,952.38,6,IBR/Corr.Iron/Zinc,'block/street taps',Brick,4,LIM,107.101392,56.264768,7,18,1.160776
7058,76,3571.43,8,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,LIM,144.175581,76.984379,4,19,0.388696
7066,15,4761.9,7,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,4,LIM,207.977797,113.415108,6,19,0.249999
7067,84,2380.95,4,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,LIM,255.060144,124.803692,6,19,0.84378
7068,112,1452.38,6,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,LIM,246.472713,132.508601,6,18,1.264871
7069,76,2380.95,7,IBR/Corr.Iron/Zinc,'block/street taps',Brick,4,LIM,145.309958,69.097885,4,19,0.607305
7070,32,9523.81,5,IBR/Corr.Iron/Zinc,'block/street taps',IBR/Corr.Iron/Zinc,3,LIM,185.378577,93.238774,7,18,0.816639
7071,54,1190.48,5,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,4,LIM,108.765644,55.0449,9,18,1.560628
7072,63,2380.95,3,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,LIM,188.485031,86.256132,4,19,1.198144
7073,24,1357.14,3,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,LIM,140.146316,89.862573,8,19,0.465294
7074,64,4761.9,6,IBR/Corr.Iron/Zinc,'block/street taps','Wood/Masonite board',4,LIM,92.865815,53.408516,6,19,0.646296
7075,48,2380.95,7,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,LIM,117.704464,56.291726,7,19,0.537838
7077,48,1190.48,5,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Blocks,4,LIM,161.572584,82.394973,6,18,0.791165
7081,20,19047.62,1,IBR/Corr.Iron/Zinc,'block/street taps',IBR/Corr.Iron/Zinc,1,LIM,114.794059,50.538136,6,18,0.549515
7083,140,2380.95,7,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,LIM,135.086028,126.711166,6,19,0.857208
7098,80,952.38,7,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,LIM,124.943206,50.024097,7,19,0.419932
7100,15,3571.43,8,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,4,LIM,127.792548,66.069634,6,18,0.785604
7102,84,4857.14,13,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,LIM,128.418038,64.737329,6,18,2.005989
7107,80,1357.14,8,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,LIM,125.746062,106.697304,7,19,0.335062
7108,55,1357.14,5,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,LIM,84.578069,78.28449,6,19,0.298501
7112,144,952.38,1,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,LIM,123.517591,62.608337,6,19,0.514152
7117,67,17857.14,2,Tiles,'tap inside house',Plaster,1,EC,475.805842,450.380358,10,18,3.951675
7119,60,17857.14,1,Tiles,'tap inside house',Plaster,6,EC,323.790235,347.449117,7,18,2.341247
7120,84,25000,2,Tiles,'tap inside house',Plaster,3,EC,455.712229,410.361766,8,20,2.229556
7133,90,11904.76,3,Tiles,'tap inside house',Plaster,6,EC,462.650044,404.574025,7,19,3.9748
7136,80,30952.38,4,Tiles,'tap inside house',Plaster,1,EC,313.779603,239.4148,6,19,2.367015
7140,74,10714.29,5,Tiles,'tap inside house',Plaster,2,EC,430.017827,447.155086,6,19,9.567
7142,55,15476.19,1,Tiles,'tap inside house',Plaster,4,EC,153.30403,155.738675,6,19,1.332429
7147,78,30952.38,4,Tiles,'tap inside house',Plaster,4,EC,494.63073,579.319743,9,19,1.130892
7149,48,30952.38,2,Tiles,'tap inside house','Wood/Masonite board',3,EC,370.920227,349.692206,6,18,5.669216
7162,80,13095.24,2,Tiles,'tap inside house',Plaster,1,EC,398.373276,380.955727,7,22,1.879083
7168,112,15476.19,4,Concrete,'tap inside house',Plaster,5,EC,740.54623,708.207528,7,19,5.027976
7170,130,35714.29,3,Tiles,'tap inside house',Brick,6,EC,530.967035,542.145641,6,19,2.514209
7174,65,11904.76,1,Tiles,'tap inside house',Plaster,4,EC,178.046464,223.457386,6,21,0.560136
7180,55,19047.62,2,Tiles,'tap inside house',Plaster,4,EC,441.404019,441.506262,7,18,9.00781
7181,70,20238.1,4,Tiles,'tap inside house',Plaster,1,EC,628.064648,611.474041,7,18,6.726004
7185,170,45238.1,4,Tiles,'tap inside house',Plaster,7,EC,824.150805,499.897903,7,20,7.201907
7187,67,22619.05,2,Tiles,'tap inside house',Brick,7,EC,315.84137,286.930525,7,21,2.207282
7188,63,17857.14,4,Tiles,'tap inside house',Brick,6,EC,674.371909,619.099909,8,19,4.830299
7208,700,70238.1,1,Tiles,'tap inside house',Brick,7,GP,1428.971229,1452.575102,7,18,13.020469
7212,450,45238.1,4,Tiles,'tap inside house',Brick,13,GP,1197.700771,1417.713669,7,19,20.880072
7218,400,45238.1,5,IBR/Corr.Iron/Zinc,'tap inside house',Plaster,5,GP,2398.776121,1691.650524,7,18,18.191245
7225,320,84523.81,3,Tiles,'tap inside house',Brick,1,GP,1459.74342,1486.985211,6,19,9.834055
7239,410,63095.24,5,Concrete,'tap inside house',Plaster,1,GP,1494.934254,1475.322419,7,19,14.976151
7246,400,45238.1,3,Tiles,'tap inside house',Brick,16,GP,1051.632811,1017.015073,7,21,13.91898
7250,680,95238.1,4,Tiles,'tap inside house',Brick,5,GP,910.972331,947.229108,4,17,13.146752
7541,40,8333.33,3,Tiles,'tap inside house',Brick,5,EC,241.789783,253.760419,6,16,1.561211
7580,35,9523.81,12,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,3,KZN,263.977514,135.52006,7,19,1.50502
7594,15,1190.48,4,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,4,KZN,89.77367,50.301372,4,18,0.435653
7596,48,3809.52,1,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Blocks,3,KZN,87.358183,58.9646,6,18,0.652686
7603,45,2571.43,3,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,3,KZN,181.43995,158.870551,7,18,2.771733
7608,24,1285.71,1,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,4,KZN,156.295116,161.267218,7,16,1.461368
7618,54,2380.95,5,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,3,KZN,157.564355,149.546545,6,19,1.243021
7620,60,2571.43,4,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,4,KZN,89.348336,73.869136,6,19,0.569439
7627,17,1285.71,0,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,3,KZN,395.990276,184.725418,8,18,3.691115
7636,77,1285.71,4,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Blocks,4,KZN,73.734656,52.100002,6,19,0.578389
7647,17,1285.71,1,Thatch/Grass,'tap in yard',Daub/Mud/Clay,4,KZN,114.618863,66.571941,7,18,1.181376
7654,27,2380.95,14,Thatch/Grass,'nearby river/dam/borehole',Daub/Mud/Clay,5,KZN,147.739838,114.056888,6,19,0.965707
7659,56,9523.81,5,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Blocks,5,KZN,170.068596,133.219135,5,18,1.20945
7661,21,952.38,5,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,5,KZN,118.960076,90.677014,6,19,0.486814
